,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,NVDA,TSLA,JPM,V,JNJ,HD,DIS,ADBE,MA,UNH,PYPL,BAC,PG,BRK.B,PEP,KO,NEE,CSCO,TXN,INTC,CRM,XOM,VZ,NFLX,NKE,CMCSA,AXP,BLK,TMO,MMM,RTX,HON,LLY,MRK,C,ACN,CVX,MS,INTU,IBM,ABBV,LIN,T,LOW,AMGN,AMAT,AMT,BMY,MCD,PFE,COST,ABT,ZTS,TGT,ADP,UPS,MMC,JCI,ORCL,GILD,CAT,PLD,NOW,EQIX,UNP,LRCX,AVGO,QCOM,ECL,CL,XYL,COP,A,CI,DHR,SBUX,WST,ISRG,SPGI,CCI,EW,EXPD,DE,GE,TT,LHX,AMD,KMB,INFO,CSX,ES,TFC,CVS,PEG,SQ,ADSK,GS,IDXX,MET,ANTM,NSC,K,BKNG,SCHW,CME,XTSLA,ILMN,SLB,APTV,EXC,MU,SRE,BK,PNC,MELI,CB,WAT,MCO,HLT,ED,VRTX,TJX,HCA,TWLO,BIIB,FIS,MDT,GWW,ZM,PEAK,ROP,TROW,RF,CBRE,PRU,MDLZ,FDX,TRV,PPG,HBAN,DXCM,WDAY,MRNA,BBY,ANSS,SNAP,PODD,ADM,WY,FISV,NTRS,ITW,DOCU,VFC,AMCR,CERN,WELL,CMI,MSI,STT,RMD,OKTA,HUM,AIG,NEM,APD,CLX,MTD,KSU,SNPS,SHW,HRL,HES,BDX,IFF,TMUS,DD,UBER,LULU,GIS,TRMB,PINS,HPE,TWTR,CDNS,USB,MRVL,ROKU,EBAY,CRWD,KR,NXPI,PSX,ALLY,EQR,SPG,IPG,FAST,KEYS,DGX,KDP,CARR,CHRW,REGN,ATVI,HOLX,EXAS,SPLK,HPQ,CMG,HUBS,ALGN,GE.,FTV,TDY,MPC,RHI,XLNX,ADI,BLL,HII,SNOW,IEX,ETR,DOW,LDOS,VTR,HAS,CZR,MDB,BG,MTN,OXY,SIVB,ON,MOS,NET,BKR,LNG,OKE,ETSY,MKC,ICE,STE,DFS,BXP,SYF,n/a,TAP,VLO,HAL,VMW,EOG,DISCK,PLUG,DRI,IQV,MGM,ZBRA,HWM,BF.B,J,ZI,MAR,PTC,BWA,PNR,ODFL,ROST,RNG,BILL,STX,CNC,LH,BKI,CTVA,VIAC,DOV,ARE,CBOE,LUMN,LII,SWKS,CPRT,ABNB,COUP,SUM
11/11/2021,5.77,5.89,3.65,1.73,2.05,2.02,2.0,2.28,1.22,0.93,0.9,1.11,0.88,0.92,0.75,0.84,0.61,0.92,0.79,0.56,0.74,0.72,0.75,0.74,0.72,0.59,0.79,0.57,0.47,0.61,0.56,0.46,0.56,0.55,0.54,0.54,0.47,0.48,0.52,0.49,0.49,0.55,0.51,0.5,0.51,0.42,0.44,0.5,0.35,0.51,0.4,0.48,0.4,0.35,0.4,0.35,0.41,0.36,0.41,0.37,0.43,0.31,0.34,0.4,0.35,0.29,0.31,0.36,0.39,0.29,0.26,0.32,0.25,0.27,0.37,0.28,0.34,0.39,0.3,0.26,0.38,0.25,0.3,0.29,0.29,0.23,0.29,0.32,0.25,0.22,0.27,0.25,0.38,0.24,0.23,0.25,0.27,0.28,0.25,0.23,0.22,0.25,0.22,0.22,0.26,0.23,0.22,0.25,0.25,0.23,0.21,0.25,0.18,0.22,0.26,0.25,0.19,0.18,0.24,0.19,0.2,0.23,0.19,0.2,0.23,0.21,0.19,0.2,0.2,0.18,0.15,0.13,0.0,0.29,0.0,0.18,0.18,0.18,0.25,0.21,0.19,0.0,0.0,0.17,0.15,0.24,0.21,0.19,0.19,0.23,0.17,0.0,0.16,0.16,0.19,0.14,0.2,0.16,0.0,0.14,0.16,0.16,0.17,0.14,0.16,0.18,0.15,0.15,0.14,0.18,0.0,0.0,0.13,0.18,0.15,0.15,0.0,0.0,0.19,0.0,0.13,0.0,0.14,0.0,0.16,0.14,0.17,0.0,0.0,0.0,0.15,0.14,0.15,0.0,0.13,0.0,0.14,0.14,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.22,0.18,0.17,0.19,0.15,0.0,0.0,0.0,0.0,0.13,0.0,0.15,0.14,0.13,0.15,0.14,0.14,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.41999999999999
11/12/2021,5.8,5.89,3.76,1.72,2.06,2.02,1.99,2.01,1.22,0.9,0.9,1.12,0.87,0.92,0.74,0.84,0.55,0.91,0.79,0.56,0.75,0.72,0.76,0.75,0.72,0.58,0.79,0.58,0.47,0.62,0.57,0.47,0.56,0.55,0.54,0.54,0.47,0.49,0.52,0.49,0.48,0.55,0.51,0.5,0.51,0.41,0.44,0.51,0.35,0.5,0.41,0.49,0.4,0.35,0.4,0.35,0.41,0.36,0.42,0.37,0.44,0.31,0.35,0.41,0.35,0.3,0.3,0.36,0.4,0.29,0.26,0.33,0.25,0.27,0.37,0.29,0.34,0.39,0.3,0.26,0.37,0.25,0.3,0.29,0.29,0.24,0.29,0.32,0.25,0.23,0.28,0.25,0.38,0.25,0.23,0.26,0.27,0.28,0.25,0.23,0.22,0.25,0.22,0.22,0.26,0.24,0.22,0.26,0.25,0.23,0.21,0.25,0.18,0.22,0.26,0.25,0.19,0.18,0.24,0.19,0.21,0.23,0.2,0.21,0.23,0.21,0.19,0.2,0.2,0.18,0.15,0.13,0.0,0.29,0.0,0.18,0.18,0.18,0.25,0.21,0.18,0.0,0.0,0.17,0.15,0.24,0.21,0.19,0.18,0.23,0.17,0.0,0.16,0.16,0.19,0.14,0.2,0.16,0.0,0.14,0.16,0.16,0.17,0.14,0.16,0.18,0.15,0.15,0.14,0.18,0.0,0.0,0.13,0.18,0.15,0.15,0.0,0.0,0.19,0.0,0.14,0.0,0.14,0.0,0.16,0.14,0.16,0.0,0.0,0.0,0.16,0.13,0.16,0.0,0.13,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.13,0.13,0.13,0.22,0.18,0.18,0.2,0.15,0.0,0.0,0.0,0.0,0.13,0.0,0.15,0.14,0.13,0.14,0.14,0.14,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.38999999999999
11/15/2021,5.74,5.88,3.68,1.7,2.04,2.0,1.99,2.11,1.23,0.9,0.92,1.12,0.81,0.9,0.77,0.84,0.54,0.93,0.81,0.56,0.75,0.73,0.77,0.74,0.72,0.58,0.78,0.57,0.48,0.63,0.55,0.47,0.57,0.56,0.56,0.54,0.47,0.48,0.53,0.51,0.49,0.56,0.51,0.5,0.51,0.41,0.44,0.51,0.35,0.51,0.41,0.49,0.39,0.35,0.4,0.37,0.42,0.36,0.41,0.38,0.44,0.32,0.35,0.42,0.35,0.3,0.3,0.36,0.39,0.29,0.26,0.33,0.25,0.27,0.38,0.29,0.34,0.38,0.3,0.26,0.38,0.24,0.31,0.28,0.29,0.24,0.28,0.33,0.25,0.22,0.28,0.24,0.37,0.25,0.23,0.26,0.27,0.28,0.26,0.24,0.21,0.25,0.22,0.21,0.26,0.24,0.22,0.26,0.24,0.23,0.22,0.26,0.17,0.22,0.26,0.26,0.19,0.18,0.25,0.19,0.2,0.23,0.2,0.2,0.23,0.21,0.19,0.2,0.2,0.17,0.15,0.14,0.0,0.3,0.0,0.18,0.18,0.18,0.25,0.21,0.19,0.0,0.0,0.17,0.15,0.24,0.22,0.19,0.17,0.23,0.16,0.0,0.16,0.17,0.19,0.14,0.2,0.16,0.0,0.14,0.16,0.17,0.17,0.14,0.16,0.19,0.15,0.15,0.14,0.18,0.13,0.0,0.14,0.18,0.15,0.15,0.0,0.0,0.18,0.0,0.13,0.0,0.14,0.0,0.15,0.14,0.16,0.0,0.13,0.0,0.15,0.14,0.16,0.0,0.13,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.22,0.19,0.17,0.19,0.15,0.0,0.0,0.0,0.0,0.13,0.0,0.14,0.15,0.13,0.14,0.14,0.14,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.38999999999999
11/16/2021,5.74,5.88,3.68,1.7,2.04,2.0,1.99,2.11,1.23,0.9,0.92,1.12,0.81,0.9,0.77,0.84,0.54,0.93,0.81,0.56,0.75,0.73,0.77,0.74,0.72,0.58,0.78,0.57,0.48,0.63,0.55,0.47,0.57,0.56,0.56,0.54,0.47,0.48,0.53,0.51,0.49,0.56,0.51,0.5,0.51,0.41,0.44,0.51,0.35,0.51,0.41,0.49,0.39,0.35,0.4,0.37,0.42,0.36,0.41,0.38,0.44,0.32,0.35,0.42,0.35,0.3,0.3,0.36,0.39,0.29,0.26,0.33,0.25,0.27,0.38,0.29,0.34,0.38,0.3,0.26,0.38,0.24,0.31,0.28,0.29,0.24,0.28,0.33,0.25,0.22,0.28,0.24,0.37,0.25,0.23,0.26,0.27,0.28,0.26,0.24,0.21,0.25,0.22,0.21,0.26,0.24,0.22,0.26,0.24,0.23,0.22,0.26,0.17,0.22,0.26,0.26,0.19,0.18,0.25,0.19,0.2,0.23,0.2,0.2,0.23,0.21,0.19,0.2,0.2,0.17,0.15,0.14,0.0,0.3,0.0,0.18,0.18,0.18,0.25,0.21,0.19,0.0,0.0,0.17,0.15,0.24,0.22,0.19,0.17,0.23,0.16,0.0,0.16,0.17,0.19,0.14,0.2,0.16,0.0,0.14,0.16,0.17,0.17,0.14,0.16,0.19,0.15,0.15,0.14,0.18,0.13,0.0,0.14,0.18,0.15,0.15,0.0,0.0,0.18,0.0,0.13,0.0,0.14,0.0,0.15,0.14,0.16,0.0,0.13,0.0,0.15,0.14,0.16,0.0,0.13,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.22,0.19,0.17,0.19,0.15,0.0,0.0,0.0,0.0,0.13,0.0,0.14,0.15,0.13,0.14,0.14,0.14,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.38999999999999
11/17/2021,5.77,5.9,3.71,1.75,2.06,2.02,1.98,2.04,1.21,0.9,0.92,1.13,0.79,0.91,0.79,0.83,0.55,0.91,0.8,0.56,0.75,0.72,0.77,0.74,0.71,0.58,0.79,0.56,0.47,0.65,0.55,0.46,0.57,0.56,0.56,0.55,0.46,0.48,0.52,0.5,0.49,0.56,0.5,0.5,0.52,0.41,0.44,0.51,0.35,0.51,0.41,0.49,0.39,0.35,0.4,0.36,0.42,0.37,0.41,0.38,0.44,0.32,0.35,0.42,0.34,0.3,0.3,0.36,0.4,0.29,0.26,0.33,0.25,0.27,0.38,0.29,0.34,0.37,0.3,0.26,0.38,0.24,0.31,0.28,0.28,0.24,0.28,0.33,0.25,0.22,0.28,0.24,0.37,0.25,0.23,0.25,0.27,0.27,0.26,0.23,0.21,0.25,0.22,0.22,0.26,0.24,0.22,0.26,0.23,0.23,0.22,0.26,0.17,0.22,0.26,0.25,0.2,0.18,0.25,0.19,0.2,0.23,0.2,0.2,0.22,0.21,0.19,0.2,0.2,0.17,0.15,0.13,0.0,0.3,0.0,0.18,0.18,0.18,0.25,0.21,0.19,0.0,0.0,0.17,0.15,0.24,0.22,0.19,0.18,0.24,0.16,0.0,0.16,0.17,0.19,0.14,0.2,0.16,0.0,0.14,0.16,0.17,0.17,0.14,0.16,0.19,0.14,0.15,0.14,0.18,0.13,0.0,0.13,0.18,0.15,0.15,0.0,0.0,0.18,0.0,0.14,0.0,0.14,0.0,0.15,0.14,0.16,0.0,0.0,0.0,0.16,0.14,0.16,0.0,0.13,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.22,0.19,0.17,0.2,0.15,0.0,0.0,0.0,0.0,0.13,0.0,0.15,0.15,0.13,0.14,0.14,0.14,0.0,0.16,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.38999999999999
11/18/2021,5.77,5.89,3.73,1.78,2.06,2.02,1.95,2.0,1.21,0.9,0.91,1.12,0.79,0.91,0.78,0.82,0.56,0.91,0.81,0.55,0.75,0.72,0.78,0.74,0.71,0.58,0.78,0.56,0.47,0.64,0.55,0.46,0.58,0.55,0.55,0.55,0.47,0.48,0.51,0.5,0.49,0.56,0.51,0.5,0.52,0.41,0.44,0.5,0.35,0.51,0.4,0.49,0.37,0.35,0.4,0.36,0.42,0.37,0.41,0.39,0.45,0.31,0.35,0.42,0.35,0.3,0.3,0.36,0.39,0.29,0.26,0.33,0.25,0.28,0.38,0.29,0.33,0.38,0.3,0.25,0.38,0.24,0.31,0.28,0.29,0.24,0.28,0.33,0.26,0.22,0.28,0.24,0.37,0.25,0.24,0.25,0.27,0.28,0.26,0.24,0.22,0.25,0.22,0.21,0.26,0.24,0.22,0.26,0.23,0.23,0.22,0.26,0.17,0.21,0.26,0.26,0.19,0.18,0.25,0.19,0.2,0.23,0.19,0.21,0.22,0.21,0.19,0.2,0.2,0.17,0.15,0.13,0.0,0.29,0.0,0.18,0.18,0.18,0.25,0.21,0.19,0.0,0.0,0.17,0.15,0.25,0.22,0.19,0.18,0.23,0.16,0.0,0.16,0.17,0.19,0.14,0.2,0.16,0.0,0.14,0.16,0.16,0.16,0.14,0.16,0.19,0.15,0.15,0.14,0.18,0.13,0.0,0.14,0.18,0.15,0.15,0.0,0.0,0.18,0.0,0.14,0.0,0.14,0.0,0.16,0.14,0.16,0.0,0.0,0.0,0.16,0.14,0.16,0.0,0.13,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.22,0.19,0.17,0.2,0.15,0.0,0.0,0.0,0.0,0.13,0.0,0.14,0.15,0.13,0.14,0.14,0.14,0.0,0.16,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.31
11/19/2021,5.79,5.93,3.7,1.75,2.05,2.0,1.96,2.07,1.2,0.91,0.9,1.18,0.79,0.93,0.8,0.81,0.57,0.91,0.8,0.55,0.75,0.72,0.78,0.74,0.71,0.58,0.78,0.57,0.47,0.65,0.56,0.46,0.57,0.54,0.56,0.54,0.46,0.47,0.51,0.5,0.48,0.56,0.51,0.5,0.54,0.4,0.44,0.5,0.35,0.53,0.39,0.49,0.37,0.35,0.4,0.36,0.43,0.37,0.42,0.39,0.45,0.31,0.35,0.43,0.35,0.3,0.29,0.36,0.39,0.29,0.26,0.33,0.25,0.3,0.37,0.28,0.33,0.37,0.3,0.26,0.38,0.24,0.32,0.29,0.29,0.23,0.29,0.34,0.25,0.21,0.28,0.24,0.38,0.25,0.24,0.25,0.27,0.28,0.25,0.23,0.22,0.25,0.22,0.22,0.26,0.24,0.21,0.26,0.22,0.23,0.22,0.29,0.17,0.21,0.26,0.25,0.19,0.18,0.24,0.19,0.19,0.23,0.19,0.21,0.22,0.21,0.19,0.2,0.2,0.17,0.14,0.13,0.0,0.29,0.0,0.18,0.18,0.18,0.25,0.2,0.19,0.0,0.0,0.17,0.15,0.24,0.22,0.19,0.18,0.24,0.17,0.0,0.16,0.17,0.19,0.14,0.2,0.16,0.0,0.15,0.16,0.16,0.16,0.14,0.16,0.19,0.15,0.15,0.14,0.17,0.13,0.0,0.14,0.18,0.15,0.15,0.0,0.0,0.18,0.0,0.13,0.0,0.13,0.0,0.16,0.14,0.17,0.0,0.0,0.0,0.16,0.13,0.16,0.0,0.13,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.22,0.19,0.17,0.21,0.15,0.0,0.0,0.0,0.0,0.13,0.0,0.15,0.15,0.0,0.13,0.14,0.15,0.0,0.17,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.47999999999999
11/22/2021,5.9,5.94,3.73,1.75,2.05,2.01,1.9,2.14,1.19,0.87,0.91,1.19,0.78,0.93,0.78,0.81,0.55,0.9,0.8,0.55,0.75,0.71,0.78,0.74,0.71,0.57,0.79,0.56,0.47,0.65,0.56,0.47,0.56,0.53,0.56,0.55,0.46,0.47,0.52,0.49,0.48,0.56,0.51,0.49,0.53,0.4,0.44,0.5,0.35,0.53,0.4,0.49,0.37,0.35,0.4,0.37,0.43,0.37,0.42,0.37,0.45,0.31,0.35,0.43,0.35,0.3,0.29,0.36,0.39,0.29,0.26,0.33,0.25,0.3,0.37,0.28,0.33,0.37,0.3,0.26,0.39,0.24,0.33,0.29,0.29,0.24,0.29,0.33,0.25,0.21,0.28,0.24,0.38,0.25,0.24,0.26,0.27,0.27,0.25,0.23,0.22,0.25,0.21,0.22,0.26,0.24,0.21,0.26,0.22,0.23,0.22,0.3,0.17,0.21,0.27,0.25,0.19,0.18,0.24,0.19,0.18,0.23,0.19,0.21,0.22,0.21,0.19,0.22,0.2,0.17,0.14,0.0,0.0,0.29,0.0,0.18,0.18,0.17,0.25,0.2,0.19,0.0,0.0,0.17,0.15,0.24,0.22,0.19,0.19,0.23,0.17,0.0,0.16,0.17,0.19,0.14,0.2,0.17,0.0,0.14,0.16,0.16,0.17,0.14,0.16,0.18,0.15,0.15,0.14,0.17,0.13,0.0,0.14,0.18,0.15,0.15,0.0,0.0,0.18,0.0,0.14,0.0,0.14,0.0,0.16,0.14,0.17,0.0,0.0,0.0,0.16,0.13,0.16,0.0,0.13,0.0,0.14,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.14,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.22,0.19,0.17,0.21,0.15,0.0,0.0,0.0,0.0,0.13,0.0,0.15,0.15,0.0,0.13,0.14,0.15,0.0,0.17,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.55999999999997
11/23/2021,5.9,5.94,3.73,1.75,2.05,2.01,1.9,2.14,1.19,0.87,0.91,1.19,0.78,0.93,0.78,0.81,0.55,0.9,0.8,0.55,0.75,0.71,0.78,0.74,0.71,0.57,0.79,0.56,0.47,0.65,0.56,0.47,0.56,0.53,0.56,0.55,0.46,0.47,0.52,0.49,0.48,0.56,0.51,0.49,0.53,0.4,0.44,0.5,0.35,0.53,0.4,0.49,0.37,0.35,0.4,0.37,0.43,0.37,0.42,0.37,0.45,0.31,0.35,0.43,0.35,0.3,0.29,0.36,0.39,0.29,0.26,0.33,0.25,0.3,0.37,0.28,0.33,0.37,0.3,0.26,0.39,0.24,0.33,0.29,0.29,0.24,0.29,0.33,0.25,0.21,0.28,0.24,0.38,0.25,0.24,0.26,0.27,0.27,0.25,0.23,0.22,0.25,0.21,0.22,0.26,0.24,0.21,0.26,0.22,0.23,0.22,0.3,0.17,0.21,0.27,0.25,0.19,0.18,0.24,0.19,0.18,0.23,0.19,0.21,0.22,0.21,0.19,0.22,0.2,0.17,0.14,0.0,0.0,0.29,0.0,0.18,0.18,0.17,0.25,0.2,0.19,0.0,0.0,0.17,0.15,0.24,0.22,0.19,0.19,0.23,0.17,0.0,0.16,0.17,0.19,0.14,0.2,0.17,0.0,0.14,0.16,0.16,0.17,0.14,0.16,0.18,0.15,0.15,0.14,0.17,0.13,0.0,0.14,0.18,0.15,0.15,0.0,0.0,0.18,0.0,0.14,0.0,0.14,0.0,0.16,0.14,0.17,0.0,0.0,0.0,0.16,0.13,0.16,0.0,0.13,0.0,0.14,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.14,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.22,0.19,0.17,0.21,0.15,0.0,0.0,0.0,0.0,0.13,0.0,0.15,0.15,0.0,0.13,0.14,0.15,0.0,0.17,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.55999999999997
11/24/2021,6.16,6.0,3.85,1.77,2.06,2.02,2.14,2.23,1.17,0.85,0.91,1.23,0.76,0.95,0.73,0.8,0.51,0.88,0.8,0.54,0.75,0.7,0.79,0.69,0.73,0.56,0.77,0.53,0.46,0.64,0.57,0.45,0.54,0.52,0.55,0.53,0.44,0.47,0.52,0.48,0.47,0.56,0.49,0.48,0.58,0.39,0.44,0.5,0.34,0.54,0.4,0.47,0.37,0.34,0.4,0.37,0.43,0.36,0.43,0.37,0.45,0.31,0.36,0.44,0.34,0.31,0.29,0.36,0.39,0.29,0.26,0.34,0.25,0.3,0.38,0.28,0.33,0.36,0.31,0.25,0.39,0.24,0.33,0.28,0.29,0.24,0.28,0.33,0.24,0.21,0.29,0.24,0.39,0.25,0.24,0.26,0.27,0.26,0.25,0.24,0.21,0.24,0.21,0.22,0.25,0.23,0.21,0.25,0.22,0.22,0.22,0.3,0.17,0.2,0.26,0.25,0.21,0.18,0.24,0.19,0.17,0.22,0.19,0.2,0.22,0.21,0.18,0.21,0.2,0.16,0.14,0.13,0.0,0.29,0.0,0.18,0.18,0.17,0.25,0.2,0.18,0.0,0.0,0.16,0.15,0.24,0.21,0.18,0.2,0.24,0.17,0.0,0.15,0.16,0.19,0.14,0.19,0.16,0.0,0.14,0.15,0.16,0.16,0.13,0.16,0.18,0.15,0.14,0.14,0.17,0.0,0.0,0.13,0.18,0.15,0.15,0.0,0.0,0.17,0.0,0.13,0.0,0.14,0.0,0.16,0.14,0.16,0.0,0.0,0.0,0.16,0.13,0.16,0.0,0.13,0.0,0.14,0.14,0.0,0.0,0.0,0.13,0.0,0.0,0.14,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.22,0.19,0.17,0.2,0.15,0.13,0.0,0.0,0.0,0.13,0.0,0.15,0.14,0.0,0.0,0.13,0.15,0.0,0.17,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.73999999999998
