,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,TSLA,NVDA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,INTC,CSCO,CRM,PFE,KO,T,ABT,PEP,ABBV,TMO,NKE,CVX,LLY,WMT,MRK,ACN,AVGO,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,UNP,BMY,HON,NEE,ORCL,C,AMGN,LOW,SBUX,BLK,INTU,RTX,BA,MS,AMAT,AMT,IBM,GS,TGT,CAT,AMD,SCHW,AXP,MMM,ISRG,GE,NOW,CVS,SPGI,DE,SQ,CHTR,ANTM,LMT,MU,FIS,PLD,ZTS,SYK,BKNG,LRCX,MDLZ,TMUS,MO,CCI,GILD,ZM,ADP,TJX,UBER,COP,GM,MRNA,CI,PNC,DUK,USB,CME,CSX,TFC,EQIX,XTSLA,ILMN,COF,ITW,FDX,BDX,CB,MMC,ATVI,EL,ICE,ADSK,FISV,SO,CL,EW,BX,SHW,NSC,TWLO,APD,ADI,BSX,D,PGR,GPN,F,EMR,HUM,REGN,ETN,MCO,WM,AON,ECL,DG,FCX,DOCU,TWTR,NXPI,IDXX,NOC,HCA,ROP,EOG,JCI,BIIB,ROKU,NEM,VRTX,A,PINS,CMG,VEEV,WDAY,MSCI,TT,ROST,LHX,EXC,KMB,DOW,MRVL,PSA,GD,EBAY,IQV,ALGN,KLAC,TROW,ALXN,DD,BAX,EA,BK,APH,PLTR,AIG,ORLY,PPG,SPG,CARR,SRE,INFO,LULU,MTCH,SLB,DLR,MET,APTV,CNC,DXCM,AEP,ALL,PH,SNPS,CRWD,PRU,USD,MAR,CDNS,TEAM,GE.,XLNX,FTNT,DFS,CTSH,RMD,TRV,YUM,PANW,SNOW,MCHP,MPC,NET,KKR,DDOG,TTD,MSI,HPQ,n/a,SUM
10/25/2021,5.38,5.37,3.42,1.88,1.96,1.84,1.22,1.63,1.25,1.15,0.99,0.89,0.95,0.66,0.89,0.78,0.71,0.71,0.8,0.7,0.57,0.61,0.65,0.51,0.52,0.54,0.61,0.55,0.48,0.42,0.5,0.5,0.44,0.55,0.46,0.5,0.47,0.48,0.47,0.51,0.47,0.48,0.45,0.43,0.48,0.41,0.37,0.34,0.35,0.33,0.35,0.3,0.36,0.38,0.37,0.33,0.27,0.37,0.31,0.3,0.34,0.32,0.26,0.31,0.28,0.29,0.26,0.31,0.29,0.25,0.33,0.28,0.26,0.24,0.28,0.26,0.31,0.26,0.25,0.22,0.24,0.22,0.24,0.21,0.18,0.18,0.24,0.23,0.22,0.23,0.18,0.19,0.16,0.2,0.18,0.19,0.13,0.21,0.18,0.17,0.23,0.18,0.26,0.17,0.21,0.18,0.19,0.18,0.18,0.2,0.17,0.16,0.14,0.17,0.16,0.13,0.16,0.19,0.2,0.14,0.17,0.16,0.15,0.15,0.16,0.14,0.16,0.21,0.17,0.16,0.14,0.15,0.22,0.15,0.14,0.13,0.11,0.15,0.13,0.14,0.13,0.15,0.14,0.16,0.16,0.13,0.12,0.13,0.12,0.12,0.12,0.13,0.14,0.15,0.12,0.12,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.1,0.12,0.12,0.1,0.0,0.11,0.11,0.1,0.1,0.13,0.11,0.12,0.11,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.1,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.1,0.11,0.1,0.0,0.13,0.0,0.0,0.0,0.11,0.13,0.1,0.0,0.0,0.1,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,74.31
10/26/2021,5.36,5.35,3.32,1.78,1.9,1.79,1.23,1.67,1.25,1.17,0.99,0.9,0.97,0.65,0.89,0.79,0.72,0.71,0.81,0.71,0.57,0.61,0.66,0.5,0.46,0.53,0.62,0.55,0.49,0.42,0.51,0.51,0.44,0.55,0.47,0.5,0.47,0.49,0.47,0.52,0.47,0.48,0.46,0.42,0.49,0.41,0.38,0.34,0.35,0.34,0.36,0.3,0.35,0.38,0.38,0.33,0.27,0.37,0.31,0.3,0.35,0.32,0.26,0.32,0.29,0.29,0.26,0.31,0.29,0.25,0.33,0.29,0.28,0.24,0.28,0.26,0.31,0.26,0.25,0.22,0.23,0.21,0.24,0.21,0.17,0.18,0.24,0.23,0.22,0.23,0.18,0.19,0.16,0.21,0.18,0.19,0.14,0.21,0.18,0.17,0.23,0.18,0.25,0.17,0.21,0.18,0.19,0.18,0.18,0.2,0.17,0.16,0.14,0.17,0.16,0.13,0.16,0.19,0.2,0.14,0.17,0.17,0.16,0.15,0.15,0.14,0.17,0.22,0.17,0.16,0.14,0.15,0.22,0.15,0.14,0.13,0.11,0.15,0.13,0.14,0.13,0.15,0.14,0.16,0.16,0.13,0.12,0.13,0.12,0.11,0.12,0.13,0.14,0.15,0.12,0.12,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.1,0.12,0.12,0.0,0.0,0.11,0.11,0.1,0.1,0.13,0.11,0.12,0.12,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.1,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.1,0.11,0.1,0.0,0.13,0.0,0.0,0.0,0.11,0.13,0.1,0.0,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,74.21000000000001
10/27/2021,5.36,5.35,3.32,1.78,1.9,1.79,1.23,1.67,1.25,1.17,0.99,0.9,0.97,0.65,0.89,0.79,0.72,0.71,0.81,0.71,0.57,0.61,0.66,0.5,0.46,0.53,0.62,0.55,0.49,0.42,0.51,0.51,0.44,0.55,0.47,0.5,0.47,0.49,0.47,0.52,0.47,0.48,0.46,0.42,0.49,0.41,0.38,0.34,0.35,0.34,0.36,0.3,0.35,0.38,0.38,0.33,0.27,0.37,0.31,0.3,0.35,0.32,0.26,0.32,0.29,0.29,0.26,0.31,0.29,0.25,0.33,0.29,0.28,0.24,0.28,0.26,0.31,0.26,0.25,0.22,0.23,0.21,0.24,0.21,0.17,0.18,0.24,0.23,0.22,0.23,0.18,0.19,0.16,0.21,0.18,0.19,0.14,0.21,0.18,0.17,0.23,0.18,0.25,0.17,0.21,0.18,0.19,0.18,0.18,0.2,0.17,0.16,0.14,0.17,0.16,0.13,0.16,0.19,0.2,0.14,0.17,0.17,0.16,0.15,0.15,0.14,0.17,0.22,0.17,0.16,0.14,0.15,0.22,0.15,0.14,0.13,0.11,0.15,0.13,0.14,0.13,0.15,0.14,0.16,0.16,0.13,0.12,0.13,0.12,0.11,0.12,0.13,0.14,0.15,0.12,0.12,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.12,0.1,0.12,0.12,0.0,0.0,0.11,0.11,0.1,0.1,0.13,0.11,0.12,0.12,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.1,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.1,0.11,0.1,0.0,0.13,0.0,0.0,0.0,0.11,0.13,0.1,0.0,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,74.21000000000001
10/28/2021,5.33,5.31,3.29,1.8,1.89,1.78,1.23,1.87,1.27,1.16,0.99,0.9,0.97,0.66,0.9,0.78,0.72,0.71,0.8,0.71,0.56,0.62,0.66,0.5,0.46,0.53,0.62,0.55,0.48,0.42,0.5,0.5,0.44,0.55,0.47,0.5,0.47,0.49,0.47,0.52,0.48,0.48,0.44,0.42,0.5,0.4,0.38,0.34,0.34,0.34,0.36,0.3,0.35,0.38,0.38,0.33,0.27,0.37,0.31,0.3,0.35,0.32,0.26,0.32,0.28,0.29,0.26,0.31,0.3,0.25,0.34,0.29,0.27,0.24,0.28,0.26,0.31,0.26,0.25,0.23,0.24,0.21,0.24,0.21,0.18,0.17,0.24,0.23,0.22,0.23,0.18,0.19,0.16,0.2,0.17,0.19,0.14,0.21,0.18,0.17,0.24,0.18,0.27,0.17,0.21,0.18,0.19,0.18,0.18,0.2,0.17,0.16,0.14,0.17,0.16,0.13,0.16,0.19,0.2,0.14,0.17,0.17,0.16,0.15,0.15,0.14,0.17,0.22,0.17,0.16,0.14,0.15,0.22,0.14,0.14,0.13,0.11,0.14,0.13,0.14,0.13,0.15,0.14,0.16,0.16,0.13,0.12,0.13,0.12,0.11,0.12,0.13,0.14,0.14,0.12,0.13,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.0,0.0,0.11,0.12,0.1,0.1,0.13,0.11,0.12,0.12,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.1,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.1,0.11,0.1,0.0,0.12,0.0,0.0,0.0,0.11,0.13,0.1,0.0,0.0,0.1,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,74.26
10/29/2021,5.35,5.34,3.35,1.73,1.91,1.79,1.23,1.85,1.35,1.16,1.0,0.9,0.98,0.65,0.9,0.79,0.71,0.71,0.81,0.7,0.56,0.64,0.66,0.5,0.45,0.54,0.62,0.56,0.48,0.41,0.51,0.51,0.44,0.55,0.46,0.5,0.48,0.49,0.48,0.52,0.49,0.48,0.44,0.42,0.49,0.4,0.38,0.34,0.34,0.36,0.36,0.3,0.35,0.38,0.37,0.33,0.27,0.37,0.31,0.3,0.36,0.31,0.26,0.32,0.28,0.3,0.26,0.31,0.29,0.25,0.34,0.29,0.27,0.24,0.28,0.27,0.3,0.27,0.26,0.22,0.24,0.21,0.24,0.19,0.18,0.17,0.25,0.23,0.22,0.23,0.18,0.19,0.16,0.2,0.18,0.19,0.14,0.21,0.18,0.17,0.24,0.18,0.27,0.16,0.21,0.18,0.19,0.18,0.18,0.2,0.17,0.16,0.14,0.17,0.16,0.13,0.16,0.19,0.2,0.14,0.17,0.17,0.16,0.15,0.15,0.14,0.17,0.22,0.18,0.16,0.13,0.15,0.22,0.14,0.14,0.13,0.1,0.14,0.13,0.14,0.14,0.15,0.14,0.15,0.16,0.13,0.12,0.13,0.12,0.11,0.12,0.13,0.14,0.14,0.12,0.13,0.12,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.0,0.0,0.11,0.12,0.1,0.1,0.13,0.11,0.12,0.12,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.12,0.1,0.0,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.1,0.11,0.1,0.0,0.12,0.0,0.0,0.0,0.11,0.13,0.1,0.0,0.0,0.11,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,74.44000000000001
11/01/2021,5.45,5.56,3.4,1.73,2.0,1.87,1.22,1.95,1.36,1.15,0.98,0.81,0.97,0.63,0.9,0.79,0.66,0.7,0.81,0.69,0.54,0.62,0.66,0.5,0.44,0.54,0.63,0.55,0.5,0.42,0.5,0.51,0.44,0.55,0.46,0.5,0.49,0.48,0.5,0.52,0.48,0.48,0.44,0.4,0.49,0.42,0.37,0.34,0.34,0.35,0.36,0.29,0.35,0.39,0.37,0.33,0.27,0.37,0.3,0.3,0.36,0.31,0.25,0.32,0.28,0.29,0.26,0.31,0.29,0.25,0.33,0.28,0.26,0.24,0.29,0.26,0.31,0.27,0.26,0.22,0.24,0.21,0.24,0.19,0.18,0.16,0.25,0.23,0.21,0.23,0.18,0.19,0.16,0.19,0.18,0.19,0.13,0.22,0.18,0.16,0.23,0.17,0.27,0.16,0.21,0.18,0.19,0.18,0.19,0.2,0.17,0.17,0.14,0.15,0.16,0.13,0.15,0.2,0.19,0.14,0.17,0.17,0.16,0.13,0.15,0.15,0.16,0.22,0.18,0.16,0.11,0.15,0.21,0.14,0.14,0.13,0.0,0.15,0.13,0.14,0.14,0.15,0.15,0.15,0.16,0.13,0.12,0.13,0.12,0.0,0.12,0.13,0.12,0.14,0.12,0.12,0.12,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.1,0.0,0.1,0.12,0.1,0.0,0.13,0.11,0.12,0.11,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.12,0.0,0.0,0.11,0.11,0.0,0.11,0.11,0.1,0.11,0.1,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.13,0.1,0.0,0.1,0.11,0.13,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,74.61
11/02/2021,5.34,5.68,3.32,1.76,2.02,1.89,1.21,2.02,1.39,1.15,0.97,0.81,0.98,0.62,0.9,0.79,0.67,0.7,0.8,0.71,0.53,0.62,0.68,0.5,0.45,0.54,0.63,0.55,0.5,0.41,0.51,0.51,0.46,0.56,0.47,0.5,0.49,0.49,0.51,0.52,0.48,0.48,0.45,0.39,0.49,0.42,0.37,0.34,0.33,0.35,0.36,0.3,0.34,0.38,0.37,0.32,0.27,0.38,0.28,0.31,0.36,0.31,0.25,0.32,0.28,0.29,0.25,0.31,0.29,0.25,0.33,0.28,0.25,0.24,0.29,0.26,0.31,0.27,0.26,0.22,0.23,0.2,0.24,0.19,0.18,0.16,0.24,0.23,0.21,0.23,0.18,0.19,0.15,0.19,0.18,0.18,0.13,0.22,0.18,0.16,0.23,0.17,0.26,0.16,0.2,0.18,0.18,0.18,0.19,0.19,0.17,0.17,0.14,0.15,0.16,0.13,0.15,0.19,0.19,0.14,0.17,0.17,0.16,0.13,0.15,0.14,0.17,0.21,0.18,0.16,0.11,0.15,0.21,0.14,0.14,0.13,0.0,0.15,0.13,0.14,0.15,0.15,0.15,0.15,0.16,0.13,0.12,0.12,0.12,0.0,0.12,0.13,0.12,0.14,0.12,0.12,0.12,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.1,0.0,0.11,0.12,0.1,0.0,0.13,0.11,0.11,0.11,0.11,0.11,0.13,0.11,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.12,0.0,0.1,0.1,0.1,0.11,0.0,0.14,0.1,0.0,0.0,0.11,0.13,0.1,0.0,0.1,0.11,0.14,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,74.65
11/03/2021,5.34,5.68,3.32,1.76,2.02,1.89,1.21,2.02,1.39,1.15,0.97,0.81,0.98,0.62,0.9,0.79,0.67,0.7,0.8,0.71,0.53,0.62,0.68,0.5,0.45,0.54,0.63,0.55,0.5,0.41,0.51,0.51,0.46,0.56,0.47,0.5,0.49,0.49,0.51,0.52,0.48,0.48,0.45,0.39,0.49,0.42,0.37,0.34,0.33,0.35,0.36,0.3,0.34,0.38,0.37,0.32,0.27,0.38,0.28,0.31,0.36,0.31,0.25,0.32,0.28,0.29,0.25,0.31,0.29,0.25,0.33,0.28,0.25,0.24,0.29,0.26,0.31,0.27,0.26,0.22,0.23,0.2,0.24,0.19,0.18,0.16,0.24,0.23,0.21,0.23,0.18,0.19,0.15,0.19,0.18,0.18,0.13,0.22,0.18,0.16,0.23,0.17,0.26,0.16,0.2,0.18,0.18,0.18,0.19,0.19,0.17,0.17,0.14,0.15,0.16,0.13,0.15,0.19,0.19,0.14,0.17,0.17,0.16,0.13,0.15,0.14,0.17,0.21,0.18,0.16,0.11,0.15,0.21,0.14,0.14,0.13,0.0,0.15,0.13,0.14,0.15,0.15,0.15,0.15,0.16,0.13,0.12,0.12,0.12,0.0,0.12,0.13,0.12,0.14,0.12,0.12,0.12,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.1,0.0,0.11,0.12,0.1,0.0,0.13,0.11,0.11,0.11,0.11,0.11,0.13,0.11,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.12,0.0,0.1,0.1,0.1,0.11,0.0,0.14,0.1,0.0,0.0,0.11,0.13,0.1,0.0,0.1,0.11,0.14,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,74.65
11/04/2021,5.3,5.63,3.26,1.79,1.96,1.83,1.2,2.18,1.4,1.14,0.97,0.82,0.97,0.62,0.88,0.79,0.66,0.7,0.8,0.69,0.54,0.63,0.67,0.5,0.45,0.54,0.63,0.55,0.49,0.41,0.51,0.5,0.46,0.57,0.47,0.5,0.48,0.49,0.5,0.51,0.48,0.49,0.45,0.39,0.49,0.42,0.37,0.34,0.33,0.35,0.35,0.3,0.35,0.38,0.36,0.32,0.27,0.37,0.29,0.3,0.35,0.3,0.26,0.32,0.29,0.29,0.26,0.31,0.29,0.25,0.34,0.28,0.25,0.24,0.28,0.26,0.3,0.27,0.25,0.23,0.23,0.2,0.24,0.19,0.18,0.16,0.24,0.23,0.21,0.23,0.18,0.19,0.15,0.18,0.18,0.19,0.13,0.21,0.18,0.16,0.23,0.17,0.26,0.16,0.2,0.18,0.19,0.18,0.18,0.2,0.17,0.17,0.14,0.15,0.16,0.13,0.16,0.19,0.19,0.14,0.17,0.17,0.16,0.14,0.15,0.14,0.16,0.21,0.17,0.16,0.11,0.15,0.21,0.14,0.14,0.13,0.0,0.16,0.13,0.13,0.15,0.15,0.14,0.15,0.16,0.13,0.12,0.13,0.12,0.0,0.12,0.13,0.12,0.14,0.11,0.12,0.12,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.1,0.0,0.1,0.12,0.1,0.0,0.13,0.11,0.11,0.11,0.11,0.12,0.13,0.11,0.0,0.0,0.0,0.0,0.11,0.1,0.1,0.12,0.0,0.0,0.11,0.1,0.0,0.11,0.12,0.0,0.11,0.1,0.11,0.11,0.0,0.14,0.0,0.0,0.0,0.11,0.12,0.1,0.0,0.1,0.11,0.14,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.0,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,74.48
11/05/2021,5.32,5.67,3.25,1.77,1.98,1.85,1.21,2.11,1.43,1.14,0.99,0.8,0.96,0.61,0.88,0.79,0.65,0.7,0.8,0.69,0.54,0.62,0.66,0.49,0.46,0.55,0.63,0.57,0.49,0.41,0.5,0.51,0.47,0.57,0.47,0.5,0.49,0.49,0.51,0.52,0.49,0.48,0.45,0.4,0.5,0.42,0.37,0.35,0.33,0.34,0.35,0.3,0.35,0.38,0.36,0.31,0.27,0.37,0.3,0.31,0.36,0.3,0.26,0.32,0.29,0.29,0.25,0.32,0.29,0.26,0.35,0.28,0.25,0.24,0.29,0.26,0.31,0.27,0.25,0.23,0.22,0.2,0.23,0.18,0.18,0.15,0.25,0.23,0.21,0.23,0.18,0.19,0.15,0.18,0.18,0.19,0.14,0.22,0.18,0.16,0.22,0.17,0.27,0.16,0.2,0.18,0.19,0.18,0.18,0.19,0.17,0.22,0.14,0.15,0.16,0.13,0.16,0.19,0.19,0.14,0.18,0.17,0.16,0.13,0.15,0.14,0.16,0.22,0.17,0.16,0.11,0.15,0.22,0.14,0.14,0.12,0.0,0.16,0.13,0.13,0.14,0.15,0.14,0.15,0.15,0.13,0.12,0.13,0.12,0.0,0.12,0.12,0.12,0.14,0.11,0.12,0.12,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.1,0.0,0.1,0.12,0.1,0.1,0.13,0.11,0.11,0.11,0.11,0.12,0.13,0.11,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.12,0.0,0.0,0.12,0.1,0.0,0.11,0.12,0.0,0.1,0.1,0.1,0.11,0.0,0.14,0.0,0.0,0.0,0.11,0.12,0.1,0.0,0.1,0.11,0.14,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,74.62
11/08/2021,5.3,5.67,3.38,1.8,2.0,1.87,1.19,2.19,1.59,1.12,0.97,0.79,0.96,0.6,0.89,0.79,0.66,0.69,0.78,0.72,0.54,0.61,0.65,0.48,0.46,0.54,0.64,0.55,0.49,0.4,0.5,0.51,0.46,0.56,0.49,0.49,0.51,0.49,0.51,0.52,0.49,0.47,0.43,0.39,0.51,0.42,0.36,0.39,0.33,0.34,0.35,0.3,0.35,0.37,0.36,0.3,0.27,0.38,0.3,0.31,0.36,0.3,0.25,0.3,0.31,0.28,0.24,0.3,0.29,0.25,0.37,0.27,0.25,0.23,0.29,0.26,0.31,0.28,0.25,0.22,0.22,0.2,0.23,0.19,0.18,0.15,0.24,0.23,0.21,0.22,0.19,0.19,0.16,0.18,0.17,0.19,0.13,0.22,0.19,0.16,0.22,0.18,0.22,0.16,0.2,0.17,0.18,0.18,0.18,0.19,0.16,0.11,0.14,0.15,0.16,0.13,0.16,0.19,0.18,0.12,0.17,0.17,0.16,0.14,0.15,0.14,0.16,0.22,0.17,0.16,0.12,0.15,0.22,0.13,0.14,0.12,0.0,0.17,0.13,0.13,0.15,0.15,0.14,0.15,0.15,0.13,0.12,0.12,0.12,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.12,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.0,0.0,0.1,0.12,0.1,0.0,0.13,0.11,0.11,0.11,0.11,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.12,0.1,0.0,0.12,0.1,0.0,0.11,0.12,0.1,0.1,0.1,0.1,0.11,0.0,0.14,0.0,0.0,0.0,0.12,0.12,0.1,0.0,0.1,0.11,0.14,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.1,0.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,74.69
11/09/2021,5.3,5.65,3.41,1.82,2.0,1.87,1.19,2.17,1.59,1.11,0.96,0.82,0.96,0.59,0.87,0.79,0.68,0.71,0.78,0.71,0.55,0.61,0.62,0.48,0.46,0.54,0.63,0.61,0.49,0.4,0.48,0.51,0.46,0.54,0.49,0.49,0.5,0.48,0.46,0.52,0.5,0.47,0.41,0.4,0.51,0.42,0.37,0.41,0.33,0.34,0.35,0.3,0.35,0.37,0.36,0.3,0.27,0.37,0.31,0.3,0.35,0.31,0.27,0.3,0.31,0.28,0.25,0.3,0.28,0.25,0.37,0.27,0.25,0.23,0.29,0.26,0.3,0.27,0.25,0.22,0.21,0.2,0.23,0.19,0.18,0.16,0.24,0.23,0.21,0.24,0.19,0.19,0.16,0.19,0.17,0.19,0.13,0.22,0.19,0.17,0.23,0.18,0.18,0.16,0.2,0.17,0.18,0.18,0.18,0.19,0.16,0.0,0.13,0.15,0.16,0.13,0.16,0.19,0.18,0.12,0.18,0.17,0.16,0.13,0.15,0.14,0.16,0.22,0.17,0.16,0.12,0.15,0.22,0.14,0.14,0.12,0.0,0.17,0.13,0.13,0.14,0.15,0.14,0.15,0.14,0.13,0.12,0.12,0.11,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.12,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.1,0.0,0.1,0.12,0.1,0.1,0.13,0.11,0.11,0.11,0.1,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.1,0.0,0.12,0.1,0.0,0.11,0.12,0.1,0.1,0.1,0.1,0.1,0.0,0.14,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.1,0.11,0.13,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,74.57000000000001
11/10/2021,5.3,5.65,3.41,1.82,2.0,1.87,1.19,2.17,1.59,1.11,0.96,0.82,0.96,0.59,0.87,0.79,0.68,0.71,0.78,0.71,0.55,0.61,0.62,0.48,0.46,0.54,0.63,0.61,0.49,0.4,0.48,0.51,0.46,0.54,0.49,0.49,0.5,0.48,0.46,0.52,0.5,0.47,0.41,0.4,0.51,0.42,0.37,0.41,0.33,0.34,0.35,0.3,0.35,0.37,0.36,0.3,0.27,0.37,0.31,0.3,0.35,0.31,0.27,0.3,0.31,0.28,0.25,0.3,0.28,0.25,0.37,0.27,0.25,0.23,0.29,0.26,0.3,0.27,0.25,0.22,0.21,0.2,0.23,0.19,0.18,0.16,0.24,0.23,0.21,0.24,0.19,0.19,0.16,0.19,0.17,0.19,0.13,0.22,0.19,0.17,0.23,0.18,0.18,0.16,0.2,0.17,0.18,0.18,0.18,0.19,0.16,0.0,0.13,0.15,0.16,0.13,0.16,0.19,0.18,0.12,0.18,0.17,0.16,0.13,0.15,0.14,0.16,0.22,0.17,0.16,0.12,0.15,0.22,0.14,0.14,0.12,0.0,0.17,0.13,0.13,0.14,0.15,0.14,0.15,0.14,0.13,0.12,0.12,0.11,0.0,0.13,0.12,0.12,0.14,0.11,0.12,0.12,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.1,0.12,0.12,0.1,0.0,0.1,0.12,0.1,0.1,0.13,0.11,0.11,0.11,0.1,0.12,0.14,0.11,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.1,0.0,0.12,0.1,0.0,0.11,0.12,0.1,0.1,0.1,0.1,0.1,0.0,0.14,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.1,0.11,0.13,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.1,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,74.57000000000001
