,BAC,WFC,JPM,GS,MS,C,BRK.B,SCHW,AXP,USB,TFC,COF,PGR,UNH,MMC,MET,FIS,AIG,PRU,TRV,CI,ALL,AFL,XTSLA,BK,SPGI,TROW,ICE,CAT,ANTM,SIVB,STT,MCO,FITB,MA,AMP,CME,BX,CVS,DFS,AON,NTRS,ADP,HIG,HBAN,KEY,CFG,AJG,RF,SYF,KKR,CINF,PFG,FISV,GPN,ALLY,RJF,WLTW,MSCI,MKL,APO,VRSK,ACGL,LNC,WRB,MTB,EFX,NDAQ,EWBC,RE,BRO,EQH,FNF,FHN,ATH,CMA,GL,Y,AFG,ZION,PAYX,WY,VOYA,BR,CBSH,LPLA,MKTX,FFIN,PBCT,CFR,IP,PNFP,SNV,SLM,WAL,PB,AIZ,BPOP,L,FAF,BEN,CBOE,SF,RNR,THG,UNM,NYCB,NVR,SSB,MOH,STL,AMG,LYFT,FLT,CG,GBCI,MTG,PACW,USD,SEIC,OZK,RLI,ORI,WBS,CBU,WTFC,FCNCA,KMPR,IVZ,SIGI,UMBF,FNB,PRI,NLY,JEF,CIT,ESNT,CNC,VLY,BOH,RDN,UMPQ,CACC,WEX,HWC,HOMB,BKU,FHB,WTM,OMF,ASB,ISBC,CATY,KNSL,BHF,SSNC,WU,AXS,HE,SCI,SFBS,FULT,HTH,ONB,COLB,IBOC,FDS,VRT,EVR,WAFD,ARES,CVBF,FFBC,CNO,SFNC,AUB,NAVI,ERIE,WSFS,SC,INDB,AX,RNST,MORN,FMBI,V,FHI,FBP,TRUP,ESGR,IBKR,TW,BOKF,AGNC,FCF,HOG,WD,EEFT,APAM,WSBC,PFSI,GNW,FIBK,TCBI,MCY,WABC,127.HK,LKFN,AGO,NBTB,UCBI,BKI,GWB,VRTS,ANAT,HOPE,LOB,HLI,PRK,EGBN,PPBI,n/a,PIPR,PLMR,COOP,AVLR,BISXX,TBK,SASR,SUM
11/01/2021,5.04,5.04,4.56,3.19,3.16,2.73,2.5,2.44,2.08,2.16,2.23,1.6,1.37,1.52,1.44,1.23,0.82,1.34,1.18,1.04,0.87,0.88,0.92,1.03,1.04,0.97,0.86,0.87,0.73,0.85,0.96,0.87,0.78,0.83,0.61,0.84,0.72,0.96,0.73,0.63,0.82,0.63,0.65,0.69,0.62,0.64,0.56,0.6,0.62,0.49,0.63,0.51,0.5,0.4,0.33,0.4,0.45,0.42,0.42,0.37,0.42,0.39,0.35,0.38,0.31,0.3,0.32,0.32,0.31,0.28,0.31,0.3,0.29,0.27,0.34,0.33,0.25,0.25,0.28,0.3,0.28,0.26,0.26,0.24,0.21,0.27,0.17,0.21,0.19,0.23,0.16,0.21,0.21,0.17,0.23,0.19,0.18,0.19,0.18,0.21,0.17,0.19,0.2,0.16,0.15,0.16,0.17,0.14,0.15,0.18,0.17,0.15,0.11,0.14,0.17,0.14,0.16,0.16,0.45,0.14,0.15,0.14,0.15,0.15,0.12,0.15,0.13,0.13,0.13,0.13,0.14,0.12,0.14,0.12,0.16,0.12,0.13,0.11,0.12,0.12,0.11,0.12,0.14,0.09,0.12,0.11,0.11,0.11,0.1,0.09,0.12,0.11,0.11,0.09,0.12,0.1,0.08,0.11,0.08,0.11,0.11,0.09,0.08,0.08,0.08,0.08,0.1,0.07,0.09,0.09,0.1,0.07,0.07,0.08,0.08,0.07,0.08,0.08,0.09,0.07,0.07,0.07,0.06,0.08,0.07,0.0,0.06,0.08,0.0,0.06,0.07,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.06,0.06,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.18
11/02/2021,5.06,5.04,4.57,3.19,3.19,2.68,2.49,2.45,2.08,2.15,2.23,1.59,1.36,1.55,1.44,1.19,0.81,1.33,1.15,1.04,0.87,0.87,0.89,1.33,1.04,0.98,0.87,0.9,0.73,0.86,0.98,0.87,0.78,0.82,0.62,0.84,0.73,0.96,0.74,0.62,0.82,0.64,0.66,0.69,0.62,0.63,0.55,0.62,0.62,0.49,0.63,0.5,0.5,0.4,0.33,0.4,0.45,0.42,0.43,0.37,0.41,0.39,0.35,0.36,0.31,0.3,0.32,0.33,0.31,0.27,0.31,0.3,0.29,0.27,0.34,0.33,0.24,0.25,0.28,0.3,0.28,0.26,0.26,0.24,0.21,0.25,0.18,0.21,0.19,0.23,0.16,0.21,0.2,0.17,0.23,0.19,0.18,0.19,0.18,0.21,0.17,0.2,0.2,0.16,0.15,0.15,0.17,0.14,0.15,0.18,0.17,0.15,0.11,0.14,0.17,0.14,0.16,0.16,0.2,0.14,0.15,0.14,0.14,0.15,0.12,0.15,0.13,0.11,0.13,0.13,0.14,0.12,0.14,0.12,0.16,0.12,0.13,0.11,0.12,0.12,0.11,0.12,0.14,0.08,0.12,0.11,0.11,0.11,0.09,0.09,0.11,0.11,0.11,0.11,0.11,0.11,0.08,0.1,0.08,0.11,0.11,0.09,0.08,0.08,0.08,0.08,0.1,0.07,0.09,0.09,0.1,0.07,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.07,0.07,0.07,0.06,0.08,0.07,0.0,0.06,0.08,0.0,0.06,0.07,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.06,0.07,0.0,0.0,0.07,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.13
11/03/2021,5.06,5.04,4.57,3.19,3.19,2.68,2.49,2.45,2.08,2.15,2.23,1.59,1.36,1.55,1.44,1.19,0.81,1.33,1.15,1.04,0.87,0.87,0.89,1.33,1.04,0.98,0.87,0.9,0.73,0.86,0.98,0.87,0.78,0.82,0.62,0.84,0.73,0.96,0.74,0.62,0.82,0.64,0.66,0.69,0.62,0.63,0.55,0.62,0.62,0.49,0.63,0.5,0.5,0.4,0.33,0.4,0.45,0.42,0.43,0.37,0.41,0.39,0.35,0.36,0.31,0.3,0.32,0.33,0.31,0.27,0.31,0.3,0.29,0.27,0.34,0.33,0.24,0.25,0.28,0.3,0.28,0.26,0.26,0.24,0.21,0.25,0.18,0.21,0.19,0.23,0.16,0.21,0.2,0.17,0.23,0.19,0.18,0.19,0.18,0.21,0.17,0.2,0.2,0.16,0.15,0.15,0.17,0.14,0.15,0.18,0.17,0.15,0.11,0.14,0.17,0.14,0.16,0.16,0.2,0.14,0.15,0.14,0.14,0.15,0.12,0.15,0.13,0.11,0.13,0.13,0.14,0.12,0.14,0.12,0.16,0.12,0.13,0.11,0.12,0.12,0.11,0.12,0.14,0.08,0.12,0.11,0.11,0.11,0.09,0.09,0.11,0.11,0.11,0.11,0.11,0.11,0.08,0.1,0.08,0.11,0.11,0.09,0.08,0.08,0.08,0.08,0.1,0.07,0.09,0.09,0.1,0.07,0.07,0.07,0.08,0.07,0.08,0.08,0.09,0.07,0.07,0.07,0.06,0.08,0.07,0.0,0.06,0.08,0.0,0.06,0.07,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.06,0.07,0.0,0.0,0.07,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.13
11/04/2021,5.02,5.05,4.53,3.19,3.2,2.67,2.46,2.42,2.07,2.14,2.24,1.6,1.35,1.51,1.4,1.2,0.83,1.35,1.16,1.03,0.87,0.86,0.91,1.32,1.05,0.95,0.86,0.88,0.73,0.84,0.98,0.87,0.75,0.84,0.61,0.84,0.72,0.95,0.75,0.63,0.78,0.64,0.65,0.68,0.62,0.64,0.56,0.6,0.63,0.49,0.61,0.49,0.5,0.41,0.34,0.41,0.45,0.4,0.42,0.37,0.41,0.39,0.35,0.37,0.31,0.31,0.32,0.32,0.32,0.28,0.3,0.3,0.29,0.27,0.33,0.34,0.25,0.25,0.28,0.31,0.28,0.27,0.26,0.23,0.21,0.25,0.17,0.22,0.2,0.23,0.16,0.22,0.21,0.17,0.24,0.2,0.18,0.19,0.18,0.2,0.19,0.2,0.2,0.16,0.15,0.15,0.17,0.14,0.16,0.18,0.18,0.17,0.11,0.14,0.17,0.14,0.16,0.17,0.2,0.14,0.15,0.15,0.15,0.16,0.12,0.16,0.14,0.11,0.13,0.13,0.14,0.12,0.14,0.12,0.16,0.13,0.13,0.11,0.12,0.12,0.11,0.12,0.14,0.08,0.13,0.12,0.12,0.11,0.1,0.09,0.12,0.11,0.12,0.11,0.12,0.1,0.08,0.11,0.08,0.11,0.11,0.09,0.09,0.09,0.08,0.09,0.1,0.07,0.09,0.09,0.09,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.06,0.08,0.07,0.0,0.07,0.08,0.0,0.06,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.17000000000002
11/05/2021,4.96,4.92,4.55,3.25,3.22,2.64,2.48,2.42,2.06,2.15,2.24,1.59,1.35,1.51,1.41,1.2,0.79,1.34,1.16,1.02,0.87,0.87,0.91,1.32,1.05,0.95,0.86,0.89,0.74,0.82,1.0,0.87,0.75,0.83,0.6,0.84,0.72,0.99,0.75,0.63,0.77,0.64,0.66,0.68,0.62,0.63,0.55,0.6,0.62,0.49,0.64,0.5,0.5,0.4,0.3,0.41,0.46,0.4,0.42,0.37,0.41,0.39,0.36,0.37,0.31,0.31,0.31,0.33,0.32,0.29,0.3,0.3,0.29,0.27,0.33,0.34,0.25,0.25,0.28,0.31,0.28,0.26,0.26,0.24,0.22,0.26,0.17,0.22,0.2,0.24,0.16,0.21,0.21,0.17,0.24,0.2,0.18,0.18,0.18,0.2,0.21,0.2,0.2,0.17,0.15,0.15,0.17,0.14,0.16,0.18,0.17,0.17,0.11,0.14,0.17,0.14,0.16,0.17,0.37,0.14,0.15,0.15,0.14,0.16,0.12,0.16,0.13,0.11,0.13,0.13,0.14,0.12,0.14,0.12,0.16,0.12,0.13,0.11,0.12,0.12,0.11,0.12,0.16,0.08,0.13,0.12,0.11,0.11,0.1,0.09,0.11,0.11,0.11,0.12,0.12,0.1,0.08,0.1,0.08,0.11,0.11,0.09,0.09,0.08,0.08,0.09,0.1,0.07,0.08,0.09,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.07,0.07,0.08,0.06,0.08,0.07,0.0,0.07,0.07,0.0,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.06,0.07,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.17
11/08/2021,4.93,4.88,4.52,3.14,3.09,2.59,2.49,2.42,2.06,2.14,2.23,1.61,1.35,1.53,1.39,1.21,0.82,1.36,1.17,1.01,0.86,0.82,0.93,1.33,1.04,0.96,0.88,0.88,0.73,0.83,1.02,0.85,0.75,0.83,0.62,0.85,0.73,1.0,0.78,0.63,0.74,0.63,0.66,0.68,0.62,0.64,0.56,0.59,0.64,0.5,0.64,0.51,0.51,0.42,0.31,0.41,0.46,0.4,0.43,0.36,0.41,0.41,0.35,0.36,0.31,0.31,0.33,0.33,0.32,0.28,0.3,0.31,0.3,0.27,0.34,0.34,0.25,0.25,0.29,0.31,0.28,0.28,0.25,0.23,0.22,0.26,0.17,0.22,0.2,0.23,0.16,0.21,0.22,0.17,0.24,0.19,0.18,0.19,0.18,0.21,0.2,0.2,0.2,0.16,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.17,0.12,0.14,0.18,0.15,0.15,0.17,0.4,0.14,0.16,0.15,0.14,0.16,0.12,0.16,0.14,0.11,0.13,0.13,0.14,0.12,0.14,0.12,0.16,0.12,0.13,0.12,0.12,0.12,0.1,0.12,0.16,0.08,0.13,0.12,0.12,0.11,0.09,0.09,0.12,0.11,0.12,0.12,0.12,0.1,0.08,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.1,0.08,0.08,0.09,0.1,0.07,0.08,0.08,0.08,0.07,0.08,0.09,0.09,0.07,0.08,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.07,0.08,0.07,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.08,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,96.23
11/09/2021,4.87,4.84,4.49,3.12,3.08,2.58,2.48,2.41,2.1,2.14,2.24,1.62,1.37,1.52,1.39,1.2,0.83,1.32,1.16,1.02,0.86,0.82,0.94,1.47,1.03,0.95,0.88,0.88,0.73,0.82,1.01,0.84,0.74,0.83,0.64,0.84,0.73,0.98,0.77,0.64,0.73,0.64,0.67,0.67,0.62,0.64,0.56,0.59,0.63,0.51,0.64,0.51,0.51,0.41,0.32,0.42,0.46,0.39,0.42,0.37,0.41,0.4,0.36,0.36,0.31,0.31,0.33,0.33,0.32,0.29,0.3,0.31,0.3,0.27,0.34,0.34,0.26,0.26,0.29,0.31,0.28,0.28,0.26,0.23,0.22,0.26,0.17,0.22,0.2,0.23,0.16,0.21,0.22,0.17,0.23,0.2,0.18,0.19,0.18,0.21,0.2,0.2,0.2,0.17,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.17,0.13,0.14,0.18,0.15,0.15,0.17,0.25,0.14,0.16,0.15,0.14,0.16,0.13,0.16,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.16,0.13,0.13,0.12,0.13,0.12,0.11,0.13,0.16,0.08,0.13,0.12,0.12,0.11,0.1,0.09,0.12,0.11,0.12,0.12,0.12,0.1,0.08,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.11,0.08,0.08,0.09,0.1,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.07,0.08,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.07,0.08,0.07,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.17000000000002
11/10/2021,4.87,4.84,4.49,3.12,3.08,2.58,2.48,2.41,2.1,2.14,2.24,1.62,1.37,1.52,1.39,1.2,0.83,1.32,1.16,1.02,0.86,0.82,0.94,1.47,1.03,0.95,0.88,0.88,0.73,0.82,1.01,0.84,0.74,0.83,0.64,0.84,0.73,0.98,0.77,0.64,0.73,0.64,0.67,0.67,0.62,0.64,0.56,0.59,0.63,0.51,0.64,0.51,0.51,0.41,0.32,0.42,0.46,0.39,0.42,0.37,0.41,0.4,0.36,0.36,0.31,0.31,0.33,0.33,0.32,0.29,0.3,0.31,0.3,0.27,0.34,0.34,0.26,0.26,0.29,0.31,0.28,0.28,0.26,0.23,0.22,0.26,0.17,0.22,0.2,0.23,0.16,0.21,0.22,0.17,0.23,0.2,0.18,0.19,0.18,0.21,0.2,0.2,0.2,0.17,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.17,0.13,0.14,0.18,0.15,0.15,0.17,0.25,0.14,0.16,0.15,0.14,0.16,0.13,0.16,0.14,0.11,0.13,0.13,0.14,0.13,0.15,0.12,0.16,0.13,0.13,0.12,0.13,0.12,0.11,0.13,0.16,0.08,0.13,0.12,0.12,0.11,0.1,0.09,0.12,0.11,0.12,0.12,0.12,0.1,0.08,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.11,0.08,0.08,0.09,0.1,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.07,0.08,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.07,0.08,0.07,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.17000000000002
11/11/2021,4.89,4.86,4.5,3.12,3.07,2.62,2.48,2.41,2.13,2.13,2.25,1.62,1.37,1.54,1.41,1.19,0.83,1.32,1.15,1.01,0.88,0.82,0.94,1.46,1.03,0.95,0.88,0.87,0.76,0.83,1.0,0.84,0.74,0.83,0.64,0.84,0.72,0.98,0.77,0.64,0.75,0.63,0.66,0.67,0.62,0.64,0.55,0.59,0.64,0.51,0.62,0.5,0.51,0.41,0.31,0.41,0.46,0.39,0.42,0.36,0.41,0.4,0.35,0.36,0.31,0.31,0.33,0.33,0.32,0.28,0.3,0.31,0.31,0.27,0.34,0.34,0.26,0.26,0.29,0.31,0.28,0.27,0.25,0.23,0.22,0.25,0.17,0.22,0.2,0.23,0.16,0.21,0.21,0.17,0.23,0.2,0.17,0.19,0.18,0.21,0.19,0.2,0.21,0.17,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.17,0.13,0.14,0.18,0.15,0.15,0.16,0.26,0.14,0.16,0.15,0.14,0.16,0.12,0.16,0.14,0.11,0.13,0.13,0.14,0.13,0.14,0.12,0.16,0.13,0.13,0.12,0.13,0.12,0.11,0.13,0.16,0.08,0.13,0.12,0.12,0.11,0.1,0.09,0.12,0.11,0.12,0.12,0.12,0.1,0.08,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.1,0.08,0.08,0.09,0.1,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.07,0.08,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.07,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.16
11/12/2021,4.87,4.79,4.49,3.11,3.07,2.62,2.47,2.4,2.14,2.12,2.26,1.63,1.36,1.55,1.42,1.18,0.84,1.32,1.14,1.01,0.87,0.81,0.93,1.47,1.03,0.95,0.87,0.87,0.75,0.84,1.01,0.84,0.75,0.83,0.63,0.84,0.73,1.01,0.77,0.64,0.76,0.63,0.67,0.68,0.62,0.64,0.56,0.59,0.64,0.51,0.63,0.51,0.51,0.41,0.31,0.41,0.46,0.4,0.42,0.36,0.41,0.4,0.35,0.36,0.31,0.31,0.33,0.33,0.32,0.28,0.31,0.31,0.31,0.27,0.33,0.34,0.25,0.26,0.3,0.31,0.28,0.27,0.25,0.24,0.22,0.25,0.17,0.22,0.2,0.24,0.16,0.21,0.22,0.17,0.24,0.2,0.17,0.19,0.18,0.21,0.2,0.19,0.21,0.17,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.17,0.13,0.14,0.18,0.15,0.15,0.17,0.26,0.14,0.16,0.15,0.14,0.16,0.12,0.16,0.14,0.11,0.13,0.13,0.14,0.13,0.13,0.12,0.15,0.12,0.13,0.12,0.13,0.12,0.11,0.13,0.15,0.08,0.13,0.12,0.12,0.11,0.1,0.09,0.12,0.11,0.12,0.12,0.12,0.11,0.08,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.1,0.08,0.08,0.09,0.1,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.09,0.07,0.08,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.07,0.08,0.08,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,96.17
11/15/2021,4.92,4.84,4.47,3.08,3.04,2.64,2.44,2.41,2.15,2.14,2.21,1.64,1.36,1.52,1.42,1.19,0.87,1.32,1.15,1.01,0.88,0.8,0.93,1.47,1.05,0.93,0.85,0.86,0.74,0.84,1.0,0.86,0.73,0.83,0.65,0.84,0.73,0.97,0.78,0.65,0.76,0.64,0.67,0.68,0.63,0.65,0.57,0.6,0.63,0.52,0.62,0.5,0.51,0.41,0.3,0.42,0.46,0.39,0.41,0.36,0.4,0.4,0.34,0.37,0.31,0.32,0.32,0.32,0.32,0.28,0.31,0.31,0.31,0.27,0.33,0.34,0.25,0.26,0.3,0.31,0.28,0.27,0.25,0.23,0.22,0.25,0.16,0.23,0.2,0.23,0.16,0.22,0.22,0.17,0.23,0.2,0.17,0.19,0.18,0.21,0.19,0.19,0.21,0.17,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.16,0.12,0.13,0.18,0.15,0.15,0.16,0.29,0.14,0.16,0.15,0.14,0.16,0.13,0.16,0.14,0.11,0.13,0.13,0.15,0.13,0.13,0.12,0.15,0.12,0.13,0.12,0.13,0.12,0.11,0.13,0.16,0.08,0.13,0.12,0.12,0.11,0.1,0.09,0.12,0.12,0.12,0.11,0.12,0.11,0.08,0.1,0.08,0.11,0.12,0.1,0.09,0.09,0.08,0.09,0.11,0.08,0.09,0.09,0.1,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.1,0.07,0.08,0.08,0.07,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.16
11/16/2021,4.92,4.84,4.47,3.08,3.04,2.64,2.44,2.41,2.15,2.14,2.21,1.64,1.36,1.52,1.42,1.19,0.87,1.32,1.15,1.01,0.88,0.8,0.93,1.47,1.05,0.93,0.85,0.86,0.74,0.84,1.0,0.86,0.73,0.83,0.65,0.84,0.73,0.97,0.78,0.65,0.76,0.64,0.67,0.68,0.63,0.65,0.57,0.6,0.63,0.52,0.62,0.5,0.51,0.41,0.3,0.42,0.46,0.39,0.41,0.36,0.4,0.4,0.34,0.37,0.31,0.32,0.32,0.32,0.32,0.28,0.31,0.31,0.31,0.27,0.33,0.34,0.25,0.26,0.3,0.31,0.28,0.27,0.25,0.23,0.22,0.25,0.16,0.23,0.2,0.23,0.16,0.22,0.22,0.17,0.23,0.2,0.17,0.19,0.18,0.21,0.19,0.19,0.21,0.17,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.16,0.12,0.13,0.18,0.15,0.15,0.16,0.29,0.14,0.16,0.15,0.14,0.16,0.13,0.16,0.14,0.11,0.13,0.13,0.15,0.13,0.13,0.12,0.15,0.12,0.13,0.12,0.13,0.12,0.11,0.13,0.16,0.08,0.13,0.12,0.12,0.11,0.1,0.09,0.12,0.12,0.12,0.11,0.12,0.11,0.08,0.1,0.08,0.11,0.12,0.1,0.09,0.09,0.08,0.09,0.11,0.08,0.09,0.09,0.1,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.1,0.07,0.08,0.08,0.07,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.16
11/17/2021,4.85,4.87,4.44,3.09,3.06,2.65,2.45,2.43,2.15,2.13,2.18,1.64,1.37,1.52,1.43,1.2,0.85,1.3,1.15,1.01,0.88,0.8,0.94,1.61,1.05,0.93,0.86,0.87,0.74,0.85,1.0,0.87,0.74,0.83,0.66,0.84,0.74,0.98,0.77,0.65,0.76,0.64,0.67,0.67,0.63,0.65,0.57,0.61,0.62,0.52,0.62,0.49,0.51,0.41,0.3,0.42,0.45,0.39,0.42,0.36,0.4,0.4,0.35,0.37,0.31,0.32,0.32,0.32,0.32,0.28,0.31,0.31,0.31,0.27,0.33,0.34,0.26,0.27,0.28,0.31,0.28,0.27,0.25,0.23,0.22,0.25,0.16,0.23,0.21,0.23,0.16,0.22,0.22,0.17,0.23,0.19,0.17,0.19,0.18,0.21,0.2,0.19,0.21,0.17,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.17,0.12,0.13,0.18,0.15,0.15,0.16,0.16,0.14,0.16,0.15,0.14,0.16,0.12,0.16,0.13,0.11,0.13,0.13,0.15,0.13,0.13,0.12,0.15,0.12,0.12,0.12,0.13,0.12,0.1,0.13,0.16,0.08,0.13,0.12,0.12,0.11,0.1,0.09,0.12,0.12,0.12,0.12,0.12,0.11,0.08,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.11,0.08,0.09,0.09,0.1,0.07,0.08,0.08,0.08,0.07,0.08,0.09,0.09,0.07,0.07,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,96.14
11/18/2021,4.86,4.88,4.43,3.09,3.07,2.63,2.44,2.42,2.17,2.13,2.2,1.63,1.33,1.5,1.43,1.2,0.84,1.3,1.15,1.01,0.87,0.8,0.95,1.61,1.05,0.94,0.86,0.87,0.74,0.84,1.01,0.87,0.74,0.84,0.66,0.84,0.74,0.98,0.77,0.64,0.76,0.64,0.68,0.67,0.64,0.64,0.58,0.6,0.63,0.52,0.61,0.49,0.53,0.41,0.3,0.42,0.45,0.39,0.43,0.36,0.4,0.4,0.35,0.37,0.31,0.32,0.32,0.32,0.32,0.29,0.31,0.31,0.31,0.27,0.33,0.35,0.26,0.26,0.28,0.32,0.28,0.27,0.25,0.23,0.22,0.25,0.17,0.23,0.21,0.23,0.16,0.22,0.21,0.17,0.23,0.19,0.17,0.19,0.18,0.21,0.19,0.19,0.2,0.17,0.15,0.15,0.17,0.15,0.16,0.19,0.18,0.16,0.12,0.13,0.18,0.15,0.15,0.16,0.16,0.14,0.16,0.15,0.14,0.16,0.12,0.16,0.14,0.11,0.13,0.13,0.15,0.13,0.13,0.12,0.15,0.12,0.12,0.12,0.13,0.12,0.1,0.12,0.16,0.08,0.13,0.12,0.12,0.11,0.1,0.09,0.12,0.12,0.12,0.12,0.12,0.1,0.08,0.1,0.08,0.11,0.12,0.09,0.09,0.09,0.08,0.09,0.11,0.08,0.09,0.09,0.1,0.07,0.08,0.08,0.08,0.07,0.08,0.09,0.1,0.07,0.11,0.08,0.0,0.08,0.07,0.0,0.07,0.08,0.07,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.08,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.0,96.16
