,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,ABBV,NKE,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,BLK,GS,AMAT,AMT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,AXP,NOW,DE,CVS,SCHW,CHTR,SPGI,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,MO,CCI,TMUS,GILD,ADP,TJX,COP,CI,PNC,DUK,USB,CME,EL,CSX,EQIX,ATVI,GM,TFC,CB,MMC,BDX,FDX,COF,CL,ILMN,NSC,ICE,EW,SHW,SO,ADSK,FISV,ITW,APD,BSX,ADI,REGN,D,ETN,MCO,HUM,EMR,PGR,GPN,F,HCA,IDXX,TWTR,NXPI,WM,NOC,AON,FCX,ECL,BIIB,VRTX,DG,NEM,ROP,JCI,EOG,IQV,KLAC,PSA,DOW,TROW,KMB,MSCI,A,ROST,LHX,TEL,EBAY,CMG,TT,EXC,MET,SLB,ALGN,AEP,SNPS,APTV,DXCM,INFO,GD,CNC,DLR,SRE,SPG,APH,DD,EA,ALXN,BAX,ORLY,PPG,AIG,MCHP,BK,PRU,ALL,CARR,PH,STZ,CDNS,SYY,MPC,TRV,DFS,MSI,AGPXX,WELL,XEL,GIS,RMD,MRNA,MAR,CTSH,YUM,GE.,FTNT,IFF,SBAC,n/a,XLNX,MTCH,PXD,HLT,SIVB,O,AZO,ROK,PAYX,HPQ,SUM
11/23/2021,6.25,6.72,4.06,2.15,2.34,2.21,1.38,1.98,2.25,1.3,1.13,0.96,1.12,0.67,1.1,0.94,0.85,0.76,0.92,0.84,0.64,0.73,0.8,0.57,0.79,0.54,0.63,0.73,0.61,0.58,0.46,0.59,0.54,0.58,0.67,0.6,0.56,0.62,0.61,0.54,0.54,0.55,0.51,0.46,0.61,0.5,0.42,0.54,0.38,0.41,0.4,0.42,0.45,0.35,0.41,0.45,0.36,0.31,0.46,0.46,0.35,0.39,0.35,0.33,0.36,0.36,0.38,0.31,0.28,0.35,0.3,0.49,0.28,0.3,0.34,0.31,0.36,0.27,0.32,0.32,0.23,0.3,0.28,0.22,0.27,0.26,0.23,0.29,0.19,0.24,0.23,0.23,0.22,0.21,0.18,0.22,0.26,0.22,0.26,0.19,0.23,0.2,0.22,0.21,0.21,0.21,0.19,0.14,0.24,0.22,0.22,0.23,0.18,0.16,0.18,0.17,0.15,0.18,0.2,0.2,0.22,0.17,0.19,0.16,0.18,0.18,0.16,0.27,0.18,0.16,0.18,0.17,0.15,0.15,0.14,0.0,0.2,0.16,0.14,0.11,0.15,0.17,0.14,0.18,0.15,0.15,0.0,0.13,0.14,0.12,0.14,0.15,0.14,0.14,0.17,0.13,0.12,0.13,0.12,0.15,0.13,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.12,0.13,0.11,0.14,0.12,0.17,0.14,0.12,0.12,0.12,0.11,0.14,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.12,0.11,0.0,0.13,0.11,0.0,0.14,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.12,0.0,0.11,0.0,0.0,0.0,87.99000000000002
11/24/2021,6.77,6.92,4.3,2.21,2.41,2.27,1.39,2.21,2.48,1.29,1.15,0.91,1.11,0.61,1.17,0.96,0.8,0.75,0.9,0.88,0.64,0.69,0.81,0.57,0.79,0.54,0.6,0.76,0.6,0.58,0.46,0.61,0.55,0.6,0.67,0.58,0.55,0.63,0.63,0.55,0.56,0.54,0.54,0.48,0.63,0.51,0.42,0.56,0.38,0.41,0.41,0.42,0.46,0.35,0.42,0.47,0.36,0.31,0.47,0.51,0.35,0.38,0.35,0.32,0.35,0.35,0.37,0.32,0.28,0.33,0.3,0.51,0.28,0.3,0.33,0.3,0.36,0.26,0.33,0.32,0.23,0.3,0.27,0.23,0.29,0.26,0.25,0.3,0.18,0.25,0.23,0.24,0.22,0.21,0.18,0.23,0.27,0.23,0.25,0.19,0.23,0.2,0.21,0.22,0.22,0.22,0.19,0.13,0.24,0.22,0.22,0.23,0.19,0.16,0.18,0.18,0.15,0.18,0.2,0.2,0.22,0.18,0.19,0.16,0.19,0.18,0.16,0.27,0.18,0.16,0.18,0.17,0.15,0.15,0.14,0.0,0.2,0.16,0.15,0.0,0.16,0.17,0.14,0.18,0.15,0.16,0.0,0.13,0.14,0.12,0.14,0.16,0.13,0.14,0.17,0.14,0.12,0.13,0.12,0.15,0.13,0.11,0.12,0.15,0.13,0.13,0.13,0.14,0.12,0.11,0.14,0.11,0.15,0.13,0.17,0.14,0.12,0.11,0.13,0.0,0.15,0.14,0.11,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.12,0.11,0.0,0.13,0.11,0.0,0.14,0.0,0.0,0.0,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.25,0.11,0.12,0.0,0.0,0.13,0.0,0.0,0.0,0.15,0.0,0.11,0.11,0.12,0.0,0.11,0.11,0.11,0.0,90.03
11/25/2021,6.7,6.77,4.12,2.15,2.33,2.2,1.4,2.11,2.49,1.3,1.11,0.88,1.09,0.59,1.15,0.95,0.74,0.74,0.91,0.85,0.63,0.69,0.77,0.57,0.76,0.54,0.61,0.76,0.59,0.57,0.47,0.6,0.54,0.59,0.66,0.58,0.55,0.61,0.6,0.55,0.55,0.55,0.53,0.47,0.63,0.5,0.42,0.54,0.37,0.41,0.4,0.41,0.45,0.34,0.42,0.45,0.36,0.31,0.47,0.48,0.35,0.38,0.35,0.31,0.35,0.35,0.36,0.31,0.28,0.32,0.29,0.49,0.28,0.29,0.32,0.29,0.35,0.26,0.33,0.33,0.23,0.29,0.27,0.23,0.28,0.25,0.25,0.3,0.18,0.24,0.23,0.23,0.22,0.21,0.18,0.23,0.27,0.22,0.26,0.19,0.23,0.2,0.21,0.21,0.22,0.22,0.19,0.13,0.25,0.22,0.22,0.23,0.19,0.16,0.18,0.17,0.15,0.18,0.2,0.19,0.21,0.18,0.18,0.15,0.18,0.18,0.15,0.26,0.18,0.16,0.18,0.17,0.15,0.15,0.14,0.0,0.21,0.16,0.14,0.0,0.16,0.17,0.15,0.18,0.15,0.16,0.0,0.13,0.14,0.12,0.14,0.15,0.13,0.14,0.17,0.13,0.12,0.13,0.12,0.14,0.13,0.11,0.12,0.14,0.13,0.13,0.12,0.14,0.12,0.11,0.13,0.11,0.14,0.13,0.16,0.14,0.12,0.11,0.12,0.11,0.15,0.13,0.11,0.0,0.0,0.0,0.12,0.0,0.13,0.12,0.12,0.11,0.0,0.13,0.11,0.0,0.14,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.26,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.15,0.0,0.11,0.11,0.12,0.0,0.11,0.11,0.11,0.0,88.47
11/26/2021,6.45,6.45,3.97,2.05,2.23,2.1,1.36,2.01,2.29,1.28,1.08,0.85,1.07,0.56,1.1,0.92,0.73,0.7,0.9,0.81,0.61,0.68,0.74,0.55,0.72,0.51,0.59,0.73,0.56,0.55,0.45,0.58,0.53,0.56,0.63,0.57,0.53,0.58,0.58,0.53,0.53,0.54,0.51,0.45,0.61,0.49,0.39,0.52,0.36,0.39,0.38,0.39,0.43,0.33,0.41,0.44,0.35,0.3,0.45,0.47,0.34,0.38,0.34,0.29,0.34,0.35,0.35,0.3,0.27,0.31,0.29,0.46,0.26,0.29,0.31,0.28,0.32,0.25,0.31,0.32,0.22,0.28,0.26,0.22,0.27,0.24,0.25,0.29,0.17,0.24,0.22,0.22,0.21,0.2,0.17,0.23,0.25,0.22,0.25,0.19,0.23,0.2,0.21,0.21,0.21,0.21,0.18,0.12,0.23,0.21,0.22,0.22,0.18,0.15,0.18,0.17,0.14,0.18,0.19,0.18,0.2,0.17,0.17,0.15,0.18,0.17,0.15,0.25,0.17,0.15,0.18,0.16,0.14,0.14,0.14,0.0,0.2,0.15,0.13,0.0,0.15,0.16,0.14,0.17,0.14,0.15,0.0,0.12,0.14,0.11,0.13,0.14,0.14,0.13,0.16,0.13,0.11,0.12,0.12,0.13,0.12,0.11,0.11,0.13,0.12,0.12,0.12,0.14,0.12,0.11,0.12,0.11,0.13,0.12,0.15,0.13,0.12,0.11,0.12,0.0,0.14,0.13,0.11,0.0,0.0,0.0,0.11,0.0,0.13,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.25,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.11,0.1,0.11,0.0,0.1,0.1,0.1,0.0,84.99000000000001
11/29/2021,6.46,6.45,3.96,2.06,2.23,2.1,1.35,2.07,2.3,1.27,1.07,0.87,1.08,0.56,1.11,0.92,0.75,0.7,0.9,0.81,0.6,0.68,0.74,0.54,0.71,0.51,0.59,0.72,0.56,0.55,0.44,0.57,0.53,0.56,0.63,0.58,0.53,0.58,0.58,0.53,0.53,0.53,0.51,0.45,0.62,0.49,0.39,0.52,0.36,0.39,0.37,0.39,0.43,0.32,0.41,0.43,0.35,0.29,0.45,0.47,0.34,0.37,0.33,0.29,0.34,0.34,0.35,0.31,0.27,0.31,0.29,0.49,0.26,0.28,0.31,0.28,0.33,0.27,0.31,0.32,0.22,0.28,0.26,0.22,0.27,0.24,0.25,0.29,0.17,0.24,0.22,0.22,0.21,0.2,0.17,0.22,0.25,0.22,0.25,0.18,0.23,0.2,0.2,0.21,0.21,0.21,0.18,0.12,0.23,0.21,0.21,0.22,0.18,0.15,0.18,0.17,0.14,0.17,0.19,0.18,0.2,0.17,0.14,0.15,0.18,0.17,0.15,0.25,0.17,0.15,0.17,0.16,0.14,0.14,0.14,0.0,0.2,0.15,0.13,0.0,0.15,0.16,0.14,0.17,0.14,0.15,0.0,0.12,0.13,0.11,0.13,0.14,0.14,0.13,0.16,0.13,0.11,0.12,0.12,0.13,0.12,0.1,0.11,0.13,0.12,0.12,0.12,0.14,0.12,0.11,0.12,0.11,0.14,0.12,0.15,0.13,0.12,0.11,0.12,0.1,0.14,0.13,0.1,0.0,0.0,0.0,0.11,0.0,0.13,0.12,0.12,0.11,0.0,0.12,0.11,0.0,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.24,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.11,0.1,0.11,0.0,0.0,0.0,0.1,0.11,84.93
11/30/2021,6.36,6.4,3.94,2.05,2.21,2.08,1.36,2.03,2.27,1.25,1.08,0.86,1.07,0.57,1.11,0.92,0.73,0.7,0.88,0.81,0.6,0.67,0.76,0.55,0.71,0.51,0.6,0.78,0.58,0.54,0.45,0.58,0.53,0.55,0.65,0.57,0.52,0.58,0.58,0.53,0.53,0.51,0.53,0.45,0.62,0.48,0.39,0.51,0.36,0.39,0.37,0.39,0.43,0.32,0.4,0.44,0.34,0.3,0.45,0.47,0.34,0.37,0.32,0.28,0.33,0.34,0.34,0.31,0.27,0.32,0.28,0.48,0.26,0.28,0.3,0.26,0.33,0.26,0.31,0.31,0.22,0.28,0.26,0.22,0.27,0.23,0.24,0.29,0.17,0.24,0.22,0.21,0.21,0.2,0.17,0.23,0.25,0.22,0.25,0.18,0.22,0.2,0.2,0.21,0.2,0.21,0.18,0.12,0.23,0.21,0.21,0.22,0.18,0.15,0.17,0.17,0.14,0.17,0.19,0.18,0.2,0.17,0.14,0.15,0.17,0.17,0.14,0.25,0.17,0.15,0.17,0.16,0.14,0.14,0.14,0.0,0.2,0.15,0.13,0.0,0.15,0.16,0.14,0.17,0.14,0.15,0.0,0.12,0.14,0.12,0.13,0.14,0.13,0.13,0.16,0.13,0.11,0.12,0.12,0.13,0.12,0.1,0.11,0.13,0.12,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.13,0.11,0.15,0.13,0.12,0.11,0.12,0.0,0.14,0.13,0.1,0.0,0.0,0.0,0.11,0.0,0.12,0.11,0.12,0.11,0.0,0.12,0.1,0.0,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.11,0.0,0.11,0.0,0.1,0.1,0.1,0.11,84.5
12/01/2021,6.36,6.4,3.94,2.05,2.21,2.08,1.36,2.03,2.27,1.25,1.08,0.86,1.07,0.57,1.11,0.92,0.73,0.7,0.88,0.81,0.6,0.67,0.76,0.55,0.71,0.51,0.6,0.78,0.58,0.54,0.45,0.58,0.53,0.55,0.65,0.57,0.52,0.58,0.58,0.53,0.53,0.51,0.53,0.45,0.62,0.48,0.39,0.51,0.36,0.39,0.37,0.39,0.43,0.32,0.4,0.44,0.34,0.3,0.45,0.47,0.34,0.37,0.32,0.28,0.33,0.34,0.34,0.31,0.27,0.32,0.28,0.48,0.26,0.28,0.3,0.26,0.33,0.26,0.31,0.31,0.22,0.28,0.26,0.22,0.27,0.23,0.24,0.29,0.17,0.24,0.22,0.21,0.21,0.2,0.17,0.23,0.25,0.22,0.25,0.18,0.22,0.2,0.2,0.21,0.2,0.21,0.18,0.12,0.23,0.21,0.21,0.22,0.18,0.15,0.17,0.17,0.14,0.17,0.19,0.18,0.2,0.17,0.14,0.15,0.17,0.17,0.14,0.25,0.17,0.15,0.17,0.16,0.14,0.14,0.14,0.0,0.2,0.15,0.13,0.0,0.15,0.16,0.14,0.17,0.14,0.15,0.0,0.12,0.14,0.12,0.13,0.14,0.13,0.13,0.16,0.13,0.11,0.12,0.12,0.13,0.12,0.1,0.11,0.13,0.12,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.13,0.11,0.15,0.13,0.12,0.11,0.12,0.0,0.14,0.13,0.1,0.0,0.0,0.0,0.11,0.0,0.12,0.11,0.12,0.11,0.0,0.12,0.1,0.0,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.11,0.0,0.11,0.0,0.1,0.1,0.1,0.11,84.5
12/02/2021,6.42,6.46,3.96,2.06,2.24,2.1,1.34,2.12,2.36,1.23,1.07,0.85,1.09,0.56,1.1,0.92,0.72,0.69,0.86,0.84,0.6,0.67,0.75,0.55,0.74,0.52,0.6,0.75,0.58,0.54,0.44,0.58,0.53,0.55,0.65,0.57,0.48,0.59,0.59,0.52,0.52,0.52,0.53,0.46,0.63,0.48,0.38,0.53,0.35,0.38,0.37,0.39,0.42,0.31,0.4,0.44,0.34,0.3,0.45,0.49,0.33,0.36,0.32,0.28,0.34,0.33,0.35,0.31,0.27,0.32,0.27,0.5,0.26,0.28,0.31,0.26,0.34,0.25,0.31,0.31,0.22,0.29,0.26,0.22,0.27,0.23,0.25,0.29,0.17,0.25,0.22,0.21,0.21,0.21,0.17,0.23,0.26,0.22,0.25,0.17,0.22,0.2,0.2,0.21,0.2,0.21,0.19,0.12,0.22,0.21,0.21,0.22,0.18,0.15,0.17,0.17,0.14,0.17,0.19,0.18,0.21,0.17,0.15,0.15,0.17,0.17,0.14,0.25,0.18,0.15,0.17,0.16,0.14,0.14,0.14,0.0,0.2,0.15,0.14,0.0,0.15,0.17,0.14,0.17,0.14,0.14,0.0,0.13,0.14,0.11,0.13,0.14,0.13,0.13,0.16,0.13,0.11,0.12,0.12,0.14,0.12,0.1,0.11,0.13,0.12,0.12,0.12,0.14,0.11,0.11,0.12,0.11,0.14,0.11,0.14,0.13,0.12,0.11,0.12,0.1,0.13,0.13,0.1,0.0,0.0,0.0,0.11,0.0,0.12,0.12,0.12,0.1,0.0,0.12,0.1,0.0,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.33,0.11,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.15,0.0,0.11,0.0,0.11,0.0,0.1,0.1,0.1,0.11,84.94000000000001
12/06/2021,6.65,6.4,3.87,1.91,2.22,2.09,1.34,2.07,2.28,1.25,1.07,0.87,1.09,0.57,1.12,0.92,0.72,0.69,0.86,0.83,0.61,0.67,0.71,0.54,0.66,0.52,0.61,0.77,0.59,0.53,0.43,0.57,0.53,0.56,0.64,0.58,0.48,0.6,0.59,0.5,0.51,0.52,0.52,0.46,0.6,0.48,0.37,0.52,0.35,0.38,0.36,0.38,0.43,0.32,0.41,0.45,0.33,0.3,0.46,0.49,0.34,0.37,0.32,0.29,0.34,0.34,0.35,0.31,0.27,0.31,0.28,0.47,0.26,0.27,0.3,0.26,0.32,0.26,0.31,0.31,0.22,0.29,0.25,0.21,0.27,0.23,0.24,0.3,0.17,0.24,0.22,0.22,0.21,0.21,0.17,0.23,0.25,0.22,0.25,0.17,0.22,0.19,0.2,0.21,0.2,0.21,0.19,0.12,0.23,0.21,0.21,0.22,0.18,0.15,0.17,0.17,0.14,0.18,0.19,0.18,0.21,0.17,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.15,0.17,0.16,0.14,0.14,0.15,0.0,0.2,0.15,0.13,0.0,0.15,0.16,0.14,0.17,0.14,0.15,0.0,0.14,0.13,0.11,0.13,0.14,0.13,0.13,0.16,0.13,0.1,0.12,0.12,0.13,0.12,0.1,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.14,0.12,0.14,0.13,0.12,0.11,0.12,0.1,0.13,0.13,0.1,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.1,0.0,0.12,0.1,0.0,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.27,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.12,84.46999999999998
12/07/2021,6.65,6.4,3.87,1.91,2.22,2.09,1.34,2.07,2.28,1.25,1.07,0.87,1.09,0.57,1.12,0.92,0.72,0.69,0.86,0.83,0.61,0.67,0.71,0.54,0.66,0.52,0.61,0.77,0.59,0.53,0.43,0.57,0.53,0.56,0.64,0.58,0.48,0.6,0.59,0.5,0.51,0.52,0.52,0.46,0.6,0.48,0.37,0.52,0.35,0.38,0.36,0.38,0.43,0.32,0.41,0.45,0.33,0.3,0.46,0.49,0.34,0.37,0.32,0.29,0.34,0.34,0.35,0.31,0.27,0.31,0.28,0.47,0.26,0.27,0.3,0.26,0.32,0.26,0.31,0.31,0.22,0.29,0.25,0.21,0.27,0.23,0.24,0.3,0.17,0.24,0.22,0.22,0.21,0.21,0.17,0.23,0.25,0.22,0.25,0.17,0.22,0.19,0.2,0.21,0.2,0.21,0.19,0.12,0.23,0.21,0.21,0.22,0.18,0.15,0.17,0.17,0.14,0.18,0.19,0.18,0.21,0.17,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.15,0.17,0.16,0.14,0.14,0.15,0.0,0.2,0.15,0.13,0.0,0.15,0.16,0.14,0.17,0.14,0.15,0.0,0.14,0.13,0.11,0.13,0.14,0.13,0.13,0.16,0.13,0.1,0.12,0.12,0.13,0.12,0.1,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.14,0.12,0.14,0.13,0.12,0.11,0.12,0.1,0.13,0.13,0.1,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.1,0.0,0.12,0.1,0.0,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.27,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.12,84.46999999999998
12/08/2021,6.65,6.4,3.87,1.91,2.22,2.09,1.34,2.07,2.28,1.25,1.07,0.87,1.09,0.57,1.12,0.92,0.72,0.69,0.86,0.83,0.61,0.67,0.71,0.54,0.66,0.52,0.61,0.77,0.59,0.53,0.43,0.57,0.53,0.56,0.64,0.58,0.48,0.6,0.59,0.5,0.51,0.52,0.52,0.46,0.6,0.48,0.37,0.52,0.35,0.38,0.36,0.38,0.43,0.32,0.41,0.45,0.33,0.3,0.46,0.49,0.34,0.37,0.32,0.29,0.34,0.34,0.35,0.31,0.27,0.31,0.28,0.47,0.26,0.27,0.3,0.26,0.32,0.26,0.31,0.31,0.22,0.29,0.25,0.21,0.27,0.23,0.24,0.3,0.17,0.24,0.22,0.22,0.21,0.21,0.17,0.23,0.25,0.22,0.25,0.17,0.22,0.19,0.2,0.21,0.2,0.21,0.19,0.12,0.23,0.21,0.21,0.22,0.18,0.15,0.17,0.17,0.14,0.18,0.19,0.18,0.21,0.17,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.15,0.17,0.16,0.14,0.14,0.15,0.0,0.2,0.15,0.13,0.0,0.15,0.16,0.14,0.17,0.14,0.15,0.0,0.14,0.13,0.11,0.13,0.14,0.13,0.13,0.16,0.13,0.1,0.12,0.12,0.13,0.12,0.1,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.14,0.12,0.14,0.13,0.12,0.11,0.12,0.1,0.13,0.13,0.1,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.1,0.0,0.12,0.1,0.0,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.27,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.12,84.46999999999998
12/09/2021,6.65,6.4,3.87,1.91,2.22,2.09,1.34,2.07,2.28,1.25,1.07,0.87,1.09,0.57,1.12,0.92,0.72,0.69,0.86,0.83,0.61,0.67,0.71,0.54,0.66,0.52,0.61,0.77,0.59,0.53,0.43,0.57,0.53,0.56,0.64,0.58,0.48,0.6,0.59,0.5,0.51,0.52,0.52,0.46,0.6,0.48,0.37,0.52,0.35,0.38,0.36,0.38,0.43,0.32,0.41,0.45,0.33,0.3,0.46,0.49,0.34,0.37,0.32,0.29,0.34,0.34,0.35,0.31,0.27,0.31,0.28,0.47,0.26,0.27,0.3,0.26,0.32,0.26,0.31,0.31,0.22,0.29,0.25,0.21,0.27,0.23,0.24,0.3,0.17,0.24,0.22,0.22,0.21,0.21,0.17,0.23,0.25,0.22,0.25,0.17,0.22,0.19,0.2,0.21,0.2,0.21,0.19,0.12,0.23,0.21,0.21,0.22,0.18,0.15,0.17,0.17,0.14,0.18,0.19,0.18,0.21,0.17,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.15,0.17,0.16,0.14,0.14,0.15,0.0,0.2,0.15,0.13,0.0,0.15,0.16,0.14,0.17,0.14,0.15,0.0,0.14,0.13,0.11,0.13,0.14,0.13,0.13,0.16,0.13,0.1,0.12,0.12,0.13,0.12,0.1,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.14,0.12,0.14,0.13,0.12,0.11,0.12,0.1,0.13,0.13,0.1,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.1,0.0,0.12,0.1,0.0,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.27,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.12,84.46999999999998
12/10/2021,6.65,6.4,3.87,1.91,2.22,2.09,1.34,2.07,2.28,1.25,1.07,0.87,1.09,0.57,1.12,0.92,0.72,0.69,0.86,0.83,0.61,0.67,0.71,0.54,0.66,0.52,0.61,0.77,0.59,0.53,0.43,0.57,0.53,0.56,0.64,0.58,0.48,0.6,0.59,0.5,0.51,0.52,0.52,0.46,0.6,0.48,0.37,0.52,0.35,0.38,0.36,0.38,0.43,0.32,0.41,0.45,0.33,0.3,0.46,0.49,0.34,0.37,0.32,0.29,0.34,0.34,0.35,0.31,0.27,0.31,0.28,0.47,0.26,0.27,0.3,0.26,0.32,0.26,0.31,0.31,0.22,0.29,0.25,0.21,0.27,0.23,0.24,0.3,0.17,0.24,0.22,0.22,0.21,0.21,0.17,0.23,0.25,0.22,0.25,0.17,0.22,0.19,0.2,0.21,0.2,0.21,0.19,0.12,0.23,0.21,0.21,0.22,0.18,0.15,0.17,0.17,0.14,0.18,0.19,0.18,0.21,0.17,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.15,0.17,0.16,0.14,0.14,0.15,0.0,0.2,0.15,0.13,0.0,0.15,0.16,0.14,0.17,0.14,0.15,0.0,0.14,0.13,0.11,0.13,0.14,0.13,0.13,0.16,0.13,0.1,0.12,0.12,0.13,0.12,0.1,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.14,0.12,0.14,0.13,0.12,0.11,0.12,0.1,0.13,0.13,0.1,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.1,0.0,0.12,0.1,0.0,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.27,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.12,84.46999999999998
12/13/2021,6.65,6.4,3.87,1.91,2.22,2.09,1.34,2.07,2.28,1.25,1.07,0.87,1.09,0.57,1.12,0.92,0.72,0.69,0.86,0.83,0.61,0.67,0.71,0.54,0.66,0.52,0.61,0.77,0.59,0.53,0.43,0.57,0.53,0.56,0.64,0.58,0.48,0.6,0.59,0.5,0.51,0.52,0.52,0.46,0.6,0.48,0.37,0.52,0.35,0.38,0.36,0.38,0.43,0.32,0.41,0.45,0.33,0.3,0.46,0.49,0.34,0.37,0.32,0.29,0.34,0.34,0.35,0.31,0.27,0.31,0.28,0.47,0.26,0.27,0.3,0.26,0.32,0.26,0.31,0.31,0.22,0.29,0.25,0.21,0.27,0.23,0.24,0.3,0.17,0.24,0.22,0.22,0.21,0.21,0.17,0.23,0.25,0.22,0.25,0.17,0.22,0.19,0.2,0.21,0.2,0.21,0.19,0.12,0.23,0.21,0.21,0.22,0.18,0.15,0.17,0.17,0.14,0.18,0.19,0.18,0.21,0.17,0.15,0.15,0.17,0.17,0.15,0.25,0.17,0.15,0.17,0.16,0.14,0.14,0.15,0.0,0.2,0.15,0.13,0.0,0.15,0.16,0.14,0.17,0.14,0.15,0.0,0.14,0.13,0.11,0.13,0.14,0.13,0.13,0.16,0.13,0.1,0.12,0.12,0.13,0.12,0.1,0.11,0.13,0.11,0.12,0.12,0.13,0.11,0.11,0.12,0.11,0.14,0.12,0.14,0.13,0.12,0.11,0.12,0.1,0.13,0.13,0.1,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.1,0.0,0.12,0.1,0.0,0.13,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.27,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.14,0.0,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.12,84.46999999999998
