,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,NVDA,TSLA,JPM,JNJ,V,UNH,BRK.B,NESN.SW,HD,MA,PYPL,PG,DIS,BAC,ADBE,ASML.AS,ROG.SW,CMCSA,XOM,NFLX,CRM,INTC,VZ,CSCO,PFE,KO,WMT,ABT,MC.PA,T,CVX,NOVN.SW,TMO,ABBV,NKE,PEP,MRK,ACN,LLY,AVGO,7203.T,DHR,COST,TXN,WFC,SHOP,MDT,MCD,AZN.L,QCOM,ORCL,ULVR.L,1299.HK,UNP,UPS,PM,NOVO B.CO,BMY,HON,LIN,NEE,SAP.DE,LOW,BLK,C,AMGN,INTU,RY.TO,6758.T,RTX,BA,SBUX,GS,CBA.AX,AMAT,AMT,TD.TO,SIE.DE,TGT,IBM,MS,HSBA.L,CAT,AXP,SAN.PA,GE,DGE.L,OR.PA,MMM,ISRG,NOW,AMD,TTE.PA,SPGI,BHP.AX,DE,CVS,CHTR,SCHW,ALV.DE,GSK.L,SQ,LMT,MU,PLD,RIO.L,6861.T,BKNG,FIS,ANTM,ZTS,CSL.AX,ADP,SU.PA,MO,CCI,GILD,LRCX,BP.L,MDLZ,9984.T,SYK,TMUS,ENB.TO,COP,ZM,RDSA.AS,AI.PA,TJX,CI,BATS.L,CNR.TO,FDX,DUK,CSX,RYDBF,IBE.MC,TFC,BNS.TO,DAI.DE,AIR.PA,ENEL.MI,USB,PNC,CME,ITW,CB,MMC,NSC,8035.T,388.HK,ADS.DE,BNP.PA,DTE.DE,EW,SHW,6098.T,DPW.DE,BAS.DE,EL,ATVI,BDX,EQIX,GM,COF,MELI,ILMN,MRNA,8306.T,TWLO,4063.T,BAM.A.TO,NAB.AX,SNAP,IDXX,REGN,BSX,ABBN.SW,ETN,XTSLA,WBC.AX,RITN.,BHP.L,7974.T,BMO.TO,BX,CL,FISV,MCO,ICE,ADSK,APD,SAN.MC,KER.PA,LONN.SW,RKT.L,NXPI,ADYEN.AS,HUM,SO,D,WM,HCA,9433.T,UBSG.SW,GE.,7741.T,6367.T,ZURN.SW,AON,PRX.AS,BAM,ADI,EMR,6594.T,DG.PA,CFR.SW,REL.L,DOCU,ANZ.AX,SNOW,EL.PA,DSV.CO,KLAC,DXCM,ALGN,6501.T,UBER,F,IFX.DE,RMS.PA,XLNX,MRVL,n/a,PGR,CP.TO,FCX,SUM
10/19/2021,4.02,3.63,2.51,1.32,1.38,1.42,0.91,1.12,0.82,0.69,0.63,0.66,0.63,0.6,0.61,0.51,0.51,0.58,0.53,0.58,0.49,0.55,0.46,0.41,0.44,0.47,0.46,0.36,0.35,0.39,0.39,0.37,0.36,0.35,0.35,0.3,0.36,0.31,0.38,0.32,0.33,0.36,0.33,0.36,0.32,0.34,0.32,0.32,0.34,0.29,0.31,0.26,0.27,0.3,0.32,0.25,0.3,0.23,0.23,0.24,0.23,0.26,0.29,0.22,0.26,0.27,0.27,0.25,0.26,0.23,0.24,0.2,0.25,0.24,0.25,0.23,0.2,0.21,0.22,0.22,0.2,0.2,0.21,0.21,0.2,0.21,0.23,0.2,0.18,0.2,0.18,0.19,0.2,0.18,0.17,0.2,0.22,0.23,0.21,0.19,0.14,0.16,0.18,0.16,0.19,0.15,0.16,0.17,0.15,0.13,0.17,0.13,0.18,0.17,0.13,0.16,0.16,0.17,0.15,0.15,0.15,0.12,0.14,0.14,0.17,0.14,0.12,0.15,0.12,0.14,0.17,0.0,0.16,0.13,0.13,0.12,0.13,0.14,0.0,0.13,0.13,0.15,0.11,0.14,0.13,0.14,0.13,0.11,0.14,0.14,0.13,0.11,0.14,0.13,0.11,0.0,0.0,0.0,0.13,0.1,0.12,0.12,0.15,0.1,0.12,0.12,0.0,0.12,0.11,0.12,0.13,0.12,0.1,0.19,0.13,0.0,0.11,0.0,0.12,0.12,0.0,0.0,0.1,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.14,0.1,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.0,0.11,0.0,0.1,0.11,0.1,0.11,0.13,0.12,0.15,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.41000000000001
10/20/2021,4.02,3.62,2.57,1.3,1.37,1.41,0.91,1.15,0.83,0.69,0.64,0.67,0.63,0.6,0.62,0.53,0.5,0.58,0.53,0.59,0.49,0.55,0.46,0.41,0.44,0.46,0.46,0.37,0.35,0.38,0.38,0.37,0.36,0.34,0.34,0.3,0.35,0.31,0.38,0.32,0.33,0.36,0.33,0.36,0.32,0.34,0.31,0.32,0.34,0.29,0.33,0.27,0.28,0.3,0.31,0.25,0.3,0.23,0.23,0.25,0.23,0.26,0.29,0.22,0.26,0.27,0.27,0.25,0.26,0.23,0.25,0.2,0.25,0.24,0.25,0.23,0.2,0.21,0.23,0.22,0.2,0.2,0.21,0.21,0.2,0.21,0.23,0.2,0.18,0.2,0.18,0.19,0.2,0.18,0.17,0.2,0.22,0.22,0.22,0.19,0.14,0.16,0.18,0.15,0.2,0.15,0.16,0.17,0.15,0.13,0.17,0.13,0.18,0.17,0.13,0.16,0.16,0.17,0.15,0.15,0.15,0.12,0.14,0.14,0.17,0.14,0.12,0.15,0.12,0.14,0.17,0.0,0.17,0.13,0.13,0.12,0.13,0.14,0.0,0.12,0.13,0.16,0.11,0.14,0.13,0.14,0.13,0.11,0.14,0.14,0.13,0.11,0.13,0.13,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.12,0.15,0.1,0.12,0.12,0.0,0.12,0.11,0.12,0.13,0.12,0.0,0.18,0.13,0.0,0.11,0.0,0.12,0.12,0.0,0.0,0.1,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.14,0.1,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.11,0.11,0.0,0.11,0.13,0.12,0.15,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.52000000000001
10/21/2021,4.06,3.65,2.59,1.34,1.38,1.42,0.92,1.18,0.82,0.69,0.64,0.66,0.63,0.6,0.62,0.53,0.51,0.57,0.52,0.59,0.5,0.55,0.47,0.4,0.44,0.47,0.46,0.37,0.35,0.38,0.38,0.36,0.36,0.34,0.34,0.29,0.35,0.31,0.38,0.32,0.33,0.35,0.33,0.36,0.32,0.34,0.32,0.32,0.34,0.29,0.34,0.27,0.26,0.3,0.31,0.25,0.3,0.23,0.23,0.25,0.23,0.25,0.3,0.22,0.26,0.27,0.27,0.25,0.26,0.23,0.24,0.19,0.26,0.24,0.25,0.23,0.2,0.21,0.23,0.22,0.2,0.2,0.21,0.21,0.21,0.2,0.22,0.2,0.18,0.2,0.18,0.19,0.2,0.18,0.17,0.2,0.22,0.23,0.22,0.19,0.14,0.16,0.18,0.16,0.19,0.15,0.16,0.17,0.15,0.13,0.17,0.13,0.18,0.17,0.13,0.16,0.16,0.17,0.15,0.15,0.15,0.12,0.13,0.14,0.17,0.14,0.12,0.15,0.12,0.14,0.17,0.0,0.17,0.13,0.13,0.12,0.13,0.14,0.0,0.12,0.13,0.15,0.11,0.14,0.13,0.14,0.13,0.11,0.14,0.14,0.13,0.11,0.13,0.13,0.11,0.0,0.0,0.0,0.13,0.1,0.12,0.12,0.15,0.1,0.11,0.12,0.0,0.12,0.11,0.12,0.13,0.12,0.1,0.19,0.13,0.0,0.11,0.0,0.12,0.12,0.0,0.0,0.1,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.14,0.1,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.1,0.11,0.0,0.11,0.13,0.12,0.15,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.63000000000001
10/22/2021,4.09,3.64,2.57,1.35,1.38,1.42,0.92,1.16,0.83,0.7,0.64,0.66,0.63,0.59,0.62,0.53,0.51,0.56,0.51,0.58,0.51,0.56,0.46,0.41,0.44,0.47,0.46,0.37,0.35,0.38,0.39,0.36,0.36,0.35,0.33,0.3,0.36,0.31,0.38,0.31,0.33,0.36,0.33,0.37,0.33,0.34,0.32,0.33,0.35,0.3,0.34,0.27,0.26,0.3,0.31,0.25,0.3,0.23,0.23,0.24,0.23,0.25,0.3,0.22,0.26,0.27,0.27,0.25,0.26,0.23,0.24,0.19,0.26,0.24,0.25,0.23,0.2,0.21,0.23,0.22,0.21,0.2,0.21,0.21,0.21,0.2,0.22,0.2,0.18,0.2,0.18,0.19,0.2,0.18,0.17,0.2,0.22,0.23,0.22,0.19,0.14,0.17,0.18,0.16,0.2,0.15,0.16,0.17,0.15,0.13,0.17,0.13,0.18,0.17,0.13,0.16,0.16,0.17,0.15,0.15,0.14,0.12,0.13,0.14,0.17,0.14,0.12,0.15,0.12,0.14,0.17,0.0,0.17,0.13,0.13,0.12,0.13,0.14,0.0,0.12,0.13,0.15,0.11,0.14,0.13,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.13,0.13,0.11,0.1,0.1,0.0,0.13,0.0,0.12,0.12,0.15,0.11,0.11,0.11,0.0,0.12,0.11,0.12,0.13,0.12,0.1,0.19,0.13,0.0,0.11,0.0,0.12,0.12,0.0,0.0,0.1,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.14,0.0,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.11,0.11,0.1,0.11,0.14,0.12,0.15,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.74000000000001
10/25/2021,4.09,3.65,2.55,1.35,1.36,1.4,0.93,1.2,0.83,0.69,0.63,0.68,0.63,0.6,0.63,0.52,0.45,0.55,0.51,0.59,0.51,0.54,0.46,0.4,0.43,0.48,0.45,0.37,0.35,0.38,0.39,0.36,0.37,0.36,0.34,0.3,0.36,0.31,0.39,0.32,0.34,0.35,0.34,0.36,0.32,0.34,0.31,0.33,0.35,0.3,0.34,0.28,0.26,0.29,0.31,0.25,0.3,0.23,0.23,0.25,0.23,0.25,0.3,0.22,0.26,0.27,0.27,0.24,0.27,0.23,0.24,0.2,0.26,0.24,0.24,0.23,0.2,0.21,0.23,0.22,0.2,0.21,0.21,0.21,0.21,0.18,0.22,0.2,0.18,0.2,0.18,0.19,0.19,0.18,0.17,0.2,0.22,0.23,0.21,0.18,0.14,0.16,0.18,0.16,0.2,0.15,0.16,0.17,0.15,0.13,0.18,0.12,0.18,0.16,0.13,0.17,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.13,0.16,0.14,0.12,0.15,0.12,0.14,0.17,0.0,0.16,0.13,0.13,0.13,0.13,0.15,0.0,0.12,0.13,0.15,0.11,0.14,0.13,0.14,0.12,0.11,0.14,0.15,0.13,0.11,0.14,0.13,0.12,0.0,0.0,0.0,0.13,0.0,0.12,0.12,0.14,0.1,0.11,0.12,0.0,0.12,0.12,0.12,0.13,0.12,0.0,0.19,0.13,0.0,0.11,0.0,0.12,0.11,0.0,0.1,0.11,0.0,0.1,0.12,0.11,0.0,0.0,0.0,0.11,0.15,0.0,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.12,0.0,0.11,0.0,0.1,0.11,0.1,0.11,0.14,0.12,0.16,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.68000000000001
10/26/2021,4.07,3.63,2.48,1.28,1.32,1.36,0.93,1.22,0.84,0.7,0.64,0.69,0.63,0.61,0.64,0.52,0.45,0.56,0.5,0.6,0.51,0.56,0.46,0.4,0.44,0.48,0.45,0.33,0.35,0.38,0.39,0.36,0.37,0.37,0.34,0.29,0.36,0.31,0.39,0.32,0.34,0.35,0.34,0.37,0.33,0.34,0.31,0.33,0.36,0.3,0.34,0.26,0.27,0.29,0.32,0.25,0.31,0.23,0.23,0.26,0.24,0.25,0.3,0.22,0.25,0.27,0.27,0.24,0.27,0.23,0.24,0.2,0.26,0.24,0.25,0.23,0.19,0.21,0.23,0.22,0.21,0.21,0.21,0.21,0.21,0.18,0.22,0.2,0.18,0.21,0.18,0.19,0.2,0.19,0.17,0.2,0.22,0.24,0.21,0.19,0.13,0.16,0.18,0.16,0.2,0.15,0.16,0.17,0.15,0.13,0.18,0.12,0.18,0.16,0.13,0.17,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.13,0.16,0.14,0.13,0.15,0.12,0.14,0.17,0.0,0.16,0.13,0.13,0.13,0.13,0.16,0.0,0.13,0.13,0.15,0.11,0.15,0.13,0.14,0.12,0.11,0.14,0.15,0.13,0.11,0.14,0.13,0.12,0.1,0.1,0.0,0.13,0.0,0.12,0.12,0.14,0.1,0.11,0.12,0.0,0.12,0.12,0.12,0.13,0.11,0.0,0.18,0.13,0.0,0.11,0.0,0.12,0.0,0.0,0.1,0.11,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.15,0.0,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.11,0.11,0.1,0.11,0.14,0.13,0.16,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.64000000000001
10/27/2021,4.07,3.63,2.48,1.28,1.32,1.36,0.93,1.22,0.84,0.7,0.64,0.69,0.63,0.61,0.64,0.52,0.45,0.56,0.5,0.6,0.51,0.56,0.46,0.4,0.44,0.48,0.45,0.33,0.35,0.38,0.39,0.36,0.37,0.37,0.34,0.29,0.36,0.31,0.39,0.32,0.34,0.35,0.34,0.37,0.33,0.34,0.31,0.33,0.36,0.3,0.34,0.26,0.27,0.29,0.32,0.25,0.31,0.23,0.23,0.26,0.24,0.25,0.3,0.22,0.25,0.27,0.27,0.24,0.27,0.23,0.24,0.2,0.26,0.24,0.25,0.23,0.19,0.21,0.23,0.22,0.21,0.21,0.21,0.21,0.21,0.18,0.22,0.2,0.18,0.21,0.18,0.19,0.2,0.19,0.17,0.2,0.22,0.24,0.21,0.19,0.13,0.16,0.18,0.16,0.2,0.15,0.16,0.17,0.15,0.13,0.18,0.12,0.18,0.16,0.13,0.17,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.13,0.16,0.14,0.13,0.15,0.12,0.14,0.17,0.0,0.16,0.13,0.13,0.13,0.13,0.16,0.0,0.13,0.13,0.15,0.11,0.15,0.13,0.14,0.12,0.11,0.14,0.15,0.13,0.11,0.14,0.13,0.12,0.1,0.1,0.0,0.13,0.0,0.12,0.12,0.14,0.1,0.11,0.12,0.0,0.12,0.12,0.12,0.13,0.11,0.0,0.18,0.13,0.0,0.11,0.0,0.12,0.0,0.0,0.1,0.11,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.15,0.0,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.11,0.11,0.1,0.11,0.14,0.13,0.16,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.64000000000001
10/28/2021,4.06,3.61,2.46,1.29,1.32,1.35,0.94,1.37,0.83,0.69,0.64,0.69,0.63,0.6,0.64,0.52,0.46,0.56,0.51,0.59,0.51,0.55,0.46,0.4,0.44,0.49,0.45,0.33,0.34,0.38,0.39,0.36,0.37,0.37,0.34,0.29,0.36,0.31,0.39,0.32,0.34,0.35,0.34,0.37,0.33,0.35,0.3,0.32,0.36,0.3,0.34,0.26,0.27,0.29,0.31,0.25,0.3,0.23,0.23,0.26,0.24,0.25,0.3,0.22,0.25,0.27,0.27,0.24,0.27,0.24,0.24,0.19,0.27,0.24,0.25,0.23,0.19,0.21,0.23,0.22,0.21,0.21,0.21,0.2,0.21,0.18,0.22,0.2,0.18,0.21,0.18,0.19,0.19,0.18,0.17,0.2,0.22,0.24,0.21,0.19,0.13,0.17,0.18,0.16,0.2,0.15,0.16,0.17,0.15,0.13,0.18,0.12,0.18,0.16,0.13,0.17,0.17,0.17,0.15,0.14,0.14,0.13,0.13,0.13,0.17,0.14,0.12,0.15,0.12,0.14,0.17,0.0,0.16,0.13,0.13,0.13,0.13,0.15,0.0,0.12,0.13,0.15,0.11,0.15,0.13,0.14,0.12,0.11,0.14,0.15,0.13,0.11,0.14,0.13,0.12,0.0,0.1,0.0,0.13,0.0,0.12,0.13,0.14,0.1,0.11,0.12,0.1,0.12,0.12,0.12,0.13,0.12,0.1,0.19,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.1,0.1,0.0,0.1,0.12,0.11,0.0,0.0,0.0,0.12,0.16,0.0,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.1,0.11,0.1,0.11,0.14,0.13,0.16,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.64000000000001
10/29/2021,4.07,3.63,2.5,1.24,1.33,1.37,1.0,1.36,0.83,0.7,0.63,0.7,0.63,0.6,0.64,0.52,0.45,0.56,0.51,0.6,0.51,0.55,0.45,0.4,0.45,0.49,0.46,0.32,0.35,0.38,0.39,0.36,0.37,0.37,0.34,0.29,0.36,0.31,0.39,0.32,0.34,0.36,0.34,0.37,0.33,0.35,0.31,0.32,0.36,0.29,0.34,0.25,0.27,0.28,0.32,0.25,0.3,0.23,0.23,0.26,0.25,0.25,0.3,0.22,0.25,0.27,0.28,0.25,0.27,0.24,0.24,0.19,0.27,0.24,0.26,0.22,0.19,0.21,0.23,0.22,0.2,0.21,0.21,0.21,0.21,0.18,0.22,0.21,0.18,0.2,0.18,0.2,0.19,0.19,0.17,0.21,0.22,0.24,0.21,0.19,0.13,0.16,0.19,0.16,0.2,0.15,0.16,0.17,0.13,0.13,0.18,0.12,0.18,0.16,0.13,0.17,0.17,0.17,0.15,0.14,0.14,0.13,0.13,0.13,0.16,0.14,0.12,0.15,0.12,0.14,0.17,0.0,0.16,0.13,0.13,0.13,0.13,0.15,0.0,0.12,0.13,0.15,0.11,0.15,0.13,0.14,0.12,0.11,0.14,0.15,0.13,0.11,0.14,0.13,0.12,0.1,0.0,0.0,0.13,0.0,0.12,0.13,0.15,0.11,0.11,0.12,0.1,0.12,0.12,0.12,0.12,0.12,0.1,0.19,0.12,0.0,0.11,0.0,0.12,0.0,0.0,0.11,0.1,0.0,0.1,0.12,0.11,0.0,0.0,0.0,0.12,0.16,0.0,0.11,0.11,0.12,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.1,0.11,0.1,0.11,0.14,0.13,0.16,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.83000000000001
11/01/2021,4.14,3.78,2.54,1.24,1.38,1.43,1.01,1.43,0.83,0.69,0.57,0.7,0.63,0.62,0.64,0.48,0.44,0.56,0.5,0.59,0.5,0.56,0.45,0.38,0.44,0.49,0.46,0.32,0.34,0.38,0.39,0.37,0.37,0.37,0.34,0.29,0.36,0.31,0.39,0.32,0.34,0.36,0.36,0.37,0.34,0.35,0.31,0.32,0.36,0.28,0.34,0.27,0.26,0.29,0.32,0.25,0.3,0.23,0.23,0.26,0.25,0.24,0.3,0.21,0.25,0.27,0.28,0.25,0.27,0.24,0.24,0.19,0.27,0.23,0.25,0.22,0.19,0.21,0.23,0.22,0.2,0.21,0.21,0.21,0.21,0.18,0.22,0.2,0.18,0.2,0.18,0.19,0.19,0.19,0.16,0.21,0.22,0.24,0.21,0.19,0.13,0.17,0.19,0.15,0.19,0.15,0.17,0.17,0.13,0.13,0.18,0.12,0.17,0.16,0.12,0.17,0.17,0.17,0.16,0.15,0.13,0.13,0.13,0.13,0.16,0.14,0.12,0.15,0.12,0.14,0.17,0.0,0.16,0.13,0.13,0.13,0.13,0.15,0.0,0.12,0.13,0.14,0.12,0.14,0.13,0.14,0.12,0.12,0.14,0.15,0.13,0.11,0.14,0.13,0.12,0.1,0.0,0.0,0.13,0.0,0.12,0.13,0.15,0.1,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.1,0.19,0.12,0.0,0.11,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.12,0.15,0.1,0.0,0.12,0.13,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.1,0.1,0.1,0.11,0.14,0.13,0.15,0.0,0.0,0.0,0.11,0.1,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.040000000000006
11/02/2021,4.07,3.87,2.49,1.26,1.41,1.45,1.04,1.48,0.82,0.69,0.58,0.71,0.62,0.62,0.64,0.49,0.43,0.56,0.5,0.59,0.51,0.56,0.45,0.38,0.44,0.5,0.46,0.32,0.35,0.38,0.4,0.37,0.37,0.37,0.34,0.29,0.36,0.3,0.4,0.33,0.34,0.36,0.36,0.37,0.34,0.35,0.31,0.33,0.36,0.28,0.34,0.27,0.26,0.3,0.32,0.25,0.3,0.23,0.22,0.26,0.25,0.24,0.31,0.22,0.25,0.27,0.27,0.24,0.27,0.24,0.23,0.19,0.28,0.23,0.25,0.22,0.19,0.19,0.23,0.22,0.21,0.21,0.21,0.2,0.21,0.18,0.22,0.2,0.18,0.2,0.18,0.19,0.19,0.19,0.16,0.21,0.23,0.24,0.21,0.2,0.13,0.16,0.19,0.15,0.19,0.15,0.17,0.17,0.13,0.13,0.18,0.11,0.18,0.16,0.12,0.17,0.17,0.17,0.16,0.15,0.13,0.13,0.13,0.13,0.16,0.14,0.12,0.15,0.12,0.14,0.16,0.0,0.15,0.13,0.13,0.12,0.12,0.15,0.0,0.12,0.13,0.14,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.13,0.12,0.11,0.0,0.0,0.13,0.0,0.12,0.13,0.15,0.1,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.1,0.19,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.12,0.13,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.1,0.1,0.1,0.11,0.13,0.12,0.15,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.10000000000001
11/03/2021,4.07,3.87,2.49,1.26,1.41,1.45,1.04,1.48,0.82,0.69,0.58,0.71,0.62,0.62,0.64,0.49,0.43,0.56,0.5,0.59,0.51,0.56,0.45,0.38,0.44,0.5,0.46,0.32,0.35,0.38,0.4,0.37,0.37,0.37,0.34,0.29,0.36,0.3,0.4,0.33,0.34,0.36,0.36,0.37,0.34,0.35,0.31,0.33,0.36,0.28,0.34,0.27,0.26,0.3,0.32,0.25,0.3,0.23,0.22,0.26,0.25,0.24,0.31,0.22,0.25,0.27,0.27,0.24,0.27,0.24,0.23,0.19,0.28,0.23,0.25,0.22,0.19,0.19,0.23,0.22,0.21,0.21,0.21,0.2,0.21,0.18,0.22,0.2,0.18,0.2,0.18,0.19,0.19,0.19,0.16,0.21,0.23,0.24,0.21,0.2,0.13,0.16,0.19,0.15,0.19,0.15,0.17,0.17,0.13,0.13,0.18,0.11,0.18,0.16,0.12,0.17,0.17,0.17,0.16,0.15,0.13,0.13,0.13,0.13,0.16,0.14,0.12,0.15,0.12,0.14,0.16,0.0,0.15,0.13,0.13,0.12,0.12,0.15,0.0,0.12,0.13,0.14,0.12,0.14,0.12,0.14,0.12,0.11,0.14,0.14,0.13,0.11,0.14,0.13,0.12,0.11,0.0,0.0,0.13,0.0,0.12,0.13,0.15,0.1,0.11,0.12,0.0,0.11,0.12,0.11,0.11,0.11,0.1,0.19,0.12,0.0,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.12,0.13,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.11,0.0,0.12,0.0,0.1,0.1,0.1,0.11,0.13,0.12,0.15,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.11,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.10000000000001
