,B 0 08/26/21,URC.V,XOM,CVX,BRK.B,AMT,JPM,AMZN,PLD,CCI,COP,BAC,FB,EQIX,PYPL,HON,UPS,EOG,PSA,UNP,GOOGL,GOOG,NFLX,WFC,SPG,SLB,DLR,CRM,BA,CSCO,RTX,CAT,GE,MPC,PXD,MMM,PSX,SBAC,WELL,DE,C,KMI,MS,ZM,WMB,GS,AVB,CBRE,VLO,BLK,LMT,EQR,SNAP,WY,SCHW,OXY,DOCU,AXP,O,TWTR,ARE,OKE,PINS,SPGI,FDX,HES,MTCH,EXR,EBAY,VEEV,WDAY,VTR,NSC,ITW,ESS,HAL,MAA,PNC,OKTA,ETN,USB,PEAK,ETSY,EMR,DRE,CME,TFC,WM,CB,NOC,MMC,FANG,DDOG,DVN,COF,BXP,VRSN,TDOC,COUP,BKR,ICE,EXPE,ROP,JCI,W,UDR,ANET,AKAM,TT,LHX,MCO,PGR,Z,GDDY,GD,INFO,CTXS,AON,IRM,SNOW,PH,HST,CARR,CMI,TDG,TROW,MET,MSCI,MRO,ROK,REG,SWK,DBX,CTAS,OTIS,NTNX,CIEN,JNPR,LUV,AIG,BK,AME,PRU,PCAR,FAST,KIM,ALL,EFX,VRSK,TRV,DAL,CPRT,DFS,FRT,FSLY,GNRC,KSU,AFL,FRC,APA,CSX,COMM,VNO,ODFL,FTV,BOX,RSG,URI,WLTW,SIVB,BMBL,STT,AJG,DOV,AMP,EXPD,XYL,COG,CLDR,VG,FITB,SYF,TDY,GWW,NOV,IR,NTRS,J,UAL,HIG,IEX,HBAN,TXT,KEY,NDAQ,CFG,MAS,RF,WAB,MTB,U.S. Bank Money Market Deposit Account,Bumble Inc Ordinary Shares Class A,LDOS,JBHT,AAL,FBHS,GE.,n/a,CINF,BIDI11.SA,PWR,ABNB,ZI,AAPL,MSFT,TSLA,HD,NVDA,NKE,MCD,V,LOW,MA,SBUX,ADBE,TGT,BKNG,INTC,ACN,AVGO,TXN,TJX,GM,INTU,ORCL,QCOM,IBM,NOW,AMD,F,AMAT,CMG,DG,MAR,ORLY,APTV,ADI,ROST,HLT,ADP,LRCX,YUM,AZO,MU,FIS,FISV,ADSK,DHI,LEN,CZR,BBY,GRMN,KLAC,TSCO,NXPI,DLTR,VFC,GPN,SNPS,KMX,CCL,TEL,RCL,DRI,APH,ULTA,CDNS,RJF,MCHP,FTNT,POOL,MGM,CTSH,PFG,MSI,MKTX,DPZ,GPC,XLNX,BBWI WI,PAYX,NVR,HPQ,BRO,CBOE,ANSS,LKQ,ENPH,SUM
10/12/2021,0.0,0.0,0.0,0.0,2.46,2.52,2.38,8.02,1.99,1.55,0.0,1.53,1.37,1.44,1.59,0.0,0.0,0.0,0.95,0.0,1.02,0.96,1.01,0.92,0.92,0.0,0.84,1.5,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.73,0.0,0.69,0.0,0.68,0.48,0.0,0.62,0.66,0.69,0.0,0.56,0.0,0.59,0.62,0.56,0.54,0.0,0.49,0.53,0.55,0.5,0.56,0.0,0.37,0.49,0.0,0.0,0.46,0.48,0.69,0.42,0.47,0.45,0.0,0.0,0.45,0.0,0.46,0.4,0.36,0.0,0.39,0.38,0.49,0.0,0.4,0.34,0.38,0.0,0.37,0.0,0.37,0.0,0.41,0.0,0.35,0.34,0.35,0.31,0.27,0.0,0.33,0.49,0.0,0.0,0.29,0.31,0.0,0.31,0.0,0.0,0.28,0.25,0.25,0.24,0.0,0.0,0.28,0.31,0.26,0.59,0.0,0.24,0.0,0.0,0.0,0.21,0.22,0.24,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.18,0.2,0.24,0.0,0.23,0.2,0.0,0.2,0.0,0.0,0.28,0.18,0.0,0.0,0.18,0.0,0.0,0.18,0.18,0.15,0.0,0.0,0.16,0.17,0.0,0.0,0.11,0.14,0.0,0.0,0.15,0.0,0.0,0.15,0.18,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.14,0.16,0.14,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.08,0.0,0.0,0.53,0.24,4.33,4.26,2.74,1.5,1.02,0.84,0.8,0.76,0.64,0.6,0.57,0.53,0.49,0.44,0.43,0.4,0.4,0.35,0.34,0.35,0.29,0.3,0.28,0.25,0.24,0.25,0.25,0.23,0.22,0.22,0.19,0.18,0.19,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.13,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,97.4
10/13/2021,0.0,0.0,0.0,0.0,2.46,2.52,2.38,8.02,1.99,1.55,0.0,1.53,1.37,1.44,1.59,0.0,0.0,0.0,0.95,0.0,1.02,0.96,1.01,0.92,0.92,0.0,0.84,1.5,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.73,0.0,0.69,0.0,0.68,0.48,0.0,0.62,0.66,0.69,0.0,0.56,0.0,0.59,0.62,0.56,0.54,0.0,0.49,0.53,0.55,0.5,0.56,0.0,0.37,0.49,0.0,0.0,0.46,0.48,0.69,0.42,0.47,0.45,0.0,0.0,0.45,0.0,0.46,0.4,0.36,0.0,0.39,0.38,0.49,0.0,0.4,0.34,0.38,0.0,0.37,0.0,0.37,0.0,0.41,0.0,0.35,0.34,0.35,0.31,0.27,0.0,0.33,0.49,0.0,0.0,0.29,0.31,0.0,0.31,0.0,0.0,0.28,0.25,0.25,0.24,0.0,0.0,0.28,0.31,0.26,0.59,0.0,0.24,0.0,0.0,0.0,0.21,0.22,0.24,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.18,0.2,0.24,0.0,0.23,0.2,0.0,0.2,0.0,0.0,0.28,0.18,0.0,0.0,0.18,0.0,0.0,0.18,0.18,0.15,0.0,0.0,0.16,0.17,0.0,0.0,0.11,0.14,0.0,0.0,0.15,0.0,0.0,0.15,0.18,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.14,0.16,0.14,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.08,0.0,0.0,0.53,0.24,4.33,4.26,2.74,1.5,1.02,0.84,0.8,0.76,0.64,0.6,0.57,0.53,0.49,0.44,0.43,0.4,0.4,0.35,0.34,0.35,0.29,0.3,0.28,0.25,0.24,0.25,0.25,0.23,0.22,0.22,0.19,0.18,0.19,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.15,0.13,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,97.4
10/14/2021,0.0,0.0,0.0,0.0,2.48,2.49,2.4,8.03,1.99,1.53,0.0,1.55,1.38,1.42,1.58,0.0,0.0,0.0,0.95,0.0,1.03,0.97,1.02,0.93,0.91,0.0,0.83,1.5,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.73,0.0,0.69,0.0,0.69,0.48,0.0,0.63,0.65,0.68,0.0,0.57,0.0,0.59,0.62,0.57,0.55,0.0,0.48,0.53,0.55,0.5,0.56,0.0,0.37,0.49,0.0,0.0,0.46,0.48,0.7,0.42,0.47,0.45,0.0,0.0,0.44,0.0,0.46,0.41,0.35,0.0,0.4,0.38,0.48,0.0,0.4,0.34,0.38,0.0,0.38,0.0,0.37,0.0,0.41,0.0,0.35,0.34,0.34,0.31,0.27,0.0,0.34,0.49,0.0,0.0,0.29,0.31,0.0,0.31,0.0,0.0,0.28,0.25,0.25,0.24,0.0,0.0,0.26,0.31,0.26,0.58,0.0,0.25,0.0,0.0,0.0,0.21,0.22,0.23,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.18,0.2,0.24,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.28,0.18,0.0,0.0,0.18,0.0,0.0,0.18,0.18,0.15,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.15,0.0,0.0,0.15,0.0,0.0,0.15,0.19,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08,0.0,0.0,0.54,0.24,4.34,4.29,2.73,1.5,1.02,0.85,0.8,0.76,0.63,0.61,0.57,0.54,0.49,0.44,0.43,0.4,0.4,0.35,0.34,0.37,0.28,0.3,0.28,0.25,0.24,0.25,0.26,0.23,0.22,0.22,0.19,0.18,0.19,0.18,0.17,0.17,0.17,0.15,0.16,0.16,0.15,0.15,0.13,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.45
10/15/2021,0.0,0.0,0.0,0.0,2.47,2.5,2.36,7.96,2.0,1.53,0.0,1.53,1.36,1.42,1.56,0.0,0.0,0.0,0.97,0.0,1.03,0.97,1.01,0.92,0.92,0.0,0.83,1.51,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.74,0.0,0.69,0.0,0.67,0.48,0.0,0.62,0.66,0.69,0.0,0.57,0.0,0.59,0.61,0.59,0.54,0.0,0.48,0.53,0.55,0.49,0.56,0.0,0.36,0.49,0.0,0.0,0.46,0.48,0.7,0.42,0.47,0.45,0.0,0.0,0.45,0.0,0.47,0.4,0.35,0.0,0.39,0.38,0.46,0.0,0.4,0.34,0.38,0.0,0.38,0.0,0.38,0.0,0.41,0.0,0.35,0.34,0.34,0.31,0.27,0.0,0.34,0.48,0.0,0.0,0.28,0.31,0.0,0.31,0.0,0.0,0.28,0.25,0.25,0.23,0.0,0.0,0.26,0.32,0.26,0.58,0.0,0.25,0.0,0.0,0.0,0.21,0.22,0.23,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.17,0.2,0.24,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.28,0.18,0.0,0.0,0.18,0.0,0.0,0.18,0.18,0.15,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.15,0.0,0.0,0.15,0.0,0.0,0.15,0.19,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.08,0.0,0.0,0.53,0.24,4.36,4.29,2.76,1.51,1.01,0.84,0.8,0.75,0.65,0.6,0.57,0.53,0.49,0.44,0.43,0.41,0.4,0.35,0.33,0.37,0.28,0.31,0.28,0.25,0.24,0.25,0.26,0.23,0.22,0.22,0.19,0.18,0.19,0.18,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.14,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.42000000000002
10/18/2021,0.0,0.0,0.0,0.0,2.42,2.5,2.26,7.99,2.06,1.53,0.0,1.5,1.35,1.44,1.55,0.0,0.0,0.0,1.01,0.0,1.01,0.95,1.01,0.89,0.94,0.0,0.85,1.56,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.73,0.0,0.67,0.0,0.68,0.5,0.0,0.61,0.66,0.69,0.0,0.58,0.0,0.6,0.62,0.58,0.54,0.0,0.47,0.51,0.56,0.49,0.57,0.0,0.36,0.49,0.0,0.0,0.46,0.5,0.7,0.44,0.49,0.45,0.0,0.0,0.45,0.0,0.47,0.4,0.38,0.0,0.39,0.38,0.48,0.0,0.41,0.34,0.38,0.0,0.38,0.0,0.37,0.0,0.45,0.0,0.34,0.34,0.35,0.32,0.3,0.0,0.34,0.48,0.0,0.0,0.28,0.32,0.0,0.3,0.0,0.0,0.28,0.25,0.26,0.23,0.0,0.0,0.25,0.32,0.26,0.61,0.0,0.24,0.0,0.0,0.0,0.2,0.22,0.23,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.17,0.2,0.24,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.29,0.17,0.0,0.0,0.18,0.0,0.0,0.17,0.18,0.16,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.15,0.0,0.0,0.15,0.0,0.0,0.15,0.18,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.08,0.0,0.0,0.55,0.25,4.27,4.29,2.8,1.51,1.02,0.87,0.78,0.73,0.65,0.58,0.57,0.55,0.51,0.44,0.41,0.41,0.39,0.34,0.33,0.36,0.28,0.31,0.27,0.25,0.25,0.26,0.26,0.23,0.22,0.22,0.18,0.18,0.19,0.17,0.17,0.17,0.17,0.15,0.16,0.16,0.15,0.14,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.09,0.09,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.0,0.07,0.06,0.0,0.0,0.0,97.41
10/19/2021,0.0,0.0,0.0,0.0,2.42,2.5,2.26,7.99,2.06,1.53,0.0,1.5,1.35,1.44,1.55,0.0,0.0,0.0,1.01,0.0,1.01,0.95,1.01,0.89,0.94,0.0,0.85,1.56,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.73,0.0,0.67,0.0,0.68,0.5,0.0,0.61,0.66,0.69,0.0,0.58,0.0,0.6,0.62,0.58,0.54,0.0,0.47,0.51,0.56,0.49,0.57,0.0,0.36,0.49,0.0,0.0,0.46,0.5,0.7,0.44,0.49,0.45,0.0,0.0,0.45,0.0,0.47,0.4,0.38,0.0,0.39,0.38,0.48,0.0,0.41,0.34,0.38,0.0,0.38,0.0,0.37,0.0,0.45,0.0,0.34,0.34,0.35,0.32,0.3,0.0,0.34,0.48,0.0,0.0,0.28,0.32,0.0,0.3,0.0,0.0,0.28,0.25,0.26,0.23,0.0,0.0,0.25,0.32,0.26,0.61,0.0,0.24,0.0,0.0,0.0,0.2,0.22,0.23,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.17,0.2,0.24,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.29,0.17,0.0,0.0,0.18,0.0,0.0,0.17,0.18,0.16,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.15,0.0,0.0,0.15,0.0,0.0,0.15,0.18,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.0,0.11,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.08,0.0,0.0,0.55,0.25,4.27,4.29,2.8,1.51,1.02,0.87,0.78,0.73,0.65,0.58,0.57,0.55,0.51,0.44,0.41,0.41,0.39,0.34,0.33,0.36,0.28,0.31,0.27,0.25,0.25,0.26,0.26,0.23,0.22,0.22,0.18,0.18,0.19,0.17,0.17,0.17,0.17,0.15,0.16,0.16,0.15,0.14,0.12,0.12,0.12,0.11,0.11,0.11,0.1,0.1,0.1,0.09,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.09,0.09,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.07,0.07,0.07,0.0,0.07,0.06,0.0,0.0,0.0,97.41
10/20/2021,0.0,0.0,0.0,0.0,2.41,2.49,2.25,7.94,2.05,1.51,0.0,1.54,1.34,1.42,1.59,0.0,0.0,0.0,1.02,0.0,1.02,0.96,1.0,0.86,0.94,0.0,0.86,1.56,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.66,0.0,0.68,0.49,0.0,0.61,0.66,0.69,0.0,0.59,0.0,0.59,0.62,0.58,0.54,0.0,0.47,0.51,0.55,0.49,0.57,0.0,0.36,0.49,0.0,0.0,0.45,0.5,0.68,0.45,0.49,0.45,0.0,0.0,0.45,0.0,0.47,0.4,0.38,0.0,0.37,0.38,0.48,0.0,0.41,0.34,0.37,0.0,0.37,0.0,0.37,0.0,0.44,0.0,0.34,0.34,0.35,0.32,0.3,0.0,0.33,0.47,0.0,0.0,0.29,0.31,0.0,0.31,0.0,0.0,0.28,0.24,0.25,0.23,0.0,0.0,0.25,0.32,0.27,0.6,0.0,0.24,0.0,0.0,0.0,0.21,0.22,0.23,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.17,0.2,0.24,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.28,0.17,0.0,0.0,0.18,0.0,0.0,0.17,0.18,0.16,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.15,0.0,0.0,0.15,0.0,0.0,0.15,0.19,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.11,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.08,0.0,0.0,0.53,0.25,4.33,4.36,2.82,1.56,1.04,0.86,0.78,0.73,0.65,0.58,0.56,0.55,0.51,0.44,0.42,0.41,0.39,0.34,0.33,0.36,0.28,0.3,0.28,0.25,0.25,0.26,0.26,0.23,0.22,0.21,0.18,0.18,0.19,0.17,0.16,0.17,0.17,0.16,0.16,0.16,0.15,0.14,0.12,0.12,0.12,0.11,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.06,0.07,0.0,0.0,0.0,0.0,97.4
10/21/2021,0.0,0.0,0.0,0.0,2.39,2.46,2.27,8.19,2.09,1.46,0.0,1.56,1.35,1.4,1.59,0.0,0.0,0.0,0.99,0.0,1.02,0.96,0.99,0.92,0.96,0.0,0.84,1.55,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.71,0.0,0.66,0.0,0.67,0.5,0.0,0.64,0.65,0.69,0.0,0.58,0.0,0.58,0.6,0.56,0.55,0.0,0.48,0.52,0.55,0.49,0.57,0.0,0.37,0.49,0.0,0.0,0.45,0.5,0.67,0.44,0.48,0.44,0.0,0.0,0.44,0.0,0.47,0.39,0.38,0.0,0.37,0.38,0.5,0.0,0.41,0.35,0.38,0.0,0.35,0.0,0.37,0.0,0.44,0.0,0.34,0.33,0.35,0.31,0.29,0.0,0.33,0.47,0.0,0.0,0.28,0.31,0.0,0.31,0.0,0.0,0.28,0.24,0.23,0.23,0.0,0.0,0.26,0.32,0.26,0.61,0.0,0.24,0.0,0.0,0.0,0.21,0.22,0.23,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.17,0.19,0.23,0.0,0.23,0.21,0.0,0.19,0.0,0.0,0.28,0.17,0.0,0.0,0.17,0.0,0.0,0.18,0.17,0.16,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.14,0.0,0.0,0.15,0.0,0.0,0.14,0.19,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.0,0.0,0.53,0.25,4.35,4.37,2.96,1.59,1.05,0.86,0.76,0.74,0.66,0.59,0.56,0.56,0.53,0.43,0.42,0.41,0.39,0.34,0.33,0.35,0.29,0.3,0.28,0.24,0.25,0.27,0.26,0.23,0.22,0.21,0.18,0.19,0.19,0.18,0.16,0.17,0.17,0.15,0.16,0.16,0.14,0.14,0.12,0.12,0.12,0.12,0.1,0.11,0.1,0.09,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.45
10/22/2021,0.0,0.0,0.0,0.0,2.39,2.49,2.28,8.14,2.07,1.5,0.0,1.56,1.36,1.41,1.59,0.0,0.0,0.0,0.98,0.0,1.02,0.96,0.99,0.94,0.94,0.0,0.85,1.55,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.71,0.0,0.66,0.0,0.67,0.5,0.0,0.63,0.64,0.69,0.0,0.58,0.0,0.57,0.6,0.55,0.55,0.0,0.48,0.52,0.55,0.5,0.57,0.0,0.38,0.49,0.0,0.0,0.45,0.49,0.67,0.45,0.49,0.44,0.0,0.0,0.43,0.0,0.46,0.4,0.38,0.0,0.37,0.37,0.49,0.0,0.41,0.35,0.38,0.0,0.36,0.0,0.38,0.0,0.44,0.0,0.34,0.33,0.35,0.32,0.3,0.0,0.33,0.46,0.0,0.0,0.29,0.3,0.0,0.31,0.0,0.0,0.28,0.25,0.23,0.23,0.0,0.0,0.26,0.32,0.26,0.61,0.0,0.24,0.0,0.0,0.0,0.21,0.22,0.24,0.0,0.0,0.21,0.0,0.2,0.0,0.0,0.17,0.19,0.23,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.28,0.17,0.0,0.0,0.18,0.0,0.0,0.18,0.17,0.17,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.14,0.0,0.0,0.15,0.0,0.0,0.15,0.19,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.14,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.11,0.09,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.0,0.0,0.52,0.26,4.39,4.36,2.93,1.59,1.04,0.84,0.76,0.74,0.66,0.59,0.56,0.57,0.52,0.42,0.42,0.42,0.4,0.34,0.32,0.34,0.29,0.3,0.28,0.24,0.25,0.27,0.25,0.23,0.22,0.21,0.18,0.18,0.19,0.18,0.16,0.16,0.17,0.15,0.16,0.16,0.14,0.14,0.12,0.12,0.12,0.11,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.07,0.09,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,97.45
10/25/2021,0.0,0.0,0.0,0.0,2.41,2.51,2.3,8.04,2.12,1.51,0.0,1.57,1.36,1.44,1.5,0.0,0.0,0.0,0.98,0.0,1.0,0.95,0.96,0.93,0.95,0.0,0.87,1.53,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.72,0.0,0.66,0.0,0.66,0.5,0.0,0.62,0.65,0.69,0.0,0.58,0.0,0.58,0.6,0.56,0.55,0.0,0.48,0.52,0.56,0.5,0.57,0.0,0.43,0.48,0.0,0.0,0.44,0.5,0.68,0.45,0.49,0.45,0.0,0.0,0.43,0.0,0.46,0.41,0.37,0.0,0.38,0.38,0.5,0.0,0.42,0.35,0.38,0.0,0.37,0.0,0.38,0.0,0.44,0.0,0.35,0.34,0.34,0.32,0.29,0.0,0.33,0.45,0.0,0.0,0.29,0.31,0.0,0.31,0.0,0.0,0.27,0.25,0.23,0.23,0.0,0.0,0.26,0.32,0.26,0.6,0.0,0.24,0.0,0.0,0.0,0.21,0.22,0.23,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.17,0.19,0.23,0.0,0.23,0.21,0.0,0.2,0.0,0.0,0.29,0.17,0.0,0.0,0.18,0.0,0.0,0.18,0.17,0.17,0.0,0.0,0.16,0.17,0.0,0.0,0.1,0.15,0.0,0.0,0.15,0.0,0.0,0.14,0.19,0.0,0.16,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.14,0.13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.11,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.0,0.0,0.51,0.25,4.4,4.33,2.92,1.59,1.03,0.84,0.75,0.73,0.66,0.58,0.56,0.56,0.52,0.41,0.42,0.41,0.39,0.35,0.32,0.35,0.29,0.3,0.28,0.24,0.25,0.26,0.26,0.23,0.21,0.21,0.17,0.19,0.19,0.18,0.16,0.16,0.17,0.15,0.15,0.16,0.14,0.14,0.12,0.12,0.12,0.12,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.07,0.09,0.08,0.08,0.09,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.06,0.07,0.0,0.0,0.0,0.0,97.39
