,JNJ,JPM,NESN.SW,PG,BAC,INTC,PFE,NOVN.SW,KO,CSCO,MRK,7203.T,TXN,AZN.L,NEE,SAP.DE,C,RY.TO,SIE.DE,MS,MMM,SAN.PA,TD.TO,CVS,BHP.AX,OR.PA,ALV.DE,LMT,BATS.L,MDLZ,RIO.L,ADP,SU.PA,IBE.MC,PNC,BNS.TO,USB,DPW.DE,TFC,MMC,APD,BHP.L,ETN,DG.PA,BMO.TO,BX,9432.T,EMR,ABBN.SW,ZURN.SW,PGR,CS.PA,7267.T,6501.T,TRP.TO,AAL.L,GD,BN.PA,CM.TO,9433.T,EXC,GIVN.SW,CNQ.TO,AEP,SRE,8316.T,8001.T,XEL,CRH.L,INVE B.ST,MET,IFF,MQG.AX,GIS,PAYX,PRU,WOW.AX,BK,ROK,MUV2.DE,TRV,MFC.TO,RIO.AX,ADM,FMG.AX,CMI,DFS,3382.T,VNA.DE,8058.T,ALL,FERG.L,FAST,HOLN.SW,AFL,PEG,8031.T,KNEBV.HE,O39.SI,8411.T,WEC,NUE,SAND.ST,LYB,ES,SLF.TO,AHT.L,KR,HSY,MG.TO,VIAC,GMG.AX,STT,FITB,SYF,IP,U11.SI,TSCO.L,RSG,NA.TO,DTE,RWE.DE,BA.L,ORA.PA,PPL,TSN,AEE,1.HK,GRMN,RCI.B.TO,ETR,AKZA.AS,NTRS,2502.T,HIG,ESSITY B.ST,FTS.TO,FRE.DE,AV.L,ARE,LGEN.L,16.HK,KNIN.SW,AMCR,DWNI.DE,EXR,2.HK,2914.T,HEN3.DE,CMS,2503.T,RF,OMC,CE,ESS,IFC.TO,7269.T,PAH3.DE,KEY,CFG,COL.AX,SGRO.L,6857.T,CAG,EMN,ALLY,MTB,1925.T,SHL.AX,CINF,LNT,SK3.IR,4578.T,SJM,4507.T,BXP,EVRG,8591.T,III.L,8002.T,PFG,1113.HK,SJR.B.TO,MRU.TO,HRL,HAS,8750.T,PSN.L,BNZL.L,HBAN,MNDI.L,5020.T,PKG,ATO,SNA,SRG.MI,3407.T,1COV.DE,EMA.TO,NN.AS,TRN.MI,8951.T,KESKOB.HE,RO.SW,EN.PA,FORTUM.HE,ROG.SW,ULVR.L,TTE.PA,GILD,SO,7974.T,4502.T,AIG,DOW,NEM,TROW,PHIA.AS,EOG,FGXXX,WBA,AD.AS,SGO.PA,8766.T,AVB,DB1.DE,4503.T,GLW,ED,BBY,5108.T,SSE.L,G.MI,UPM.HE,HPE,GPC,6502.T,FME.DE,CAH,8725.T,NWG.L,n/a,8630.T,SCMN.SW,9101.T,5713.T,WHR,FNF,SUM
10/01/2021,3.32,3.76,2.51,2.67,2.46,1.68,1.86,1.51,1.59,1.7,1.42,1.59,1.43,0.0,1.23,1.11,1.14,1.11,1.08,1.17,0.81,0.81,0.92,0.86,0.0,0.72,0.72,0.64,0.65,0.65,0.56,0.66,0.73,0.51,0.63,0.56,0.63,0.51,0.6,0.62,0.44,0.0,0.48,0.44,0.5,0.65,0.51,0.44,0.44,0.49,0.41,0.48,0.39,0.45,0.0,0.33,0.38,0.36,0.39,0.41,0.0,0.31,0.31,0.32,0.32,0.36,0.34,0.26,0.3,0.0,0.32,0.0,0.35,0.29,0.27,0.31,0.28,0.33,0.27,0.3,0.3,0.0,0.21,0.26,0.15,0.25,0.31,0.28,0.28,0.34,0.32,0.25,0.24,0.19,0.26,0.24,0.26,0.0,0.26,0.0,0.22,0.23,0.2,0.19,0.22,0.23,0.0,0.21,0.19,0.17,0.18,0.22,0.22,0.23,0.22,0.17,0.23,0.21,0.2,0.19,0.17,0.18,0.19,0.17,0.0,0.17,0.16,0.0,0.2,0.13,0.16,0.15,0.16,0.17,0.19,0.0,0.16,0.15,0.16,0.23,0.18,0.14,0.16,0.14,0.13,0.17,0.14,0.16,0.12,0.13,0.0,0.15,0.12,0.13,0.0,0.16,0.15,0.12,0.16,0.15,0.12,0.16,0.15,0.12,0.0,0.16,0.14,0.16,0.0,0.14,0.11,0.0,0.14,0.0,0.16,0.12,0.11,0.18,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.08,0.95,0.69,0.52,0.46,0.42,0.37,0.33,0.33,0.36,0.32,0.35,0.0,0.27,0.27,0.26,0.28,0.24,0.24,0.24,0.22,0.2,0.19,0.21,0.18,0.19,0.15,0.13,0.14,0.14,0.11,0.12,0.13,0.12,0.0,0.11,0.11,0.12,0.0,0.0,0.0,89.45
10/04/2021,3.34,3.85,2.49,2.66,2.53,1.67,1.86,1.51,1.58,1.67,1.46,1.63,1.39,0.0,1.2,1.08,1.16,1.11,1.05,1.14,0.82,0.82,0.94,0.89,0.0,0.69,0.74,0.65,0.66,0.64,0.55,0.66,0.7,0.5,0.65,0.57,0.64,0.5,0.62,0.61,0.45,0.0,0.48,0.45,0.5,0.63,0.49,0.44,0.43,0.49,0.41,0.49,0.41,0.45,0.0,0.32,0.38,0.35,0.39,0.4,0.0,0.3,0.33,0.32,0.31,0.36,0.34,0.26,0.29,0.0,0.33,0.0,0.34,0.29,0.27,0.32,0.27,0.34,0.27,0.3,0.3,0.0,0.2,0.26,0.15,0.26,0.3,0.27,0.27,0.33,0.32,0.24,0.23,0.19,0.26,0.24,0.26,0.0,0.26,0.0,0.22,0.23,0.19,0.2,0.22,0.23,0.0,0.22,0.19,0.17,0.18,0.21,0.22,0.24,0.23,0.17,0.23,0.21,0.2,0.2,0.17,0.18,0.19,0.17,0.0,0.18,0.16,0.0,0.19,0.13,0.16,0.14,0.17,0.17,0.2,0.0,0.16,0.15,0.16,0.23,0.18,0.14,0.15,0.14,0.13,0.17,0.14,0.16,0.13,0.13,0.0,0.16,0.12,0.13,0.0,0.16,0.15,0.12,0.17,0.16,0.12,0.15,0.13,0.13,0.11,0.16,0.15,0.16,0.0,0.14,0.0,0.0,0.13,0.0,0.16,0.12,0.11,0.18,0.13,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,1.09,0.98,0.69,0.52,0.45,0.4,0.38,0.34,0.33,0.35,0.32,0.37,0.17,0.27,0.27,0.26,0.27,0.24,0.23,0.24,0.22,0.2,0.2,0.22,0.18,0.19,0.15,0.14,0.14,0.14,0.11,0.12,0.12,0.12,0.0,0.11,0.11,0.0,0.0,0.0,0.0,89.58999999999999
10/05/2021,3.32,3.84,2.52,2.64,2.52,1.67,1.85,1.52,1.58,1.66,1.48,1.59,1.39,0.0,1.22,1.08,1.15,1.12,1.04,1.13,0.8,0.82,0.94,0.88,0.0,0.68,0.74,0.64,0.64,0.63,0.57,0.67,0.7,0.49,0.65,0.57,0.63,0.49,0.62,0.6,0.44,0.0,0.47,0.45,0.5,0.62,0.49,0.44,0.43,0.49,0.41,0.5,0.4,0.46,0.0,0.33,0.38,0.36,0.39,0.4,0.0,0.3,0.33,0.32,0.31,0.36,0.34,0.26,0.29,0.0,0.33,0.0,0.36,0.29,0.28,0.32,0.28,0.34,0.27,0.3,0.3,0.0,0.21,0.26,0.15,0.26,0.29,0.28,0.27,0.34,0.32,0.25,0.23,0.19,0.26,0.24,0.26,0.0,0.27,0.0,0.22,0.23,0.19,0.2,0.22,0.24,0.0,0.22,0.19,0.17,0.18,0.22,0.22,0.24,0.22,0.17,0.24,0.21,0.2,0.2,0.17,0.18,0.19,0.17,0.0,0.18,0.16,0.0,0.18,0.13,0.16,0.15,0.16,0.17,0.2,0.0,0.16,0.15,0.16,0.23,0.18,0.14,0.15,0.14,0.13,0.17,0.14,0.17,0.13,0.13,0.11,0.16,0.12,0.13,0.0,0.16,0.14,0.12,0.16,0.16,0.12,0.15,0.13,0.13,0.0,0.16,0.15,0.16,0.0,0.14,0.0,0.0,0.13,0.0,0.17,0.12,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1.09,1.0,0.69,0.51,0.47,0.41,0.38,0.34,0.34,0.34,0.32,0.37,0.14,0.26,0.27,0.25,0.27,0.24,0.23,0.24,0.22,0.2,0.19,0.21,0.18,0.19,0.15,0.14,0.14,0.14,0.11,0.11,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,89.53
10/06/2021,3.32,3.84,2.52,2.64,2.52,1.67,1.85,1.52,1.58,1.66,1.48,1.59,1.39,0.0,1.22,1.08,1.15,1.12,1.04,1.13,0.8,0.82,0.94,0.88,0.0,0.68,0.74,0.64,0.64,0.63,0.57,0.67,0.7,0.49,0.65,0.57,0.63,0.49,0.62,0.6,0.44,0.0,0.47,0.45,0.5,0.62,0.49,0.44,0.43,0.49,0.41,0.5,0.4,0.46,0.0,0.33,0.38,0.36,0.39,0.4,0.0,0.3,0.33,0.32,0.31,0.36,0.34,0.26,0.29,0.0,0.33,0.0,0.36,0.29,0.28,0.32,0.28,0.34,0.27,0.3,0.3,0.0,0.21,0.26,0.15,0.26,0.29,0.28,0.27,0.34,0.32,0.25,0.23,0.19,0.26,0.24,0.26,0.0,0.27,0.0,0.22,0.23,0.19,0.2,0.22,0.24,0.0,0.22,0.19,0.17,0.18,0.22,0.22,0.24,0.22,0.17,0.24,0.21,0.2,0.2,0.17,0.18,0.19,0.17,0.0,0.18,0.16,0.0,0.18,0.13,0.16,0.15,0.16,0.17,0.2,0.0,0.16,0.15,0.16,0.23,0.18,0.14,0.15,0.14,0.13,0.17,0.14,0.17,0.13,0.13,0.11,0.16,0.12,0.13,0.0,0.16,0.14,0.12,0.16,0.16,0.12,0.15,0.13,0.13,0.0,0.16,0.15,0.16,0.0,0.14,0.0,0.0,0.13,0.0,0.17,0.12,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,1.09,1.0,0.69,0.51,0.47,0.41,0.38,0.34,0.34,0.34,0.32,0.37,0.14,0.26,0.27,0.25,0.27,0.24,0.23,0.24,0.22,0.2,0.19,0.21,0.18,0.19,0.15,0.14,0.14,0.14,0.11,0.11,0.12,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.0,89.53
10/07/2021,3.26,3.9,2.52,2.62,2.57,1.68,1.82,1.52,1.59,1.65,1.63,1.54,1.38,0.0,1.23,1.06,1.16,1.12,1.0,1.12,0.8,0.82,0.96,0.86,0.0,0.69,0.74,0.64,0.63,0.63,0.56,0.66,0.69,0.48,0.65,0.57,0.64,0.48,0.63,0.6,0.44,0.0,0.46,0.46,0.51,0.59,0.5,0.43,0.42,0.49,0.41,0.49,0.4,0.44,0.0,0.33,0.38,0.35,0.39,0.4,0.0,0.3,0.35,0.33,0.31,0.35,0.33,0.27,0.28,0.0,0.33,0.0,0.35,0.3,0.29,0.33,0.28,0.35,0.26,0.31,0.3,0.0,0.21,0.27,0.15,0.26,0.3,0.27,0.27,0.33,0.31,0.24,0.23,0.19,0.26,0.24,0.26,0.0,0.27,0.0,0.22,0.22,0.19,0.2,0.23,0.24,0.0,0.21,0.19,0.17,0.18,0.22,0.22,0.24,0.23,0.17,0.24,0.21,0.2,0.21,0.17,0.18,0.2,0.17,0.0,0.18,0.16,0.0,0.18,0.13,0.17,0.14,0.16,0.17,0.2,0.0,0.16,0.15,0.16,0.23,0.18,0.14,0.14,0.14,0.13,0.17,0.14,0.17,0.13,0.14,0.11,0.16,0.12,0.13,0.0,0.16,0.14,0.12,0.17,0.16,0.12,0.15,0.13,0.13,0.0,0.16,0.15,0.15,0.0,0.14,0.11,0.0,0.14,0.0,0.17,0.12,0.11,0.18,0.13,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.08,1.01,0.66,0.52,0.42,0.4,0.38,0.34,0.34,0.34,0.31,0.39,0.17,0.26,0.27,0.24,0.27,0.24,0.24,0.24,0.22,0.2,0.19,0.21,0.18,0.19,0.15,0.15,0.14,0.14,0.11,0.11,0.12,0.12,0.0,0.11,0.12,0.0,0.0,0.0,0.0,89.56
10/08/2021,3.26,3.9,2.52,2.62,2.57,1.68,1.82,1.52,1.59,1.65,1.63,1.54,1.38,0.0,1.23,1.06,1.16,1.12,1.0,1.12,0.8,0.82,0.96,0.86,0.0,0.69,0.74,0.64,0.63,0.63,0.56,0.66,0.69,0.48,0.65,0.57,0.64,0.48,0.63,0.6,0.44,0.0,0.46,0.46,0.51,0.59,0.5,0.43,0.42,0.49,0.41,0.49,0.4,0.44,0.0,0.33,0.38,0.35,0.39,0.4,0.0,0.3,0.35,0.33,0.31,0.35,0.33,0.27,0.28,0.0,0.33,0.0,0.35,0.3,0.29,0.33,0.28,0.35,0.26,0.31,0.3,0.0,0.21,0.27,0.15,0.26,0.3,0.27,0.27,0.33,0.31,0.24,0.23,0.19,0.26,0.24,0.26,0.0,0.27,0.0,0.22,0.22,0.19,0.2,0.23,0.24,0.0,0.21,0.19,0.17,0.18,0.22,0.22,0.24,0.23,0.17,0.24,0.21,0.2,0.21,0.17,0.18,0.2,0.17,0.0,0.18,0.16,0.0,0.18,0.13,0.17,0.14,0.16,0.17,0.2,0.0,0.16,0.15,0.16,0.23,0.18,0.14,0.14,0.14,0.13,0.17,0.14,0.17,0.13,0.14,0.11,0.16,0.12,0.13,0.0,0.16,0.14,0.12,0.17,0.16,0.12,0.15,0.13,0.13,0.0,0.16,0.15,0.15,0.0,0.14,0.11,0.0,0.14,0.0,0.17,0.12,0.11,0.18,0.13,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.08,1.01,0.66,0.52,0.42,0.4,0.38,0.34,0.34,0.34,0.31,0.39,0.17,0.26,0.27,0.24,0.27,0.24,0.24,0.24,0.22,0.2,0.19,0.21,0.18,0.19,0.15,0.15,0.14,0.14,0.11,0.11,0.12,0.12,0.0,0.11,0.12,0.0,0.0,0.0,0.0,89.56
10/11/2021,3.28,3.96,2.52,2.67,2.63,1.7,1.81,1.5,1.62,1.64,1.59,1.46,1.41,0.0,1.26,1.07,1.18,1.13,0.99,1.15,0.81,0.82,0.96,0.86,0.0,0.68,0.73,0.65,0.62,0.66,0.56,0.68,0.68,0.49,0.66,0.57,0.65,0.48,0.63,0.61,0.45,0.0,0.48,0.44,0.51,0.6,0.5,0.44,0.42,0.48,0.42,0.49,0.39,0.44,0.0,0.32,0.39,0.34,0.4,0.39,0.0,0.22,0.35,0.33,0.32,0.36,0.33,0.27,0.28,0.0,0.34,0.0,0.35,0.3,0.3,0.33,0.28,0.36,0.27,0.3,0.31,0.0,0.2,0.27,0.14,0.26,0.3,0.27,0.27,0.34,0.32,0.25,0.23,0.18,0.26,0.24,0.26,0.0,0.27,0.0,0.22,0.22,0.19,0.2,0.23,0.25,0.0,0.21,0.2,0.17,0.18,0.21,0.23,0.24,0.23,0.17,0.24,0.22,0.2,0.21,0.17,0.18,0.19,0.17,0.0,0.18,0.16,0.0,0.18,0.13,0.17,0.14,0.17,0.17,0.2,0.0,0.16,0.14,0.17,0.23,0.18,0.14,0.13,0.14,0.13,0.17,0.14,0.17,0.12,0.14,0.11,0.16,0.13,0.14,0.0,0.15,0.13,0.11,0.17,0.16,0.12,0.15,0.12,0.13,0.11,0.16,0.15,0.15,0.0,0.14,0.11,0.0,0.13,0.0,0.16,0.12,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.06,1.03,0.66,0.52,0.42,0.37,0.39,0.33,0.34,0.34,0.31,0.39,0.13,0.26,0.27,0.24,0.27,0.24,0.23,0.24,0.22,0.2,0.19,0.21,0.18,0.2,0.15,0.15,0.14,0.14,0.0,0.11,0.12,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.0,89.72999999999999
10/12/2021,3.27,3.93,2.5,2.65,2.59,1.68,1.82,1.5,1.6,1.65,1.59,1.46,1.4,0.0,1.24,1.07,1.17,1.13,1.0,1.13,0.8,0.82,0.95,0.86,0.0,0.68,0.74,0.64,0.62,0.64,0.57,0.68,0.69,0.52,0.66,0.57,0.65,0.48,0.63,0.61,0.45,0.0,0.48,0.45,0.52,0.6,0.49,0.44,0.42,0.48,0.41,0.49,0.38,0.43,0.0,0.33,0.38,0.34,0.4,0.39,0.0,0.22,0.35,0.32,0.31,0.35,0.33,0.26,0.29,0.0,0.34,0.0,0.35,0.29,0.29,0.33,0.28,0.35,0.27,0.3,0.31,0.0,0.2,0.27,0.14,0.26,0.3,0.26,0.27,0.33,0.31,0.24,0.23,0.18,0.27,0.24,0.26,0.0,0.27,0.0,0.22,0.23,0.19,0.2,0.23,0.24,0.0,0.21,0.2,0.18,0.18,0.21,0.23,0.24,0.22,0.16,0.24,0.22,0.2,0.2,0.17,0.18,0.2,0.17,0.0,0.18,0.16,0.0,0.18,0.13,0.16,0.14,0.17,0.17,0.2,0.0,0.16,0.14,0.17,0.23,0.18,0.15,0.13,0.14,0.13,0.17,0.14,0.16,0.12,0.13,0.11,0.16,0.12,0.14,0.0,0.15,0.13,0.11,0.17,0.16,0.12,0.15,0.12,0.13,0.11,0.16,0.15,0.15,0.0,0.14,0.11,0.0,0.13,0.0,0.16,0.12,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.05,1.01,0.66,0.51,0.42,0.35,0.39,0.34,0.34,0.33,0.31,0.39,0.57,0.27,0.27,0.25,0.27,0.24,0.24,0.25,0.22,0.2,0.19,0.2,0.17,0.19,0.15,0.15,0.14,0.14,0.0,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,89.79999999999998
10/13/2021,3.27,3.93,2.5,2.65,2.59,1.68,1.82,1.5,1.6,1.65,1.59,1.46,1.4,0.0,1.24,1.07,1.17,1.13,1.0,1.13,0.8,0.82,0.95,0.86,0.0,0.68,0.74,0.64,0.62,0.64,0.57,0.68,0.69,0.52,0.66,0.57,0.65,0.48,0.63,0.61,0.45,0.0,0.48,0.45,0.52,0.6,0.49,0.44,0.42,0.48,0.41,0.49,0.38,0.43,0.0,0.33,0.38,0.34,0.4,0.39,0.0,0.22,0.35,0.32,0.31,0.35,0.33,0.26,0.29,0.0,0.34,0.0,0.35,0.29,0.29,0.33,0.28,0.35,0.27,0.3,0.31,0.0,0.2,0.27,0.14,0.26,0.3,0.26,0.27,0.33,0.31,0.24,0.23,0.18,0.27,0.24,0.26,0.0,0.27,0.0,0.22,0.23,0.19,0.2,0.23,0.24,0.0,0.21,0.2,0.18,0.18,0.21,0.23,0.24,0.22,0.16,0.24,0.22,0.2,0.2,0.17,0.18,0.2,0.17,0.0,0.18,0.16,0.0,0.18,0.13,0.16,0.14,0.17,0.17,0.2,0.0,0.16,0.14,0.17,0.23,0.18,0.15,0.13,0.14,0.13,0.17,0.14,0.16,0.12,0.13,0.11,0.16,0.12,0.14,0.0,0.15,0.13,0.11,0.17,0.16,0.12,0.15,0.12,0.13,0.11,0.16,0.15,0.15,0.0,0.14,0.11,0.0,0.13,0.0,0.16,0.12,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.05,1.01,0.66,0.51,0.42,0.35,0.39,0.34,0.34,0.33,0.31,0.39,0.57,0.27,0.27,0.25,0.27,0.24,0.24,0.25,0.22,0.2,0.19,0.2,0.17,0.19,0.15,0.15,0.14,0.14,0.0,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,89.79999999999998
10/14/2021,3.26,3.93,2.49,2.64,2.59,1.67,1.8,1.5,1.61,1.65,1.56,1.5,1.4,0.0,1.23,1.07,1.17,1.14,1.0,1.14,0.79,0.82,0.97,0.86,0.0,0.67,0.74,0.64,0.62,0.64,0.57,0.68,0.68,0.52,0.66,0.58,0.65,0.47,0.63,0.61,0.45,0.0,0.47,0.44,0.52,0.61,0.49,0.44,0.42,0.49,0.41,0.49,0.38,0.43,0.0,0.34,0.38,0.34,0.4,0.39,0.0,0.21,0.36,0.32,0.3,0.34,0.33,0.26,0.29,0.0,0.34,0.0,0.36,0.29,0.29,0.33,0.28,0.36,0.27,0.3,0.31,0.0,0.21,0.27,0.14,0.26,0.3,0.26,0.26,0.33,0.31,0.25,0.23,0.18,0.27,0.23,0.26,0.0,0.27,0.0,0.22,0.22,0.19,0.2,0.22,0.25,0.0,0.21,0.2,0.18,0.18,0.21,0.23,0.24,0.22,0.16,0.24,0.23,0.2,0.21,0.17,0.18,0.2,0.17,0.0,0.18,0.16,0.0,0.18,0.13,0.16,0.14,0.17,0.17,0.2,0.0,0.16,0.14,0.17,0.23,0.18,0.15,0.13,0.14,0.13,0.17,0.14,0.16,0.12,0.13,0.11,0.16,0.12,0.13,0.0,0.15,0.13,0.11,0.17,0.16,0.12,0.15,0.12,0.12,0.11,0.16,0.15,0.15,0.0,0.14,0.0,0.0,0.13,0.0,0.16,0.12,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,1.05,1.03,0.66,0.51,0.42,0.35,0.39,0.34,0.34,0.34,0.31,0.41,0.57,0.26,0.27,0.26,0.27,0.24,0.24,0.25,0.22,0.2,0.19,0.2,0.17,0.2,0.15,0.15,0.14,0.14,0.11,0.11,0.12,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.0,89.85
10/15/2021,3.22,3.87,2.5,2.67,2.56,1.63,1.81,1.5,1.64,1.64,1.56,1.55,1.35,0.0,1.21,1.06,1.14,1.14,0.99,1.12,0.79,0.81,0.97,0.86,0.0,0.67,0.74,0.66,0.62,0.65,0.58,0.68,0.67,0.52,0.67,0.58,0.65,0.46,0.63,0.62,0.47,0.0,0.47,0.44,0.52,0.61,0.49,0.43,0.42,0.49,0.41,0.49,0.39,0.44,0.0,0.35,0.39,0.34,0.41,0.39,0.0,0.26,0.37,0.32,0.3,0.35,0.33,0.26,0.28,0.0,0.34,0.0,0.36,0.3,0.29,0.33,0.29,0.36,0.27,0.3,0.31,0.0,0.22,0.27,0.16,0.26,0.3,0.25,0.27,0.35,0.31,0.24,0.24,0.18,0.27,0.23,0.27,0.0,0.27,0.0,0.22,0.23,0.19,0.2,0.23,0.25,0.0,0.21,0.2,0.19,0.18,0.21,0.23,0.24,0.22,0.17,0.24,0.22,0.2,0.21,0.17,0.17,0.2,0.17,0.0,0.18,0.17,0.0,0.18,0.13,0.16,0.14,0.17,0.16,0.2,0.0,0.16,0.14,0.17,0.23,0.18,0.15,0.13,0.14,0.13,0.18,0.14,0.17,0.12,0.13,0.0,0.16,0.12,0.14,0.0,0.16,0.14,0.12,0.17,0.16,0.12,0.15,0.12,0.12,0.11,0.16,0.15,0.15,0.11,0.14,0.0,0.0,0.13,0.0,0.16,0.13,0.0,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,1.05,1.05,0.67,0.51,0.42,0.35,0.39,0.33,0.35,0.33,0.31,0.41,0.57,0.26,0.27,0.25,0.27,0.25,0.24,0.25,0.22,0.21,0.2,0.21,0.18,0.2,0.14,0.15,0.14,0.14,0.11,0.0,0.13,0.13,0.0,0.12,0.12,0.0,0.0,0.0,0.0,90.04
10/18/2021,3.25,3.77,2.52,2.68,2.54,1.64,1.8,1.51,1.64,1.66,1.55,1.54,1.35,0.0,1.23,1.11,1.14,1.15,1.0,1.13,0.8,0.82,0.96,0.85,0.0,0.69,0.73,0.66,0.63,0.65,0.57,0.69,0.68,0.53,0.66,0.58,0.65,0.47,0.62,0.62,0.48,0.0,0.48,0.44,0.52,0.63,0.49,0.43,0.43,0.49,0.41,0.48,0.39,0.44,0.0,0.35,0.39,0.34,0.41,0.39,0.0,0.27,0.37,0.32,0.31,0.35,0.33,0.27,0.28,0.0,0.34,0.0,0.37,0.29,0.29,0.33,0.29,0.36,0.27,0.3,0.31,0.0,0.21,0.27,0.16,0.26,0.29,0.25,0.27,0.35,0.31,0.24,0.24,0.18,0.27,0.24,0.27,0.0,0.28,0.0,0.22,0.23,0.2,0.2,0.23,0.25,0.0,0.21,0.2,0.19,0.18,0.22,0.23,0.23,0.22,0.17,0.24,0.22,0.2,0.21,0.17,0.18,0.2,0.17,0.0,0.18,0.17,0.0,0.18,0.13,0.16,0.14,0.17,0.16,0.2,0.0,0.16,0.14,0.16,0.23,0.18,0.15,0.13,0.14,0.13,0.18,0.14,0.17,0.12,0.13,0.0,0.16,0.12,0.14,0.0,0.16,0.14,0.12,0.17,0.16,0.13,0.16,0.12,0.12,0.11,0.16,0.15,0.15,0.11,0.14,0.0,0.0,0.13,0.0,0.17,0.13,0.11,0.18,0.13,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,1.05,1.05,0.67,0.51,0.42,0.35,0.38,0.33,0.36,0.33,0.31,0.41,0.0,0.26,0.26,0.26,0.27,0.25,0.24,0.25,0.22,0.21,0.2,0.21,0.18,0.2,0.14,0.15,0.14,0.14,0.11,0.0,0.12,0.13,0.0,0.11,0.12,0.0,0.0,0.0,0.0,89.74999999999999
