,NARI,AMKR,MRVI,SWI,UI,PGNY,TTEC,EBS,ALRM,SAGE,QLYS,INNV,SPSC,NSIT,PCRX,CORT,FLGT,CRSR,SLGN,FORM,TNET,APPF,AQUA,UCTT,AJRD,TROX,NGVT,SUPN,NSP,ATKR,ADUS,ONTF,INVA,ACMR,FIX,LMAT,NRC,PNTG,JYNT,SLP,BCC,EXPI,PLUS,GMS,AAWW,MGRC,ARRY,IIPR,HYLN,LESL,ATRS,SAFE,PRIM,NSA,MYRG,MITK,NVEE,WWE,LGIH,ACI,PGTI,MRTN,CARG,ASO,CPRX,ZYXI,EPRT,OLO,SSTK,ERII,STMP,MDC,MTH,IBP,NSSC,LCII,ROAD,IESC,SKY,UPST,SSTI,REYN,SNBR,CTRE,RVLV,IRBT,USLM,HEAR,CACC,BOOT,MAX,CELH,XPEL,BIG,HWKN,CCS,CVCO,DEA,FIZZ,PATK,MHO,DSP,MBUU,MED,UMBF,GO,HASI,ESGR,INS,HLI,SFM,LORL,PFSI,KNSL,COKE,FLWS,MCY,SFBS,GRBK,ABCB,FHI,LOVE,HLNE,VIRT,WD,HZO,JOUT,SLQT,AEL,HTH,VGR,CRMT,FOCS,AX,SI,RKT,LOB,SPWH,TTCF,FBC,RILY,POSH,SCPL,PLMR,NMIH,WMK,JOAN,PJT,CRCT,BRBR,CASH,EHTH,STC,ONEW,TBBK,ENVA,SAFT,FBNC,NBHC,MBIN,SGC,COWN,VITL,STEP,FFWM,PUBM,KRNY,PFBC,BY,Invesco Liquid Assets Portfoilio Shares-Fund 1913,ALTA,FBMS,QCRH,NCBS,CAC,ATLC,WTRH,HIFS,LAKE,BFC,VCTR,ALRS,MCB,WSBF,MVBF,AMAL,BFST,IBCP,BWB,RBNC,FMNB,CCBG,GNTY,EBTC,SMBC,STXB,RRBI,SMBK,FCBP,CCB,ITIC,NABL WI,ANSGR.IS,IPO-ROF.L,NABL,603613.SS,n/a,IS,FIGS,DV,DOCS,SQSP,LZ,TSP,PRVA,DOMO,AOSL,PCH,KE,ZIP,PAY,QNST,AOUT,HBNC,BRMK,SWIEUR,DNLI,TWKS,ENSG,CMC,PLXS,HI,MRCY,SGH,SCHN,CLFD,OLPX,VIVO,FTDR,SMLR,WGO,MC,LAND,KMPR,ACT,HLLY,TRNS,THRY,RLGT,CENTA,MCFT,AGFY,HONE,IMKTA,DX,BRDG,DOUG,SUM
01/11/2022,2.04,2.81,2.12,1.08,3.12,1.91,1.97,1.27,1.89,1.2,2.37,0.0,0.0,1.78,1.29,1.06,1.17,0.95,1.95,1.6,1.49,1.11,0.0,1.18,0.9,0.0,1.2,0.76,1.07,1.22,0.66,0.38,0.59,0.71,0.87,0.49,0.5,0.26,0.38,0.49,0.68,0.79,0.0,0.59,0.0,0.48,0.48,0.0,0.25,0.51,0.28,0.0,0.34,0.0,0.43,0.0,0.5,0.17,0.39,0.39,0.33,0.35,0.25,0.46,0.33,0.0,0.65,0.52,0.44,0.28,0.0,0.44,0.48,0.43,0.4,0.46,0.0,0.26,0.48,0.0,0.16,0.18,0.21,0.42,0.26,0.22,0.0,0.16,0.0,0.44,0.0,0.11,0.22,0.0,0.35,0.29,0.31,0.38,0.11,0.23,0.19,0.0,0.17,0.07,0.29,0.07,0.23,0.24,0.0,0.0,0.09,0.0,0.22,0.28,0.11,0.11,0.17,0.26,0.16,0.21,0.21,0.1,0.2,0.18,0.26,0.15,0.1,0.07,0.21,0.16,0.05,0.08,0.19,0.2,0.19,0.11,0.0,0.06,0.03,0.15,0.13,0.09,0.0,0.08,0.11,0.05,0.0,0.1,0.0,0.0,0.1,0.04,0.12,0.09,0.09,0.08,0.07,0.1,0.08,0.08,0.04,0.05,0.0,0.12,0.07,0.05,0.0,0.07,0.06,0.0,0.0,0.0,0.05,0.06,0.04,0.06,0.0,0.05,0.0,0.03,0.13,0.03,0.07,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,2.11,1.42,1.17,0.73,1.32,1.16,0.62,0.69,0.0,0.27,0.15,0.23,0.0,0.03,0.0,0.07,0.0,2.45,2.6,2.14,1.8,1.26,0.94,0.8,0.76,0.55,0.48,0.42,0.43,0.38,0.26,0.31,0.21,0.21,0.22,0.2,0.17,0.17,0.09,0.09,0.07,0.06,0.05,0.05,0.03,0.03,0.03,0.0,99.79
01/12/2022,2.04,2.81,2.12,1.08,3.12,1.91,1.97,1.27,1.89,1.2,2.37,0.0,0.0,1.78,1.29,1.06,1.17,0.95,1.95,1.6,1.49,1.11,0.0,1.18,0.9,0.0,1.2,0.76,1.07,1.22,0.66,0.38,0.59,0.71,0.87,0.49,0.5,0.26,0.38,0.49,0.68,0.79,0.0,0.59,0.0,0.48,0.48,0.0,0.25,0.51,0.28,0.0,0.34,0.0,0.43,0.0,0.5,0.17,0.39,0.39,0.33,0.35,0.25,0.46,0.33,0.0,0.65,0.52,0.44,0.28,0.0,0.44,0.48,0.43,0.4,0.46,0.0,0.26,0.48,0.0,0.16,0.18,0.21,0.42,0.26,0.22,0.0,0.16,0.0,0.44,0.0,0.11,0.22,0.0,0.35,0.29,0.31,0.38,0.11,0.23,0.19,0.0,0.17,0.07,0.29,0.07,0.23,0.24,0.0,0.0,0.09,0.0,0.22,0.28,0.11,0.11,0.17,0.26,0.16,0.21,0.21,0.1,0.2,0.18,0.26,0.15,0.1,0.07,0.21,0.16,0.05,0.08,0.19,0.2,0.19,0.11,0.0,0.06,0.03,0.15,0.13,0.09,0.0,0.08,0.11,0.05,0.0,0.1,0.0,0.0,0.1,0.04,0.12,0.09,0.09,0.08,0.07,0.1,0.08,0.08,0.04,0.05,0.0,0.12,0.07,0.05,0.0,0.07,0.06,0.0,0.0,0.0,0.05,0.06,0.04,0.06,0.0,0.05,0.0,0.03,0.13,0.03,0.07,0.03,0.0,0.0,0.03,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,2.11,1.42,1.17,0.73,1.32,1.16,0.62,0.69,0.0,0.27,0.15,0.23,0.0,0.03,0.0,0.07,0.0,2.45,2.6,2.14,1.8,1.26,0.94,0.8,0.76,0.55,0.48,0.42,0.43,0.38,0.26,0.31,0.21,0.21,0.22,0.2,0.17,0.17,0.09,0.09,0.07,0.06,0.05,0.05,0.03,0.03,0.03,0.0,99.79
01/13/2022,2.04,2.79,2.11,1.09,3.13,2.0,1.93,1.3,1.9,1.19,2.4,0.0,0.0,1.77,1.31,1.06,1.22,0.92,1.94,1.59,1.48,1.13,0.0,1.16,0.93,0.0,1.18,0.76,1.07,1.19,0.67,0.39,0.59,0.71,0.86,0.5,0.5,0.26,0.41,0.49,0.68,0.77,0.0,0.59,0.0,0.48,0.47,0.0,0.23,0.5,0.29,0.0,0.34,0.0,0.43,0.0,0.48,0.17,0.39,0.4,0.33,0.34,0.25,0.43,0.31,0.0,0.64,0.52,0.43,0.28,0.0,0.44,0.48,0.43,0.4,0.46,0.0,0.26,0.48,0.0,0.16,0.18,0.21,0.42,0.26,0.22,0.0,0.16,0.0,0.41,0.0,0.1,0.22,0.0,0.35,0.29,0.31,0.37,0.11,0.23,0.2,0.0,0.17,0.06,0.29,0.07,0.22,0.24,0.0,0.0,0.09,0.0,0.22,0.27,0.11,0.11,0.17,0.26,0.16,0.21,0.21,0.1,0.2,0.19,0.26,0.14,0.1,0.08,0.21,0.16,0.05,0.08,0.19,0.19,0.18,0.1,0.0,0.06,0.03,0.15,0.13,0.09,0.0,0.08,0.12,0.05,0.0,0.1,0.0,0.0,0.1,0.04,0.11,0.09,0.08,0.09,0.07,0.09,0.08,0.08,0.04,0.05,0.0,0.12,0.07,0.06,0.0,0.07,0.06,0.0,0.0,0.0,0.05,0.06,0.04,0.06,0.0,0.05,0.0,0.03,0.13,0.0,0.06,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,2.11,1.42,1.25,0.73,1.23,1.21,0.62,0.66,0.0,0.27,0.16,0.23,0.0,0.03,0.0,0.07,0.0,2.37,2.66,2.15,1.8,1.25,0.93,0.79,0.78,0.52,0.46,0.42,0.44,0.38,0.27,0.31,0.21,0.2,0.21,0.2,0.17,0.16,0.09,0.09,0.07,0.06,0.05,0.04,0.03,0.03,0.03,0.0,99.82
01/14/2022,2.08,2.83,2.14,1.1,3.13,2.04,1.93,1.3,1.92,1.22,2.41,0.0,0.0,1.72,1.31,1.05,1.18,0.93,1.9,1.62,1.45,1.13,0.0,1.17,0.9,0.0,1.2,0.76,1.05,1.2,0.66,0.4,0.56,0.71,0.86,0.49,0.48,0.27,0.41,0.46,0.68,0.83,0.0,0.59,0.0,0.47,0.48,0.0,0.24,0.5,0.28,0.0,0.34,0.0,0.42,0.0,0.47,0.17,0.39,0.35,0.32,0.34,0.25,0.44,0.31,0.0,0.63,0.52,0.43,0.28,0.0,0.45,0.48,0.43,0.39,0.44,0.0,0.26,0.48,0.0,0.16,0.17,0.21,0.42,0.26,0.22,0.0,0.16,0.0,0.41,0.0,0.11,0.22,0.0,0.34,0.3,0.31,0.36,0.11,0.21,0.2,0.0,0.16,0.06,0.29,0.07,0.22,0.24,0.0,0.0,0.08,0.0,0.22,0.28,0.11,0.11,0.17,0.26,0.16,0.2,0.2,0.1,0.2,0.19,0.26,0.14,0.1,0.08,0.22,0.16,0.05,0.08,0.19,0.19,0.19,0.1,0.0,0.06,0.03,0.15,0.13,0.09,0.0,0.08,0.12,0.05,0.0,0.1,0.0,0.0,0.1,0.04,0.12,0.09,0.08,0.08,0.07,0.09,0.08,0.08,0.04,0.05,0.0,0.12,0.07,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.05,0.06,0.04,0.06,0.0,0.05,0.0,0.03,0.13,0.03,0.06,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,2.2,1.39,1.26,0.75,1.3,1.26,0.64,0.64,0.0,0.27,0.16,0.24,0.0,0.03,0.0,0.07,0.0,2.42,2.71,2.11,1.78,1.23,0.92,0.8,0.76,0.51,0.45,0.43,0.43,0.38,0.27,0.29,0.21,0.2,0.22,0.19,0.17,0.16,0.09,0.09,0.07,0.06,0.05,0.04,0.03,0.03,0.03,0.0,99.82
01/17/2022,2.08,2.83,2.14,1.1,3.13,2.04,1.93,1.3,1.92,1.22,2.41,0.0,0.0,1.72,1.31,1.05,1.18,0.93,1.9,1.62,1.45,1.13,0.0,1.17,0.9,0.0,1.2,0.76,1.05,1.2,0.66,0.4,0.56,0.71,0.86,0.49,0.48,0.27,0.41,0.46,0.68,0.83,0.0,0.59,0.0,0.47,0.48,0.0,0.24,0.5,0.28,0.0,0.34,0.0,0.42,0.0,0.47,0.17,0.39,0.35,0.32,0.34,0.25,0.44,0.31,0.0,0.63,0.52,0.43,0.28,0.0,0.45,0.48,0.43,0.39,0.44,0.0,0.26,0.48,0.0,0.16,0.17,0.21,0.42,0.26,0.22,0.0,0.16,0.0,0.41,0.0,0.11,0.22,0.0,0.34,0.3,0.31,0.36,0.11,0.21,0.2,0.0,0.16,0.06,0.29,0.07,0.22,0.24,0.0,0.0,0.08,0.0,0.22,0.28,0.11,0.11,0.17,0.26,0.16,0.2,0.2,0.1,0.2,0.19,0.26,0.14,0.1,0.08,0.22,0.16,0.05,0.08,0.19,0.19,0.19,0.1,0.0,0.06,0.03,0.15,0.13,0.09,0.0,0.08,0.12,0.05,0.0,0.1,0.0,0.0,0.1,0.04,0.12,0.09,0.08,0.08,0.07,0.09,0.08,0.08,0.04,0.05,0.0,0.12,0.07,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.05,0.06,0.04,0.06,0.0,0.05,0.0,0.03,0.13,0.03,0.06,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,2.2,1.39,1.26,0.75,1.3,1.26,0.64,0.64,0.0,0.27,0.16,0.24,0.0,0.03,0.0,0.07,0.0,2.42,2.71,2.11,1.78,1.23,0.92,0.8,0.76,0.51,0.45,0.43,0.43,0.38,0.27,0.29,0.21,0.2,0.22,0.19,0.17,0.16,0.09,0.09,0.07,0.06,0.05,0.04,0.03,0.03,0.03,0.0,99.82
01/18/2022,2.08,2.83,2.14,1.1,3.13,2.04,1.93,1.3,1.92,1.22,2.41,0.0,0.0,1.72,1.31,1.05,1.18,0.93,1.9,1.62,1.45,1.13,0.0,1.17,0.9,0.0,1.2,0.76,1.05,1.2,0.66,0.4,0.56,0.71,0.86,0.49,0.48,0.27,0.41,0.46,0.68,0.83,0.0,0.59,0.0,0.47,0.48,0.0,0.24,0.5,0.28,0.0,0.34,0.0,0.42,0.0,0.47,0.17,0.39,0.35,0.32,0.34,0.25,0.44,0.31,0.0,0.63,0.52,0.43,0.28,0.0,0.45,0.48,0.43,0.39,0.44,0.0,0.26,0.48,0.0,0.16,0.17,0.21,0.42,0.26,0.22,0.0,0.16,0.0,0.41,0.0,0.11,0.22,0.0,0.34,0.3,0.31,0.36,0.11,0.21,0.2,0.0,0.16,0.06,0.29,0.07,0.22,0.24,0.0,0.0,0.08,0.0,0.22,0.28,0.11,0.11,0.17,0.26,0.16,0.2,0.2,0.1,0.2,0.19,0.26,0.14,0.1,0.08,0.22,0.16,0.05,0.08,0.19,0.19,0.19,0.1,0.0,0.06,0.03,0.15,0.13,0.09,0.0,0.08,0.12,0.05,0.0,0.1,0.0,0.0,0.1,0.04,0.12,0.09,0.08,0.08,0.07,0.09,0.08,0.08,0.04,0.05,0.0,0.12,0.07,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.05,0.06,0.04,0.06,0.0,0.05,0.0,0.03,0.13,0.03,0.06,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,2.2,1.39,1.26,0.75,1.3,1.26,0.64,0.64,0.0,0.27,0.16,0.24,0.0,0.03,0.0,0.07,0.0,2.42,2.71,2.11,1.78,1.23,0.92,0.8,0.76,0.51,0.45,0.43,0.43,0.38,0.27,0.29,0.21,0.2,0.22,0.19,0.17,0.16,0.09,0.09,0.07,0.06,0.05,0.04,0.03,0.03,0.03,0.0,99.82
01/19/2022,1.91,2.99,1.94,1.08,3.21,1.9,1.94,1.37,1.92,1.23,2.4,0.0,0.0,1.76,1.39,1.04,1.16,0.96,1.99,1.71,1.43,1.08,0.0,1.33,0.88,0.0,1.22,0.79,1.04,1.21,0.66,0.39,0.57,0.77,0.89,0.49,0.47,0.26,0.39,0.47,0.7,0.83,0.0,0.6,0.0,0.48,0.45,0.0,0.23,0.51,0.3,0.0,0.37,0.0,0.42,0.0,0.46,0.18,0.41,0.39,0.33,0.35,0.24,0.44,0.31,0.0,0.64,0.48,0.42,0.28,0.0,0.47,0.52,0.43,0.39,0.45,0.0,0.27,0.47,0.0,0.16,0.18,0.2,0.42,0.22,0.22,0.0,0.17,0.0,0.39,0.0,0.1,0.22,0.0,0.35,0.3,0.32,0.37,0.11,0.22,0.21,0.0,0.17,0.06,0.3,0.07,0.22,0.25,0.0,0.0,0.09,0.0,0.23,0.26,0.12,0.11,0.17,0.27,0.16,0.21,0.21,0.1,0.2,0.18,0.26,0.14,0.1,0.08,0.23,0.17,0.05,0.08,0.18,0.2,0.21,0.1,0.0,0.06,0.03,0.15,0.12,0.1,0.0,0.07,0.12,0.05,0.0,0.1,0.0,0.0,0.11,0.04,0.12,0.09,0.1,0.09,0.07,0.1,0.08,0.08,0.04,0.05,0.0,0.12,0.07,0.05,0.0,0.07,0.06,0.0,0.0,0.0,0.05,0.06,0.04,0.06,0.0,0.05,0.0,0.03,0.13,0.03,0.07,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,2.0,1.38,1.31,0.75,1.18,1.15,0.64,0.66,0.0,0.27,0.15,0.23,0.0,0.03,0.0,0.07,0.0,2.08,2.51,2.17,1.94,1.27,0.93,0.86,0.79,0.49,0.46,0.4,0.44,0.39,0.26,0.31,0.2,0.22,0.23,0.2,0.18,0.18,0.09,0.09,0.07,0.06,0.05,0.04,0.03,0.03,0.03,0.0,99.81
01/20/2022,1.91,2.99,1.94,1.08,3.21,1.9,1.94,1.37,1.92,1.23,2.4,0.0,0.0,1.76,1.39,1.04,1.16,0.96,1.99,1.71,1.43,1.08,0.0,1.33,0.88,0.0,1.22,0.79,1.04,1.21,0.66,0.39,0.57,0.77,0.89,0.49,0.47,0.26,0.39,0.47,0.7,0.83,0.0,0.6,0.0,0.48,0.45,0.0,0.23,0.51,0.3,0.0,0.37,0.0,0.42,0.0,0.46,0.18,0.41,0.39,0.33,0.35,0.24,0.44,0.31,0.0,0.64,0.48,0.42,0.28,0.0,0.47,0.52,0.43,0.39,0.45,0.0,0.27,0.47,0.0,0.16,0.18,0.2,0.42,0.22,0.22,0.0,0.17,0.0,0.39,0.0,0.1,0.22,0.0,0.35,0.3,0.32,0.37,0.11,0.22,0.21,0.0,0.17,0.06,0.3,0.07,0.22,0.25,0.0,0.0,0.09,0.0,0.23,0.26,0.12,0.11,0.17,0.27,0.16,0.21,0.21,0.1,0.2,0.18,0.26,0.14,0.1,0.08,0.23,0.17,0.05,0.08,0.18,0.2,0.21,0.1,0.0,0.06,0.03,0.15,0.12,0.1,0.0,0.07,0.12,0.05,0.0,0.1,0.0,0.0,0.11,0.04,0.12,0.09,0.1,0.09,0.07,0.1,0.08,0.08,0.04,0.05,0.0,0.12,0.07,0.05,0.0,0.07,0.06,0.0,0.0,0.0,0.05,0.06,0.04,0.06,0.0,0.05,0.0,0.03,0.13,0.03,0.07,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,2.0,1.38,1.31,0.75,1.18,1.15,0.64,0.66,0.0,0.27,0.15,0.23,0.0,0.03,0.0,0.07,0.0,2.08,2.51,2.17,1.94,1.27,0.93,0.86,0.79,0.49,0.46,0.4,0.44,0.39,0.26,0.31,0.2,0.22,0.23,0.2,0.18,0.18,0.09,0.09,0.07,0.06,0.05,0.04,0.03,0.03,0.03,0.0,99.81
01/21/2022,1.92,2.91,1.88,1.09,3.19,1.85,1.91,1.3,1.95,1.2,2.49,0.0,0.0,1.78,1.45,1.04,1.11,0.98,2.06,1.72,1.46,1.11,0.0,1.23,0.92,0.0,1.25,0.79,1.08,1.23,0.65,0.39,0.58,0.74,0.89,0.5,0.49,0.25,0.39,0.47,0.7,0.8,0.0,0.6,0.0,0.5,0.43,0.0,0.23,0.52,0.3,0.0,0.39,0.0,0.44,0.0,0.46,0.18,0.4,0.4,0.34,0.37,0.25,0.46,0.31,0.0,0.66,0.48,0.43,0.29,0.0,0.47,0.52,0.43,0.4,0.44,0.0,0.27,0.47,0.0,0.16,0.19,0.2,0.43,0.22,0.23,0.0,0.17,0.0,0.4,0.0,0.1,0.22,0.0,0.35,0.3,0.32,0.38,0.11,0.22,0.21,0.0,0.17,0.07,0.31,0.07,0.21,0.25,0.0,0.0,0.09,0.0,0.24,0.26,0.12,0.11,0.18,0.27,0.16,0.22,0.21,0.1,0.2,0.19,0.28,0.14,0.1,0.07,0.23,0.17,0.05,0.08,0.19,0.2,0.16,0.1,0.0,0.06,0.03,0.16,0.11,0.09,0.0,0.07,0.13,0.05,0.0,0.1,0.0,0.0,0.11,0.04,0.12,0.09,0.1,0.09,0.07,0.1,0.08,0.08,0.04,0.05,0.0,0.12,0.07,0.05,0.0,0.07,0.06,0.0,0.0,0.0,0.06,0.06,0.04,0.06,0.0,0.05,0.0,0.03,0.13,0.0,0.07,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.98,1.35,1.34,0.77,1.11,1.15,0.62,0.65,0.0,0.28,0.16,0.22,0.0,0.03,0.0,0.08,0.0,1.96,2.45,2.18,1.95,1.22,0.94,0.89,0.82,0.49,0.46,0.38,0.46,0.4,0.27,0.3,0.2,0.22,0.23,0.21,0.19,0.18,0.09,0.09,0.07,0.06,0.04,0.05,0.03,0.04,0.03,0.0,99.82
01/24/2022,1.89,2.86,1.83,1.12,3.25,1.79,1.9,1.27,1.95,1.2,2.52,0.0,0.0,1.76,1.48,1.07,1.07,1.0,2.13,1.7,1.49,1.1,0.0,1.2,0.95,0.0,1.26,0.8,1.1,1.24,0.65,0.4,0.59,0.75,0.87,0.49,0.49,0.25,0.39,0.46,0.74,0.79,0.0,0.6,0.0,0.5,0.42,0.0,0.22,0.52,0.3,0.0,0.38,0.0,0.42,0.0,0.46,0.18,0.39,0.39,0.33,0.37,0.25,0.47,0.31,0.0,0.66,0.47,0.44,0.29,0.0,0.46,0.5,0.43,0.4,0.43,0.0,0.27,0.45,0.0,0.16,0.19,0.21,0.43,0.22,0.23,0.0,0.17,0.0,0.4,0.0,0.1,0.22,0.0,0.35,0.29,0.31,0.38,0.12,0.22,0.2,0.0,0.17,0.07,0.3,0.07,0.21,0.25,0.0,0.0,0.09,0.0,0.24,0.25,0.12,0.11,0.17,0.27,0.16,0.22,0.2,0.1,0.2,0.2,0.26,0.14,0.1,0.07,0.23,0.17,0.05,0.08,0.19,0.19,0.17,0.11,0.0,0.06,0.03,0.16,0.11,0.09,0.0,0.07,0.13,0.05,0.0,0.1,0.0,0.0,0.11,0.04,0.11,0.09,0.1,0.09,0.07,0.1,0.08,0.08,0.04,0.05,0.0,0.12,0.07,0.05,0.0,0.07,0.06,0.0,0.0,0.0,0.06,0.06,0.04,0.06,0.0,0.05,0.0,0.03,0.13,0.0,0.07,0.03,0.03,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.99,1.38,1.4,0.81,1.08,1.16,0.64,0.64,0.0,0.27,0.15,0.22,0.0,0.03,0.0,0.07,0.0,2.09,2.48,2.17,1.97,1.19,0.93,0.89,0.77,0.49,0.4,0.38,0.47,0.4,0.27,0.31,0.2,0.22,0.24,0.21,0.2,0.18,0.09,0.09,0.07,0.06,0.04,0.05,0.03,0.04,0.03,0.0,99.84
01/25/2022,1.87,2.84,1.72,1.14,3.3,1.78,1.93,1.35,1.96,1.2,2.59,0.0,0.0,1.8,1.51,1.06,0.97,1.04,2.13,1.71,1.52,1.14,0.0,1.18,0.96,0.0,1.24,0.84,1.12,1.25,0.66,0.4,0.6,0.7,0.89,0.51,0.53,0.25,0.39,0.46,0.75,0.77,0.0,0.6,0.0,0.51,0.4,0.0,0.2,0.53,0.3,0.0,0.38,0.0,0.42,0.0,0.46,0.18,0.39,0.39,0.32,0.37,0.25,0.45,0.31,0.0,0.65,0.46,0.44,0.29,0.0,0.46,0.5,0.43,0.4,0.4,0.0,0.28,0.45,0.0,0.16,0.19,0.21,0.43,0.22,0.23,0.0,0.16,0.0,0.37,0.0,0.1,0.22,0.0,0.36,0.29,0.31,0.38,0.12,0.2,0.2,0.0,0.16,0.07,0.3,0.07,0.2,0.26,0.0,0.0,0.09,0.0,0.23,0.26,0.12,0.1,0.18,0.27,0.16,0.21,0.2,0.1,0.19,0.2,0.26,0.12,0.1,0.07,0.23,0.17,0.05,0.08,0.19,0.2,0.15,0.11,0.0,0.06,0.03,0.15,0.1,0.09,0.0,0.07,0.12,0.05,0.0,0.1,0.0,0.0,0.11,0.04,0.11,0.09,0.1,0.09,0.07,0.1,0.08,0.08,0.04,0.05,0.0,0.11,0.07,0.05,0.0,0.07,0.06,0.0,0.0,0.0,0.06,0.07,0.05,0.06,0.0,0.05,0.0,0.03,0.13,0.03,0.07,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.96,1.43,1.39,0.8,1.0,1.17,0.63,0.61,0.0,0.27,0.14,0.22,0.0,0.03,0.0,0.08,0.0,2.11,2.57,2.23,1.88,1.22,0.94,0.91,0.74,0.47,0.35,0.37,0.49,0.41,0.27,0.27,0.2,0.22,0.23,0.21,0.19,0.19,0.09,0.09,0.07,0.06,0.04,0.05,0.03,0.04,0.03,0.0,99.79
01/26/2022,1.87,2.84,1.72,1.14,3.3,1.78,1.93,1.35,1.96,1.2,2.59,0.0,0.0,1.8,1.51,1.06,0.97,1.04,2.13,1.71,1.52,1.14,0.0,1.18,0.96,0.0,1.24,0.84,1.12,1.25,0.66,0.4,0.6,0.7,0.89,0.51,0.53,0.25,0.39,0.46,0.75,0.77,0.0,0.6,0.0,0.51,0.4,0.0,0.2,0.53,0.3,0.0,0.38,0.0,0.42,0.0,0.46,0.18,0.39,0.39,0.32,0.37,0.25,0.45,0.31,0.0,0.65,0.46,0.44,0.29,0.0,0.46,0.5,0.43,0.4,0.4,0.0,0.28,0.45,0.0,0.16,0.19,0.21,0.43,0.22,0.23,0.0,0.16,0.0,0.37,0.0,0.1,0.22,0.0,0.36,0.29,0.31,0.38,0.12,0.2,0.2,0.0,0.16,0.07,0.3,0.07,0.2,0.26,0.0,0.0,0.09,0.0,0.23,0.26,0.12,0.1,0.18,0.27,0.16,0.21,0.2,0.1,0.19,0.2,0.26,0.12,0.1,0.07,0.23,0.17,0.05,0.08,0.19,0.2,0.15,0.11,0.0,0.06,0.03,0.15,0.1,0.09,0.0,0.07,0.12,0.05,0.0,0.1,0.0,0.0,0.11,0.04,0.11,0.09,0.1,0.09,0.07,0.1,0.08,0.08,0.04,0.05,0.0,0.11,0.07,0.05,0.0,0.07,0.06,0.0,0.0,0.0,0.06,0.07,0.05,0.06,0.0,0.05,0.0,0.03,0.13,0.03,0.07,0.03,0.0,0.0,0.03,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.96,1.43,1.39,0.8,1.0,1.17,0.63,0.61,0.0,0.27,0.14,0.22,0.0,0.03,0.0,0.08,0.0,2.11,2.57,2.23,1.88,1.22,0.94,0.91,0.74,0.47,0.35,0.37,0.49,0.41,0.27,0.27,0.2,0.22,0.23,0.21,0.19,0.19,0.09,0.09,0.07,0.06,0.04,0.05,0.03,0.04,0.03,0.0,99.79
