,MAC,ANAT,GTN,PBH,GHC,SUPN,INVA,FDP,MEI,AGO,AAWW,LXP,PDM,STC,RIG,SBRA,BDN,MCY,CCS,ETRN,NAVI,TPH,PRAA,WTM,HTH,NIJ.,ALE,MTH,USM,EBIX,TDS,TGNA,CMC,ATGE,AEL,COS.,MHO,MRTN,SWX,EQC,GPI,COOP,AMCX,ASB,FL2P.,TRTN,UE,NMIH,BIG,TWNK,WMK,WOR,HTLD,INT,WIRE,UFS,CNNE,FHI,EGBN,GIII,MDC,GNL,OTTR,STRA,MTX,COKE,HUBG,PGRE,WAFD,BANR,MGRC,NWN,PDCE,TOWN,FFBC,SFNC,SFM,WTFC,WERN,LTC,FNB,GATX,CATY,ABCB,EAF,HTLF,MUSA,NWE,SANM,VIRT,VSH,AVA,SYKE,TRMK,WRI,GBX,BKE,HMN,ONB,AKR,ACA,KAR,PRIM,SNDR,BXS,RUSHA,TMHC,ARCB,OI,SWM,GBDC,AMWD,EPC,MTOR,SVC,SKYW,FHB,GEF,USNA,NJR,VSAT,STL,FIX,NTCT,MLI,FUL,UNF,SR,R,SPB,PQ3.,KW,IBTX,MANT,UMBF,HCC,WSBC,UFPI,SCL,CNXN,AUB,AVT,GCP,ISBC,HOPE,WSFS,KRO,IBOC,GFF,CALM,FIBK,CENTA,FULT,FRME,SMCI,WGO,PATK,SAFM,AAT,CIM,FCFS,C6M.,GMS,RPAI,UNVR,SITC,HCSG,ROIC,ESRT,MMI,AIN,CSGS,HNI,MGEE,PMT,S7V.,FBP,ITGR,NSIT,ICFI,HPP,FSS,BRC,BECN,B,CPK,PLXS,SASR,CBZ,AVNT,ACLS,BKU,CMP,NWBI,WABC,UCBI,JELD,RNST,CVBF,HOMB,MFA,RLGY,NYMT,CXP,GNW,ABG,SAH,HRB,DDS,CNX,ARI,ABM,URBN,PRG,THS,KEX,NBTB,PACW,CBRL,LZB,MLHR,AROC,ANF,SIG,AZZ,TCBI,CLI,KN,ADS,FBK,HWC,HI,TSE,PIPR,PRK,JW.A,DY,Golub Capital BDC Inc Class B,CNO,NNI,PFS,AIT,SBH,DLX,COLB,n/a,GES,688001.SS,PTEN,SWI,WLL,OAS,EBS,TWO,BCC,ECPG,SAGE,SPNT,PCH,NUS,KBH,CRC,DAN,REGI,IRWD,SJI,TTMI,BSIG,CDE,SHEN,LILAK,ATSG,OGS,NGVT,ILPT,LCII,KMT,NHI,UNFI,ODP,NEU,BV,CWH,IRBT,ALG,MBUU,IOSP,OPK,GO,AIMC,EAT,MAXR,FW2N.,CADE,DHR.,BGS,SUM
08/23/2021,0.0,0.85,0.6,0.43,0.62,0.3,0.79,0.63,0.49,0.68,0.72,0.59,0.65,0.68,0.34,0.45,0.65,0.59,0.66,0.64,0.6,0.71,0.69,0.65,0.59,0.0,0.52,0.75,0.56,0.43,0.57,0.6,0.7,0.51,0.65,0.0,0.7,0.62,0.72,0.0,0.69,0.75,0.28,0.53,0.0,0.66,0.0,0.65,0.55,0.38,0.72,0.62,0.63,0.5,0.59,0.0,0.59,0.51,0.39,0.59,0.66,0.36,0.43,0.51,0.38,0.26,0.39,0.34,0.4,0.4,0.33,0.52,0.0,0.53,0.51,0.51,0.52,0.5,0.55,0.35,0.48,0.51,0.38,0.5,0.48,0.52,0.62,0.56,0.62,0.49,0.51,0.52,0.0,0.51,0.0,0.25,0.34,0.57,0.49,0.25,0.32,0.26,0.55,0.66,0.52,0.53,0.68,0.57,0.0,0.48,0.0,0.37,0.0,0.0,0.0,0.49,0.25,0.53,0.24,0.37,0.26,0.0,0.25,0.25,0.4,0.4,0.25,0.37,0.38,0.48,0.0,0.28,0.25,0.24,0.37,0.0,0.37,0.38,0.37,0.26,0.4,0.65,0.39,0.25,0.37,0.37,0.23,0.37,0.34,0.39,0.28,0.34,0.52,0.26,0.39,0.53,0.59,0.4,0.0,0.65,0.0,0.0,0.38,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.27,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.0,0.0,0.37,0.37,0.26,0.26,0.28,0.37,0.0,0.25,0.0,0.24,0.28,0.33,0.26,0.0,0.65,0.6,0.62,0.65,0.57,0.58,0.58,0.57,0.57,0.41,0.49,0.57,0.47,0.48,0.32,0.34,0.39,0.38,0.35,0.37,0.34,0.32,0.31,0.32,0.26,0.26,0.27,0.26,0.0,0.28,0.26,0.26,0.0,0.28,0.27,0.25,0.24,0.0,0.65,0.68,0.37,0.25,0.0,0.0,0.25,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.21
08/24/2021,0.0,0.84,0.61,0.43,0.62,0.3,0.78,0.63,0.5,0.68,0.73,0.59,0.64,0.68,0.34,0.44,0.64,0.59,0.66,0.63,0.6,0.71,0.69,0.64,0.6,0.0,0.53,0.76,0.57,0.43,0.57,0.6,0.69,0.53,0.66,0.0,0.71,0.63,0.71,0.0,0.67,0.76,0.28,0.53,0.0,0.65,0.0,0.65,0.56,0.38,0.73,0.62,0.65,0.49,0.59,0.0,0.59,0.52,0.39,0.6,0.67,0.36,0.42,0.52,0.38,0.26,0.39,0.34,0.41,0.39,0.32,0.52,0.0,0.52,0.52,0.51,0.52,0.5,0.55,0.34,0.49,0.51,0.38,0.5,0.47,0.52,0.61,0.56,0.62,0.48,0.5,0.52,0.0,0.51,0.0,0.25,0.32,0.57,0.49,0.25,0.33,0.25,0.54,0.67,0.52,0.53,0.68,0.58,0.0,0.48,0.0,0.37,0.0,0.0,0.0,0.49,0.25,0.53,0.24,0.37,0.27,0.0,0.25,0.25,0.39,0.4,0.25,0.37,0.39,0.48,0.0,0.28,0.25,0.24,0.37,0.0,0.37,0.38,0.36,0.26,0.4,0.65,0.39,0.25,0.38,0.37,0.23,0.37,0.35,0.39,0.28,0.34,0.52,0.26,0.39,0.54,0.59,0.39,0.0,0.65,0.0,0.0,0.39,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.28,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.0,0.0,0.37,0.37,0.26,0.26,0.28,0.37,0.0,0.25,0.0,0.24,0.28,0.34,0.26,0.0,0.65,0.6,0.63,0.63,0.56,0.57,0.59,0.57,0.58,0.4,0.49,0.57,0.48,0.49,0.31,0.33,0.39,0.38,0.35,0.37,0.34,0.32,0.31,0.34,0.26,0.27,0.26,0.26,0.0,0.28,0.26,0.26,0.0,0.29,0.27,0.25,0.24,0.0,0.66,0.68,0.37,0.25,0.0,0.0,0.25,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.29
08/25/2021,0.0,0.84,0.61,0.43,0.62,0.3,0.78,0.63,0.5,0.68,0.73,0.59,0.64,0.68,0.34,0.44,0.64,0.59,0.66,0.63,0.6,0.71,0.69,0.64,0.6,0.0,0.53,0.76,0.57,0.43,0.57,0.6,0.69,0.53,0.66,0.0,0.71,0.63,0.71,0.0,0.67,0.76,0.28,0.53,0.0,0.65,0.0,0.65,0.56,0.38,0.73,0.62,0.65,0.49,0.59,0.0,0.59,0.52,0.39,0.6,0.67,0.36,0.42,0.52,0.38,0.26,0.39,0.34,0.41,0.39,0.32,0.52,0.0,0.52,0.52,0.51,0.52,0.5,0.55,0.34,0.49,0.51,0.38,0.5,0.47,0.52,0.61,0.56,0.62,0.48,0.5,0.52,0.0,0.51,0.0,0.25,0.32,0.57,0.49,0.25,0.33,0.25,0.54,0.67,0.52,0.53,0.68,0.58,0.0,0.48,0.0,0.37,0.0,0.0,0.0,0.49,0.25,0.53,0.24,0.37,0.27,0.0,0.25,0.25,0.39,0.4,0.25,0.37,0.39,0.48,0.0,0.28,0.25,0.24,0.37,0.0,0.37,0.38,0.36,0.26,0.4,0.65,0.39,0.25,0.38,0.37,0.23,0.37,0.35,0.39,0.28,0.34,0.52,0.26,0.39,0.54,0.59,0.39,0.0,0.65,0.0,0.0,0.39,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.28,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.0,0.0,0.37,0.37,0.26,0.26,0.28,0.37,0.0,0.25,0.0,0.24,0.28,0.34,0.26,0.0,0.65,0.6,0.63,0.63,0.56,0.57,0.59,0.57,0.58,0.4,0.49,0.57,0.48,0.49,0.31,0.33,0.39,0.38,0.35,0.37,0.34,0.32,0.31,0.34,0.26,0.27,0.26,0.26,0.0,0.28,0.26,0.26,0.0,0.29,0.27,0.25,0.24,0.0,0.66,0.68,0.37,0.25,0.0,0.0,0.25,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.29
08/26/2021,0.0,0.83,0.61,0.42,0.62,0.31,0.76,0.63,0.49,0.68,0.71,0.58,0.64,0.69,0.37,0.45,0.65,0.59,0.65,0.64,0.59,0.71,0.68,0.64,0.6,0.0,0.52,0.75,0.57,0.44,0.58,0.6,0.7,0.54,0.65,0.0,0.7,0.62,0.69,0.0,0.68,0.75,0.28,0.53,0.0,0.66,0.0,0.64,0.56,0.37,0.72,0.62,0.65,0.5,0.59,0.0,0.6,0.52,0.39,0.6,0.65,0.36,0.42,0.53,0.38,0.26,0.39,0.34,0.4,0.4,0.33,0.51,0.0,0.52,0.52,0.51,0.52,0.5,0.55,0.34,0.48,0.51,0.38,0.5,0.47,0.52,0.6,0.55,0.62,0.48,0.5,0.51,0.0,0.51,0.0,0.26,0.32,0.58,0.49,0.24,0.33,0.26,0.54,0.66,0.52,0.53,0.67,0.59,0.0,0.48,0.0,0.37,0.0,0.0,0.0,0.5,0.25,0.53,0.24,0.36,0.27,0.0,0.25,0.25,0.39,0.4,0.25,0.37,0.39,0.47,0.0,0.28,0.25,0.24,0.37,0.0,0.36,0.38,0.37,0.26,0.4,0.64,0.39,0.25,0.37,0.37,0.23,0.37,0.35,0.38,0.28,0.34,0.52,0.26,0.39,0.54,0.6,0.39,0.0,0.65,0.0,0.0,0.39,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.27,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.0,0.0,0.37,0.37,0.27,0.26,0.29,0.37,0.0,0.25,0.0,0.24,0.27,0.34,0.26,0.0,0.67,0.6,0.63,0.63,0.59,0.57,0.58,0.56,0.58,0.41,0.49,0.57,0.49,0.48,0.31,0.34,0.39,0.39,0.35,0.36,0.34,0.32,0.32,0.33,0.26,0.27,0.26,0.26,0.0,0.28,0.27,0.26,0.0,0.29,0.27,0.25,0.26,0.0,0.66,0.67,0.37,0.25,0.0,0.0,0.25,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22
08/27/2021,0.0,0.83,0.61,0.42,0.62,0.31,0.75,0.62,0.49,0.68,0.7,0.57,0.63,0.7,0.38,0.45,0.66,0.59,0.67,0.65,0.59,0.72,0.68,0.64,0.6,0.0,0.5,0.76,0.56,0.44,0.57,0.6,0.71,0.51,0.65,0.0,0.71,0.61,0.67,0.0,0.69,0.75,0.28,0.52,0.0,0.66,0.0,0.64,0.56,0.37,0.7,0.62,0.64,0.51,0.59,0.0,0.61,0.52,0.39,0.62,0.67,0.35,0.41,0.53,0.37,0.26,0.38,0.34,0.4,0.4,0.32,0.51,0.0,0.52,0.52,0.51,0.5,0.5,0.54,0.34,0.49,0.51,0.38,0.5,0.48,0.52,0.59,0.54,0.62,0.48,0.5,0.51,0.0,0.51,0.0,0.26,0.33,0.57,0.49,0.25,0.33,0.25,0.56,0.66,0.52,0.53,0.68,0.59,0.0,0.48,0.0,0.37,0.0,0.0,0.0,0.53,0.25,0.52,0.24,0.36,0.27,0.0,0.25,0.25,0.39,0.4,0.25,0.36,0.39,0.48,0.0,0.28,0.25,0.0,0.37,0.0,0.36,0.38,0.37,0.26,0.39,0.64,0.39,0.25,0.37,0.37,0.24,0.37,0.35,0.38,0.28,0.34,0.52,0.26,0.38,0.55,0.6,0.39,0.0,0.65,0.0,0.0,0.39,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.27,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.0,0.0,0.37,0.37,0.26,0.26,0.29,0.37,0.0,0.25,0.0,0.24,0.28,0.33,0.25,0.0,0.67,0.61,0.63,0.62,0.59,0.57,0.58,0.56,0.59,0.41,0.49,0.56,0.51,0.49,0.3,0.35,0.38,0.39,0.36,0.36,0.35,0.33,0.34,0.35,0.26,0.27,0.26,0.26,0.0,0.28,0.26,0.26,0.0,0.28,0.26,0.25,0.26,0.0,0.67,0.67,0.37,0.25,0.0,0.0,0.24,0.65,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22
08/30/2021,0.0,0.84,0.61,0.41,0.62,0.31,0.7,0.63,0.5,0.68,0.7,0.57,0.62,0.71,0.38,0.45,0.66,0.59,0.67,0.67,0.61,0.72,0.69,0.64,0.6,0.0,0.5,0.76,0.56,0.43,0.56,0.61,0.69,0.54,0.63,0.0,0.71,0.62,0.67,0.0,0.68,0.75,0.27,0.52,0.0,0.67,0.0,0.64,0.53,0.36,0.7,0.61,0.65,0.51,0.58,0.0,0.6,0.52,0.38,0.6,0.66,0.35,0.42,0.52,0.37,0.25,0.39,0.33,0.4,0.4,0.32,0.5,0.0,0.51,0.51,0.51,0.51,0.5,0.55,0.34,0.49,0.52,0.38,0.5,0.48,0.51,0.59,0.54,0.64,0.48,0.5,0.5,0.0,0.54,0.0,0.26,0.3,0.57,0.49,0.25,0.33,0.25,0.54,0.66,0.52,0.53,0.69,0.59,0.0,0.47,0.0,0.37,0.0,0.0,0.0,0.57,0.25,0.53,0.24,0.36,0.27,0.0,0.24,0.25,0.39,0.4,0.25,0.35,0.41,0.48,0.0,0.28,0.24,0.0,0.37,0.0,0.36,0.39,0.37,0.27,0.39,0.66,0.39,0.26,0.37,0.37,0.24,0.36,0.35,0.38,0.27,0.33,0.52,0.25,0.38,0.55,0.6,0.39,0.0,0.65,0.0,0.0,0.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.27,0.0,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.0,0.37,0.37,0.26,0.27,0.31,0.37,0.0,0.25,0.0,0.24,0.28,0.34,0.25,0.0,0.67,0.62,0.63,0.62,0.6,0.56,0.58,0.56,0.57,0.41,0.49,0.58,0.44,0.49,0.3,0.34,0.38,0.39,0.36,0.36,0.35,0.33,0.29,0.36,0.26,0.27,0.27,0.26,0.24,0.28,0.26,0.27,0.0,0.29,0.26,0.25,0.26,0.0,0.67,0.68,0.36,0.25,0.0,0.0,0.24,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.14
08/31/2021,0.0,0.82,0.62,0.41,0.62,0.32,0.69,0.64,0.49,0.68,0.69,0.57,0.62,0.72,0.41,0.44,0.66,0.58,0.67,0.68,0.61,0.72,0.69,0.62,0.6,0.0,0.49,0.76,0.56,0.43,0.56,0.6,0.7,0.53,0.62,0.0,0.71,0.62,0.66,0.0,0.68,0.74,0.27,0.52,0.0,0.68,0.0,0.65,0.5,0.36,0.69,0.62,0.64,0.52,0.58,0.0,0.59,0.52,0.39,0.61,0.66,0.35,0.42,0.51,0.38,0.25,0.39,0.33,0.4,0.4,0.32,0.49,0.0,0.52,0.52,0.51,0.5,0.5,0.54,0.33,0.49,0.53,0.38,0.5,0.49,0.52,0.59,0.54,0.65,0.48,0.51,0.49,0.0,0.53,0.0,0.26,0.3,0.57,0.49,0.25,0.33,0.24,0.55,0.66,0.53,0.53,0.68,0.59,0.0,0.48,0.65,0.38,0.0,0.0,0.0,0.57,0.25,0.52,0.24,0.35,0.27,0.0,0.24,0.25,0.39,0.4,0.25,0.34,0.41,0.48,0.0,0.28,0.25,0.0,0.37,0.0,0.37,0.39,0.36,0.27,0.39,0.65,0.39,0.26,0.37,0.37,0.24,0.37,0.35,0.37,0.28,0.33,0.52,0.26,0.38,0.55,0.6,0.38,0.0,0.64,0.0,0.0,0.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.28,0.0,0.0,0.0,0.24,0.0,0.24,0.26,0.0,0.0,0.37,0.38,0.26,0.27,0.32,0.37,0.0,0.24,0.0,0.24,0.28,0.34,0.25,0.0,0.67,0.62,0.62,0.63,0.6,0.56,0.58,0.56,0.56,0.41,0.49,0.57,0.42,0.5,0.3,0.34,0.38,0.39,0.36,0.36,0.34,0.33,0.3,0.37,0.26,0.27,0.26,0.26,0.0,0.28,0.27,0.27,0.0,0.29,0.26,0.25,0.26,0.0,0.67,0.68,0.36,0.25,0.0,0.0,0.24,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.12
09/01/2021,0.0,0.82,0.62,0.41,0.62,0.32,0.69,0.64,0.5,0.68,0.69,0.57,0.62,0.72,0.41,0.44,0.66,0.58,0.67,0.68,0.61,0.72,0.69,0.62,0.6,0.0,0.49,0.76,0.56,0.43,0.56,0.61,0.7,0.54,0.62,0.0,0.71,0.62,0.66,0.0,0.68,0.74,0.27,0.52,0.0,0.68,0.0,0.65,0.5,0.36,0.69,0.62,0.64,0.52,0.58,0.0,0.59,0.52,0.39,0.61,0.66,0.35,0.42,0.51,0.38,0.25,0.39,0.33,0.4,0.4,0.32,0.49,0.0,0.52,0.52,0.51,0.5,0.5,0.54,0.33,0.49,0.53,0.38,0.5,0.49,0.52,0.6,0.54,0.65,0.48,0.51,0.49,0.0,0.53,0.0,0.26,0.3,0.57,0.49,0.25,0.33,0.24,0.55,0.66,0.53,0.53,0.69,0.59,0.0,0.48,0.0,0.38,0.0,0.0,0.0,0.57,0.25,0.52,0.24,0.35,0.27,0.0,0.24,0.25,0.39,0.4,0.25,0.34,0.41,0.48,0.0,0.28,0.25,0.0,0.37,0.0,0.37,0.39,0.36,0.27,0.39,0.65,0.39,0.26,0.37,0.37,0.24,0.37,0.35,0.37,0.28,0.33,0.52,0.26,0.38,0.55,0.6,0.39,0.0,0.64,0.0,0.0,0.41,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.28,0.0,0.0,0.0,0.24,0.0,0.24,0.26,0.0,0.0,0.37,0.38,0.26,0.27,0.32,0.37,0.0,0.24,0.0,0.24,0.28,0.34,0.25,0.0,0.67,0.62,0.62,0.63,0.6,0.57,0.58,0.56,0.57,0.41,0.49,0.57,0.43,0.5,0.3,0.34,0.38,0.39,0.36,0.36,0.34,0.33,0.3,0.37,0.26,0.27,0.26,0.26,0.24,0.28,0.27,0.27,0.0,0.29,0.26,0.25,0.26,0.0,0.67,0.68,0.36,0.25,0.0,0.0,0.24,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.18
09/02/2021,0.0,0.83,0.62,0.41,0.62,0.32,0.73,0.63,0.49,0.67,0.69,0.58,0.62,0.72,0.4,0.45,0.65,0.59,0.68,0.68,0.61,0.72,0.69,0.63,0.58,0.0,0.49,0.76,0.56,0.43,0.57,0.61,0.7,0.53,0.63,0.0,0.71,0.63,0.68,0.0,0.68,0.75,0.27,0.51,0.0,0.68,0.0,0.64,0.5,0.37,0.7,0.62,0.65,0.52,0.58,0.0,0.6,0.51,0.39,0.61,0.66,0.35,0.42,0.52,0.38,0.26,0.4,0.33,0.39,0.39,0.32,0.5,0.0,0.51,0.51,0.5,0.51,0.49,0.56,0.34,0.48,0.53,0.38,0.49,0.49,0.51,0.6,0.54,0.65,0.46,0.51,0.5,0.0,0.53,0.0,0.26,0.3,0.56,0.48,0.25,0.33,0.25,0.56,0.68,0.52,0.53,0.69,0.61,0.0,0.48,0.65,0.37,0.0,0.0,0.0,0.55,0.25,0.53,0.24,0.35,0.27,0.0,0.25,0.25,0.39,0.4,0.25,0.35,0.41,0.48,0.0,0.29,0.24,0.24,0.37,0.0,0.36,0.4,0.36,0.27,0.38,0.65,0.39,0.25,0.36,0.36,0.24,0.37,0.36,0.37,0.27,0.33,0.51,0.25,0.38,0.55,0.6,0.39,0.0,0.65,0.0,0.0,0.4,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.27,0.0,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.0,0.38,0.37,0.26,0.27,0.32,0.37,0.0,0.24,0.0,0.24,0.28,0.33,0.25,0.0,0.66,0.62,0.62,0.62,0.6,0.56,0.58,0.56,0.56,0.41,0.5,0.57,0.42,0.51,0.3,0.33,0.38,0.38,0.36,0.36,0.34,0.33,0.3,0.37,0.26,0.27,0.27,0.26,0.0,0.28,0.26,0.27,0.0,0.28,0.26,0.25,0.26,0.0,0.67,0.68,0.36,0.25,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.12
09/03/2021,0.0,0.83,0.62,0.42,0.62,0.34,0.73,0.64,0.49,0.67,0.69,0.58,0.62,0.71,0.4,0.45,0.65,0.59,0.68,0.66,0.62,0.71,0.7,0.63,0.59,0.0,0.49,0.76,0.56,0.44,0.57,0.61,0.68,0.53,0.63,0.0,0.7,0.61,0.68,0.0,0.69,0.75,0.27,0.52,0.0,0.67,0.0,0.64,0.47,0.37,0.71,0.61,0.63,0.52,0.58,0.0,0.6,0.51,0.39,0.6,0.66,0.35,0.42,0.53,0.38,0.26,0.4,0.33,0.4,0.4,0.32,0.5,0.0,0.51,0.51,0.51,0.51,0.51,0.54,0.34,0.49,0.53,0.38,0.5,0.49,0.51,0.6,0.54,0.65,0.45,0.5,0.5,0.0,0.53,0.0,0.26,0.29,0.56,0.48,0.25,0.33,0.25,0.56,0.66,0.53,0.52,0.68,0.59,0.0,0.49,0.65,0.33,0.0,0.0,0.0,0.56,0.25,0.54,0.24,0.36,0.27,0.0,0.25,0.25,0.39,0.4,0.25,0.35,0.4,0.47,0.0,0.28,0.24,0.0,0.37,0.0,0.36,0.38,0.37,0.27,0.39,0.65,0.39,0.26,0.37,0.37,0.24,0.37,0.36,0.38,0.27,0.33,0.51,0.25,0.39,0.53,0.57,0.39,0.0,0.65,0.0,0.0,0.39,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.27,0.0,0.0,0.0,0.24,0.0,0.24,0.25,0.0,0.0,0.38,0.37,0.27,0.27,0.32,0.37,0.0,0.24,0.0,0.24,0.27,0.33,0.25,0.0,0.67,0.62,0.63,0.62,0.62,0.56,0.58,0.56,0.54,0.43,0.5,0.57,0.41,0.5,0.32,0.33,0.38,0.39,0.36,0.36,0.34,0.33,0.29,0.37,0.27,0.27,0.27,0.26,0.24,0.28,0.26,0.27,0.0,0.28,0.26,0.25,0.26,0.0,0.66,0.69,0.36,0.25,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.18
